"FOLIO","VIV_SEL","HOGAR","N_REN","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","P2_3","FAC_HOG"
8449,2,1,2,1,5,1,40,147,1309,3,4613
8449,2,1,4,1,5,1,18,147,1309,5,4613
8450,3,1,2,1,5,2,73,147,1309,5,4613
8450,3,1,1,1,5,2,38,147,1309,1,4613
8451,4,1,1,1,5,2,62,147,1309,1,4613
8451,4,1,2,1,5,2,32,147,1309,3,4613
8451,4,1,3,1,5,1,42,147,1309,5,4613
8451,4,1,4,1,5,2,17,147,1309,3,4613
8451,4,1,5,1,5,1,1,147,1309,5,4613
8452,5,1,1,1,5,2,23,147,1309,1,4613
8452,5,1,5,1,5,2,3,147,1309,3,4613
8452,5,1,4,1,5,1,7,147,1309,3,4613
8452,5,1,3,1,5,2,6,147,1309,5,4613
8452,5,1,2,1,5,2,45,147,1309,5,4613
8453,2,1,2,1,5,1,19,148,1310,3,3148
8453,2,1,1,1,5,2,44,148,1310,1,3148
8453,2,1,3,1,5,1,13,148,1310,3,3148
8453,2,1,4,1,5,2,10,148,1310,3,3148
8454,3,1,3,1,5,2,25,148,1310,3,3148
8454,3,1,2,1,5,2,48,148,1310,2,3148
8454,3,1,1,1,5,1,54,148,1310,1,3148
8454,3,1,4,1,5,1,25,148,1310,3,3148
8455,4,1,1,1,5,1,45,148,1310,1,3148
8455,4,1,2,1,5,2,41,148,1310,2,3148
8455,4,1,3,1,5,2,15,148,1310,3,3148
8456,5,1,1,1,5,2,54,148,1310,1,3148
8456,5,1,2,1,5,1,63,148,1310,2,3148
8456,5,1,3,1,5,2,30,148,1310,3,3148
8456,5,1,4,1,5,1,29,148,1310,3,3148
8456,5,1,5,1,5,2,25,148,1310,3,3148
8457,1,1,1,1,5,2,53,148,1311,1,3754
8457,1,1,2,1,5,1,25,148,1311,3,3754
8457,1,1,3,1,5,1,10,148,1311,5,3754
8458,2,1,1,1,5,1,50,148,1311,1,3754
8458,2,1,2,1,5,2,47,148,1311,2,3754
8458,2,1,3,1,5,2,17,148,1311,3,3754
8458,2,1,4,1,5,1,15,148,1311,3,3754
8459,3,1,1,1,5,1,58,148,1311,1,3754
8459,3,1,2,1,5,2,50,148,1311,2,3754
8459,3,1,3,1,5,1,31,148,1311,3,3754
8459,3,1,4,1,5,2,20,148,1311,3,3754
8460,4,1,9,1,5,2,10,148,1311,5,3754
8460,4,1,6,1,5,2,19,148,1311,3,3754
8460,4,1,7,1,5,2,30,148,1311,3,3754
8460,4,1,8,1,5,1,30,148,1311,5,3754
8460,4,1,5,1,5,2,23,148,1311,3,3754
8460,4,1,4,1,5,2,23,148,1311,5,3754
8460,4,1,3,1,5,1,25,148,1311,3,3754
8460,4,1,2,1,5,2,50,148,1311,2,3754
8460,4,1,1,1,5,1,53,148,1311,1,3754
8460,4,1,10,1,5,2,4,148,1311,5,3754
8460,4,1,11,1,5,2,0,148,1311,5,3754
8461,5,1,2,1,5,1,17,148,1311,3,3754
8461,5,1,1,1,5,2,46,148,1311,1,3754
8462,1,1,1,1,5,1,40,147,1312,1,4026
8463,2,1,1,1,5,1,66,147,1312,1,4026
8463,2,1,2,1,5,2,37,147,1312,3,4026
8464,3,1,1,1,5,1,75,147,1312,1,4026
8464,3,1,2,1,5,2,74,147,1312,2,4026
8465,4,1,1,1,5,2,54,147,1312,1,4026
8465,4,1,3,1,5,2,29,147,1312,3,4026
8465,4,1,4,1,5,1,11,147,1312,4,4026
8466,5,1,5,1,5,2,5,147,1312,3,4026
8466,5,1,2,1,5,1,20,147,1312,3,4026
8466,5,1,3,1,5,1,15,147,1312,3,4026
8466,5,1,4,1,5,2,39,147,1312,2,4026
8466,5,1,1,1,5,1,39,147,1312,1,4026
8467,1,1,2,1,5,1,35,148,1313,3,2868
8467,1,1,3,1,5,1,33,148,1313,3,2868
8467,1,1,1,1,5,2,68,148,1313,1,2868
8468,2,1,1,1,5,2,31,148,1313,1,2868
8468,2,1,3,1,5,1,23,148,1313,5,2868
8468,2,1,4,1,5,1,20,148,1313,5,2868
8468,2,1,5,1,5,2,18,148,1313,5,2868
8468,2,1,2,1,5,1,26,148,1313,5,2868
8469,3,1,1,1,5,1,52,148,1313,1,2868
8469,3,1,2,1,5,2,51,148,1313,2,2868
8469,3,1,3,1,5,2,25,148,1313,3,2868
8469,3,1,4,1,5,1,21,148,1313,3,2868
8470,4,1,3,1,5,1,21,148,1313,3,2868
8470,4,1,4,1,5,2,23,148,1313,3,2868
8470,4,1,2,1,5,1,51,148,1313,2,2868
8470,4,1,1,1,5,2,52,148,1313,1,2868
8471,5,1,3,1,5,1,1,148,1313,3,2868
8471,5,1,1,1,5,1,48,148,1313,1,2868
8471,5,1,2,1,5,2,38,148,1313,2,2868
8472,1,1,2,1,5,2,46,148,1314,2,2980
8472,1,1,1,1,5,1,65,148,1314,1,2980
8472,1,1,4,1,5,2,18,148,1314,3,2980
8472,1,1,3,1,5,2,26,148,1314,3,2980
8473,2,1,1,1,5,1,51,148,1314,1,2980
8474,3,1,3,1,5,1,29,148,1314,3,2980
8474,3,1,1,1,5,1,59,148,1314,1,2980
8474,3,1,2,1,5,2,57,148,1314,2,2980
8475,4,1,2,1,5,2,51,148,1314,3,2980
8475,4,1,1,1,5,2,72,148,1314,1,2980
8476,5,1,1,1,5,2,49,148,1314,1,2980
8476,5,1,3,1,5,1,15,148,1314,3,2980
8476,5,1,5,1,5,1,23,148,1314,5,2980
8476,5,1,2,1,5,2,22,148,1314,3,2980
8476,5,1,4,1,5,2,14,148,1314,3,2980
8477,1,1,4,1,5,1,18,148,1315,3,2457
8477,1,1,2,1,5,1,21,148,1315,3,2457
8477,1,1,3,1,5,2,40,148,1315,2,2457
8477,1,1,1,1,5,1,54,148,1315,1,2457
8478,2,1,1,1,5,2,65,148,1315,1,2457
8478,2,1,2,1,5,2,87,148,1315,5,2457
8479,3,1,7,1,5,1,6,148,1315,4,2457
8479,3,1,5,1,5,1,10,148,1315,3,2457
8479,3,1,2,1,5,1,22,148,1315,3,2457
8479,3,1,1,1,5,2,50,148,1315,1,2457
8479,3,1,4,1,5,1,16,148,1315,3,2457
8479,3,1,3,1,5,2,26,148,1315,3,2457
8479,3,1,6,1,5,1,7,148,1315,4,2457
8480,4,1,1,1,5,1,32,148,1315,1,2457
8481,5,1,1,1,5,2,48,148,1315,1,2457
8481,5,1,2,1,5,1,9,148,1315,3,2457
8482,3,1,2,1,5,1,45,148,1316,6,2346
8482,3,1,1,1,5,1,76,148,1316,1,2346
8482,3,1,3,1,5,1,60,148,1316,6,2346
8483,4,1,1,1,5,2,36,148,1316,1,2346
8484,5,1,1,1,5,2,48,148,1316,1,2346
8484,5,1,2,1,5,1,95,148,1316,5,2346
8484,5,1,3,1,5,1,21,148,1316,3,2346
8484,5,1,4,1,5,1,18,148,1316,3,2346
8485,1,1,2,1,5,1,12,148,1317,3,3316
8485,1,1,1,1,5,2,49,148,1317,1,3316
8485,1,1,3,1,5,2,10,148,1317,3,3316
8486,2,1,2,1,5,2,28,148,1317,2,3316
8486,2,1,1,1,5,1,38,148,1317,1,3316
8487,3,1,1,1,5,2,48,148,1317,1,3316
8487,3,1,2,1,5,1,17,148,1317,3,3316
8488,4,1,2,1,5,1,32,148,1317,2,3316
8488,4,1,1,1,5,2,29,148,1317,1,3316
8488,4,1,3,1,5,2,2,148,1317,3,3316
8488,4,1,4,1,5,1,7,148,1317,3,3316
8489,5,1,1,1,5,2,87,148,1317,5,3316
8489,5,1,2,1,5,2,68,148,1317,1,3316
8489,5,1,3,1,5,1,41,148,1317,3,3316
8489,5,1,4,1,5,2,41,148,1317,5,3316
8489,5,1,5,1,5,1,5,148,1317,4,3316
8489,5,1,6,1,5,1,3,148,1317,4,3316
8490,2,1,3,1,5,2,4,147,1318,4,5126
8490,2,1,1,1,5,1,39,147,1318,1,5126
8490,2,1,2,1,5,2,22,147,1318,3,5126
8491,3,1,4,1,5,2,28,147,1318,5,5126
8491,3,1,5,1,5,2,7,147,1318,4,5126
8491,3,1,6,1,5,2,5,147,1318,4,5126
8491,3,1,3,1,5,1,30,147,1318,3,5126
8491,3,1,7,1,5,2,2,147,1318,4,5126
8491,3,1,1,1,5,2,61,147,1318,1,5126
8491,3,1,2,1,5,1,33,147,1318,3,5126
8492,4,1,1,1,5,1,43,147,1318,1,5126
8492,4,1,6,1,5,1,64,147,1318,5,5126
8492,4,1,5,1,5,1,17,147,1318,3,5126
8492,4,1,4,1,5,1,21,147,1318,3,5126
8492,4,1,3,1,5,2,74,147,1318,5,5126
8492,4,1,2,1,5,2,66,147,1318,5,5126
8493,1,1,3,1,5,2,50,147,1319,3,5631
8493,1,1,2,1,5,2,48,147,1319,3,5631
8493,1,1,1,1,5,1,79,147,1319,1,5631
8494,2,1,1,1,5,2,60,147,1319,1,5631
8494,2,1,2,1,5,2,8,147,1319,4,5631
8495,3,1,2,1,5,2,57,147,1319,2,5631
8495,3,1,1,1,5,1,60,147,1319,1,5631
8495,3,1,3,1,5,1,28,147,1319,3,5631
8496,4,1,4,1,5,2,31,147,1319,5,5631
8496,4,1,3,1,5,1,31,147,1319,3,5631
8496,4,1,2,1,5,2,55,147,1319,2,5631
8496,4,1,1,1,5,1,56,147,1319,1,5631
8496,4,1,5,1,5,1,27,147,1319,3,5631
8496,4,1,6,1,5,2,25,147,1319,3,5631
8496,4,1,7,1,5,1,0,147,1319,4,5631
8497,5,1,4,1,5,1,16,147,1319,3,5631
8497,5,1,3,1,5,1,18,147,1319,3,5631
8497,5,1,2,1,5,2,36,147,1319,2,5631
8497,5,1,1,1,5,1,37,147,1319,1,5631
8497,5,1,5,1,5,1,14,147,1319,3,5631
8498,1,1,3,1,5,1,21,147,1320,3,5385
8498,1,1,2,1,5,2,45,147,1320,2,5385
8498,1,1,1,1,5,1,60,147,1320,1,5385
8498,1,1,4,1,5,1,16,147,1320,3,5385
8499,2,1,5,1,5,1,24,147,1320,5,5385
8499,2,1,6,1,5,1,8,147,1320,4,5385
8499,2,1,7,1,5,1,6,147,1320,4,5385
8499,2,1,4,1,5,2,24,147,1320,3,5385
8499,2,1,3,1,5,1,19,147,1320,3,5385
8499,2,1,8,1,5,1,4,147,1320,4,5385
8499,2,1,1,1,5,1,50,147,1320,1,5385
8499,2,1,2,1,5,2,42,147,1320,2,5385
8500,3,1,2,1,5,2,70,147,1320,5,5385
8500,3,1,3,1,5,2,15,147,1320,3,5385
8500,3,1,4,1,5,2,13,147,1320,3,5385
8500,3,1,1,1,5,2,49,147,1320,1,5385
8501,4,1,2,1,5,1,32,147,1320,2,5385
8501,4,1,3,1,5,1,14,147,1320,3,5385
8501,4,1,4,1,5,2,7,147,1320,3,5385
8501,4,1,5,1,5,1,3,147,1320,3,5385
8501,4,1,1,1,5,2,33,147,1320,1,5385
8502,5,1,2,1,5,2,47,147,1320,2,5385
8502,5,1,3,1,5,1,23,147,1320,3,5385
8502,5,1,1,1,5,1,56,147,1320,1,5385
8502,5,1,4,1,5,1,20,147,1320,3,5385
8502,5,1,5,1,5,2,8,147,1320,3,5385
8503,1,1,1,1,5,1,72,147,1321,1,4646
8503,1,1,2,1,5,2,69,147,1321,2,4646
8504,2,1,1,1,5,1,66,147,1321,1,4646
8505,3,1,4,1,5,2,11,147,1321,4,4646
8505,3,1,2,1,5,2,36,147,1321,3,4646
8505,3,1,1,1,5,1,60,147,1321,1,4646
8505,3,1,3,1,5,2,30,147,1321,3,4646
8505,3,1,7,1,5,1,5,147,1321,4,4646
8505,3,1,6,1,5,1,9,147,1321,4,4646
8505,3,1,5,1,5,1,11,147,1321,4,4646
8506,4,1,2,1,5,2,57,147,1321,2,4646
8506,4,1,1,1,5,1,58,147,1321,1,4646
8507,5,1,5,1,5,1,11,147,1321,4,4646
8507,5,1,1,1,5,1,72,147,1321,1,4646
8507,5,1,2,1,5,2,52,147,1321,2,4646
8507,5,1,3,1,5,2,35,147,1321,3,4646
8507,5,1,4,1,5,1,16,147,1321,4,4646
8507,5,1,8,1,5,2,9,147,1321,4,4646
8507,5,1,7,1,5,1,12,147,1321,4,4646
8507,5,1,6,1,5,1,9,147,1321,4,4646
8508,1,1,4,1,5,2,47,148,1322,3,3884
8508,1,1,1,1,5,2,89,148,1322,1,3884
8508,1,1,2,1,5,1,66,148,1322,3,3884
8508,1,1,3,1,5,2,61,148,1322,3,3884
8509,2,1,1,1,5,1,45,148,1322,1,3884
8510,3,1,1,1,5,1,39,148,1322,1,3884
8510,3,1,2,1,5,2,31,148,1322,2,3884
8510,3,1,5,1,5,2,4,148,1322,3,3884
8510,3,1,3,1,5,2,10,148,1322,3,3884
8510,3,1,4,1,5,1,9,148,1322,3,3884
8511,4,1,3,1,5,1,22,148,1322,5,3884
8511,4,1,2,1,5,1,29,148,1322,5,3884
8511,4,1,1,1,5,2,26,148,1322,1,3884
8511,4,1,4,1,5,1,28,148,1322,2,3884
8512,5,1,1,1,5,1,26,148,1322,1,3884
8512,5,1,2,1,5,2,25,148,1322,2,3884
8512,5,1,3,1,5,2,4,148,1322,3,3884
8512,5,1,4,1,5,1,2,148,1322,3,3884
8513,2,1,1,1,5,2,47,148,1323,1,2878
8513,2,1,3,1,5,1,19,148,1323,3,2878
8513,2,1,2,1,5,1,16,148,1323,3,2878
8514,3,1,1,1,5,2,65,148,1323,1,2878
8515,4,1,1,1,5,1,48,148,1323,1,2878
8515,4,1,2,1,5,2,17,148,1323,3,2878
8516,5,1,1,1,5,1,60,148,1323,1,2878
8516,5,1,2,1,5,2,56,148,1323,2,2878
8517,1,1,1,1,5,1,51,149,1324,1,7746
8517,1,1,2,1,5,1,60,149,1324,6,7746
8518,2,1,1,1,5,1,41,149,1324,1,7746
8518,2,1,2,1,5,2,40,149,1324,2,7746
8518,2,1,3,1,5,1,12,149,1324,3,7746
8519,3,1,1,1,5,2,64,149,1324,1,7746
8519,3,1,2,1,5,2,34,149,1324,3,7746
8520,5,1,3,1,5,2,46,149,1324,5,7746
8520,5,1,1,1,5,1,22,149,1324,1,7746
8520,5,1,2,1,5,1,24,149,1324,5,7746
8521,1,1,1,1,5,1,53,148,1325,1,3124
8522,2,1,2,1,5,2,71,148,1325,2,3124
8522,2,1,1,1,5,1,76,148,1325,1,3124
8522,2,1,3,1,5,2,49,148,1325,3,3124
8522,2,1,5,1,5,2,23,148,1325,4,3124
8522,2,1,6,1,5,1,26,148,1325,5,3124
8522,2,1,7,1,5,2,4,148,1325,5,3124
8522,2,1,4,1,5,1,36,148,1325,3,3124
8523,3,1,2,1,5,2,56,148,1325,2,3124
8523,3,1,3,1,5,2,21,148,1325,3,3124
8523,3,1,4,1,5,1,20,148,1325,3,3124
8523,3,1,1,1,5,1,60,148,1325,1,3124
8524,4,1,2,1,5,2,72,148,1325,2,3124
8524,4,1,1,1,5,1,70,148,1325,1,3124
8525,5,1,1,1,5,2,35,148,1325,1,3124
8526,1,1,3,1,5,1,6,147,1326,3,5715
8526,1,1,4,1,5,2,3,147,1326,3,5715
8526,1,1,5,1,5,1,1,147,1326,3,5715
8526,1,1,2,1,5,2,27,147,1326,2,5715
8526,1,1,1,1,5,1,31,147,1326,1,5715
8527,2,1,1,1,5,1,48,147,1326,1,5715
8527,2,1,2,1,5,2,47,147,1326,2,5715
8527,2,1,4,1,5,2,6,147,1326,3,5715
8527,2,1,3,1,5,1,11,147,1326,3,5715
8528,4,1,2,1,5,2,20,147,1326,3,5715
8528,4,1,4,1,5,2,6,147,1326,4,5715
8528,4,1,1,1,5,2,47,147,1326,1,5715
8529,1,1,1,1,5,2,47,147,1327,1,5345
8529,1,1,2,1,5,1,47,147,1327,2,5345
8529,1,1,3,1,5,1,24,147,1327,3,5345
8530,2,1,1,1,5,2,49,147,1327,1,5345
8530,2,1,2,1,5,1,48,147,1327,2,5345
8530,2,1,3,1,5,2,18,147,1327,3,5345
8531,4,1,1,1,5,1,53,147,1327,1,5345
8531,4,1,2,1,5,2,56,147,1327,2,5345
8531,4,1,3,1,5,1,20,147,1327,3,5345
8531,4,1,4,1,5,1,18,147,1327,3,5345
8532,1,1,1,1,5,1,35,149,1328,1,5727
8532,1,1,3,1,5,1,0,149,1328,3,5727
8532,1,1,2,1,5,2,36,149,1328,2,5727
8533,2,1,1,1,5,1,50,149,1328,1,5727
8533,2,1,2,1,5,2,48,149,1328,2,5727
8533,2,1,4,1,5,1,28,149,1328,3,5727
8533,2,1,3,1,5,2,30,149,1328,3,5727
8533,2,1,5,1,5,1,25,149,1328,3,5727
8534,4,1,1,1,5,1,40,149,1328,1,5727
8534,4,1,2,1,5,2,38,149,1328,2,5727
8534,4,1,3,1,5,2,7,149,1328,3,5727
8535,5,1,1,1,5,1,24,149,1328,1,5727
8536,1,1,1,1,5,1,43,147,1329,1,3970
8536,1,1,2,1,5,2,38,147,1329,2,3970
8536,1,1,3,1,5,1,12,147,1329,3,3970
8536,1,1,4,1,5,2,11,147,1329,3,3970
8537,2,1,2,1,5,2,48,147,1329,2,3970
8537,2,1,1,1,5,1,53,147,1329,1,3970
8537,2,1,3,1,5,1,14,147,1329,3,3970
8537,2,1,4,1,5,1,12,147,1329,3,3970
8538,3,1,1,1,5,1,51,147,1329,1,3970
8539,4,1,1,1,5,1,40,147,1329,1,3970
8539,4,1,2,1,5,2,31,147,1329,2,3970
8539,4,1,3,1,5,1,15,147,1329,3,3970
8539,4,1,4,1,5,1,14,147,1329,3,3970
8539,4,1,5,1,5,1,11,147,1329,3,3970
8539,4,1,6,1,5,2,8,147,1329,3,3970
8540,5,1,1,1,5,2,27,147,1329,1,3970
8540,5,1,3,1,5,2,2,147,1329,3,3970
8540,5,1,2,1,5,1,9,147,1329,3,3970
8541,1,1,2,1,5,2,34,148,1330,3,3264
8541,1,1,1,1,5,2,64,148,1330,1,3264
8542,2,1,3,1,5,2,73,148,1330,6,3264
8542,2,1,2,1,5,2,54,148,1330,2,3264
8542,2,1,1,1,5,1,62,148,1330,1,3264
8543,3,1,1,1,5,2,63,148,1330,1,3264
8543,3,1,2,1,5,1,41,148,1330,3,3264
8544,4,1,2,1,5,2,73,148,1330,2,3264
8544,4,1,1,1,5,1,76,148,1330,1,3264
8545,5,1,2,1,5,2,67,148,1330,2,3264
8545,5,1,1,1,5,1,72,148,1330,1,3264
8546,1,1,3,1,5,2,21,147,1331,3,4581
8546,1,1,2,1,5,1,45,147,1331,2,4581
8546,1,1,1,1,5,2,47,147,1331,1,4581
8546,1,1,4,1,5,2,0,147,1331,4,4581
8547,2,1,8,1,5,1,2,147,1331,5,4581
8547,2,1,7,1,5,1,4,147,1331,5,4581
8547,2,1,6,1,5,2,16,147,1331,5,4581
8547,2,1,5,1,5,1,27,147,1331,5,4581
8547,2,1,4,1,5,2,31,147,1331,5,4581
8547,2,1,3,1,5,2,26,147,1331,5,4581
8547,2,1,1,1,5,1,30,147,1331,1,4581
8547,2,1,2,1,5,2,27,147,1331,5,4581
8548,3,1,3,1,5,1,59,147,1331,5,4581
8548,3,1,2,1,5,1,30,147,1331,3,4581
8548,3,1,1,1,5,2,65,147,1331,1,4581
8549,4,1,3,1,5,2,20,147,1331,5,4581
8549,4,1,2,1,5,1,24,147,1331,5,4581
8549,4,1,1,1,5,2,43,147,1331,1,4581
8549,4,1,4,1,5,2,18,147,1331,5,4581
8550,5,1,4,1,5,2,3,147,1331,4,4581
8550,5,1,1,1,5,2,64,147,1331,1,4581
8550,5,1,2,1,5,1,37,147,1331,3,4581
8550,5,1,3,1,5,1,32,147,1331,3,4581
8551,1,1,3,1,5,2,17,147,1332,3,4291
8551,1,1,2,1,5,1,19,147,1332,3,4291
8551,1,1,1,1,5,2,50,147,1332,1,4291
8552,2,1,3,1,5,1,35,147,1332,3,4291
8552,2,1,4,1,5,2,20,147,1332,3,4291
8552,2,1,2,1,5,1,57,147,1332,2,4291
8552,2,1,1,1,5,2,55,147,1332,1,4291
8553,3,1,1,1,5,1,49,147,1332,1,4291
8553,3,1,4,1,5,1,11,147,1332,3,4291
8553,3,1,3,1,5,2,15,147,1332,3,4291
8553,3,1,2,1,5,2,47,147,1332,2,4291
8554,5,1,3,1,5,1,11,147,1332,4,4291
8554,5,1,4,1,5,1,43,147,1332,2,4291
8554,5,1,2,1,5,1,17,147,1332,3,4291
8554,5,1,1,1,5,2,44,147,1332,1,4291
8555,1,1,1,1,5,2,46,147,1333,1,4224
8555,1,1,3,1,5,2,8,147,1333,3,4224
8555,1,1,2,1,5,1,15,147,1333,3,4224
8556,3,1,3,1,5,2,16,147,1333,3,4224
8556,3,1,4,1,5,2,14,147,1333,3,4224
8556,3,1,5,1,5,1,5,147,1333,3,4224
8556,3,1,2,1,5,2,41,147,1333,2,4224
8556,3,1,1,1,5,1,40,147,1333,1,4224
8557,4,1,1,1,5,2,41,147,1333,1,4224
8557,4,1,2,1,5,1,51,147,1333,2,4224
8558,5,1,1,1,5,2,24,147,1333,1,4224
8558,5,1,2,1,5,2,24,147,1333,2,4224
8558,5,1,3,1,5,1,17,147,1333,5,4224
8558,5,1,4,1,5,1,7,147,1333,3,4224
8559,2,1,1,2,5,1,39,150,1334,1,5860
8559,2,1,3,2,5,2,14,150,1334,3,5860
8559,2,1,2,2,5,2,39,150,1334,2,5860
8560,3,1,2,2,5,2,53,150,1334,2,5860
8560,3,1,1,2,5,1,52,150,1334,1,5860
8560,3,1,9,2,5,2,14,150,1334,3,5860
8560,3,1,8,2,5,2,17,150,1334,3,5860
8560,3,1,7,2,5,1,26,150,1334,3,5860
8560,3,1,6,2,5,1,15,150,1334,3,5860
8560,3,1,5,2,5,1,42,150,1334,5,5860
8560,3,1,4,2,5,1,18,150,1334,3,5860
8560,3,1,3,2,5,2,21,150,1334,3,5860
8561,4,1,9,2,5,1,4,150,1334,4,5860
8561,4,1,2,2,5,2,49,150,1334,2,5860
8561,4,1,1,2,5,1,49,150,1334,1,5860
8561,4,1,3,2,5,2,24,150,1334,3,5860
8561,4,1,4,2,5,1,26,150,1334,3,5860
8561,4,1,5,2,5,2,20,150,1334,5,5860
8561,4,1,10,2,5,1,98,150,1334,5,5860
8561,4,1,8,2,5,1,4,150,1334,4,5860
8561,4,1,7,2,5,1,2,150,1334,4,5860
8561,4,1,6,2,5,1,17,150,1334,3,5860
8562,5,1,2,2,5,2,51,150,1334,2,5860
8562,5,1,1,2,5,2,50,150,1334,1,5860
8563,1,1,1,2,5,2,94,143,1335,1,4459
8564,2,1,4,2,5,2,13,143,1335,4,4459
8564,2,1,3,2,5,2,35,143,1335,5,4459
8564,2,1,2,2,5,1,33,143,1335,3,4459
8564,2,1,1,2,5,1,60,143,1335,1,4459
8564,2,1,5,2,5,2,6,143,1335,4,4459
8564,2,1,6,2,5,1,4,143,1335,4,4459
8565,4,1,2,2,5,2,33,143,1335,2,4459
8565,4,1,1,2,5,1,33,143,1335,1,4459
8565,4,1,3,2,5,2,10,143,1335,3,4459
8566,5,1,1,2,5,1,60,143,1335,1,4459
8566,5,1,2,2,5,2,57,143,1335,2,4459
8566,5,1,4,2,5,2,5,143,1335,5,4459
8566,5,1,3,2,5,2,19,143,1335,4,4459
8567,6,1,2,2,5,1,21,143,1335,4,4459
8567,6,1,1,2,5,2,63,143,1335,1,4459
8567,6,1,3,2,5,2,20,143,1335,4,4459
8568,8,1,2,2,5,1,17,143,1335,3,4459
8568,8,1,1,2,5,2,41,143,1335,1,4459
8568,8,1,3,2,5,1,16,143,1335,3,4459
8568,8,3,4,2,5,1,11,143,1335,3,4459
8568,8,3,3,2,5,2,14,143,1335,3,4459
8568,8,3,2,2,5,2,33,143,1335,2,4459
8568,8,3,1,2,5,1,39,143,1335,1,4459
8568,8,1,4,2,5,1,9,143,1335,3,4459
8568,8,2,1,2,5,1,71,143,1335,1,4459
8568,8,2,2,2,5,2,64,143,1335,2,4459
8569,9,1,1,2,5,1,41,143,1335,1,4459
8569,9,1,4,2,5,1,2,143,1335,3,4459
8569,9,1,3,2,5,1,5,143,1335,3,4459
8569,9,1,2,2,5,1,14,143,1335,3,4459
8569,9,1,5,2,5,2,32,143,1335,2,4459
8570,10,1,1,2,5,1,76,143,1335,1,4459
8571,11,1,1,2,5,1,48,143,1335,1,4459
8571,11,1,4,2,5,1,21,143,1335,3,4459
8571,11,1,5,2,5,1,20,143,1335,3,4459
8571,11,1,6,2,5,1,31,143,1335,5,4459
8571,11,1,7,2,5,1,1,143,1335,4,4459
8571,11,1,2,2,5,2,47,143,1335,2,4459
8571,11,1,3,2,5,2,25,143,1335,3,4459
8572,12,1,3,2,5,2,23,143,1335,3,4459
8572,12,1,2,2,5,2,49,143,1335,2,4459
8572,12,1,5,2,5,1,14,143,1335,3,4459
8572,12,1,4,2,5,2,16,143,1335,3,4459
8572,12,1,1,2,5,1,49,143,1335,1,4459
8573,13,1,3,2,5,1,11,143,1335,3,4459
8573,13,1,1,2,5,1,43,143,1335,1,4459
8573,13,2,2,2,5,2,20,143,1335,2,4459
8573,13,2,3,2,5,2,2,143,1335,3,4459
8573,13,2,1,2,5,1,20,143,1335,1,4459
8573,13,1,2,2,5,2,40,143,1335,2,4459
8574,14,1,2,2,5,2,64,143,1335,2,4459
8574,14,1,1,2,5,1,68,143,1335,1,4459
8575,15,1,1,2,5,2,54,143,1335,1,4459
8576,16,1,5,2,5,1,19,143,1335,3,4459
8576,16,1,4,2,5,1,21,143,1335,3,4459
8576,16,1,3,2,5,2,23,143,1335,3,4459
8576,16,1,2,2,5,2,43,143,1335,2,4459
8576,16,1,1,2,5,1,45,143,1335,1,4459
8577,17,1,3,2,5,2,21,143,1335,3,4459
8577,17,1,2,2,5,2,43,143,1335,2,4459
8577,17,1,5,2,5,2,12,143,1335,3,4459
8577,17,1,4,2,5,2,15,143,1335,3,4459
8577,17,1,1,2,5,1,46,143,1335,1,4459
8578,18,1,2,2,5,2,46,143,1335,2,4459
8578,18,1,5,2,5,1,18,143,1335,3,4459
8578,18,1,4,2,5,1,24,143,1335,3,4459
8578,18,1,6,2,5,2,89,143,1335,5,4459
8578,18,1,1,2,5,1,51,143,1335,1,4459
8578,18,1,3,2,5,2,25,143,1335,3,4459
8579,19,1,4,2,5,1,11,143,1335,3,4459
8579,19,1,3,2,5,1,20,143,1335,3,4459
8579,19,1,2,2,5,1,41,143,1335,2,4459
8579,19,1,1,2,5,2,40,143,1335,1,4459
8580,20,1,1,2,5,1,60,143,1335,1,4459
8580,20,1,2,2,5,2,59,143,1335,2,4459
8581,1,1,3,2,5,2,10,151,1336,3,12312
8581,1,1,2,2,5,2,29,151,1336,2,12312
8581,1,1,1,2,5,1,34,151,1336,1,12312
8582,2,1,2,2,5,2,27,151,1336,5,12312
8582,2,1,3,2,5,1,22,151,1336,5,12312
8582,2,1,1,2,5,1,29,151,1336,1,12312
8583,1,1,2,2,5,2,52,151,1337,2,11354
8583,1,1,1,2,5,1,49,151,1337,1,11354
8583,1,1,3,2,5,2,29,151,1337,3,11354
8583,1,1,4,2,5,1,24,151,1337,3,11354
8583,1,1,5,2,5,1,33,151,1337,5,11354
8583,1,1,6,2,5,1,3,151,1337,4,11354
8583,1,1,7,2,5,1,2,151,1337,4,11354
8583,1,1,8,2,5,1,1,151,1337,4,11354
8583,1,1,9,2,5,2,22,151,1337,5,11354
8584,3,1,1,2,5,2,43,151,1337,1,11354
8584,3,1,2,2,5,1,81,151,1337,5,11354
8584,3,1,3,2,5,1,10,151,1337,3,11354
8585,4,1,2,2,5,2,35,151,1337,3,11354
8585,4,1,1,2,5,2,63,151,1337,1,11354
8586,1,1,15,2,5,2,8,150,1338,4,5700
8586,1,1,6,2,5,2,16,150,1338,4,5700
8586,1,1,8,2,5,2,13,150,1338,4,5700
8586,1,1,9,2,5,2,11,150,1338,4,5700
8586,1,1,10,2,5,2,9,150,1338,4,5700
