"P0_1","P0_2","P0_3","P0_4_1","P0_4_2","P1_1","P1_2","FOLIO","VIV_SEL","ID_ENT","FAC_VIV"
1,3,0,2,1,4,1,9996,10,0,1112
2,3,0,2,1,4,1,9997,11,0,1112
2,2,1,2,1,3,1,9998,12,0,1112
1,3,0,2,2,1,1,9999,13,0,1112
2,2,0,2,2,4,1,10000,15,0,1112
2,4,0,2,2,2,1,10001,16,0,1112
2,3,0,2,1,3,1,10002,20,0,1112
3,4,0,2,2,3,1,10003,1,0,1031
3,4,0,2,1,6,1,10004,2,0,1031
2,4,1,1,1,5,1,10005,3,0,1031
1,1,0,2,1,2,1,10006,4,0,1031
1,2,0,2,2,1,1,10007,5,0,1031
1,2,1,2,1,3,1,10008,6,0,1031
3,4,0,1,1,5,1,10009,7,0,1031
3,4,0,1,2,3,1,10010,8,0,1031
1,2,1,1,1,1,1,10011,9,0,1031
2,4,0,1,1,3,1,10012,10,0,1031
3,4,0,1,1,4,1,10013,11,0,1031
2,2,0,2,1,4,1,10014,12,0,1031
1,2,0,2,2,5,1,10015,13,0,1031
2,3,1,1,1,5,1,10016,14,0,1031
1,3,1,2,2,2,1,10017,15,0,1031
3,5,1,1,1,2,1,10018,16,0,1031
2,5,2,1,1,4,1,10019,18,0,1031
2,3,1,1,1,4,1,10020,19,0,1031
5,6,0,2,1,11,1,10021,20,0,1031
4,5,0,1,1,5,1,10022,1,0,1187
3,4,1,2,1,5,1,10023,3,0,1187
2,3,1,2,1,2,1,10024,4,0,1187
1,2,0,2,2,2,1,10025,5,0,1187
1,1,0,2,1,5,1,10026,6,0,1187
1,1,0,2,1,5,1,10027,7,0,1187
3,4,0,1,1,6,1,10028,8,0,1187
3,6,2,1,1,2,1,10029,9,0,1187
4,5,2,1,1,6,1,10030,11,0,1187
1,6,0,1,1,1,1,10031,12,0,1187
2,4,1,2,1,5,1,10032,13,0,1187
1,1,1,2,2,1,1,10033,14,0,1187
1,2,0,2,2,2,1,10034,15,0,1187
1,3,1,2,1,2,1,10035,16,0,1187
3,4,0,2,1,7,1,10036,17,0,1187
1,2,0,2,2,5,1,10037,18,0,1187
2,3,0,2,2,4,1,10038,19,0,1187
2,3,0,2,2,3,1,10039,20,0,1187
1,3,0,2,2,2,1,10040,1,0,1044
2,3,0,1,2,3,1,10041,2,0,1044
1,3,0,2,2,2,1,10042,3,0,1044
1,2,1,2,2,1,1,10043,4,0,1044
3,8,2,1,1,4,1,10044,5,0,1044
2,3,0,2,1,3,1,10045,6,0,1044
1,2,0,2,2,2,1,10046,7,0,1044
2,3,0,1,2,4,1,10047,8,0,1044
2,5,0,2,2,4,1,10048,9,0,1044
3,4,0,1,2,3,1,10049,10,0,1044
1,4,0,2,2,2,1,10050,13,0,1044
3,6,0,1,2,7,1,10051,14,0,1044
2,3,2,2,2,2,1,10052,15,0,1044
1,5,0,1,2,2,1,10053,16,0,1044
3,4,0,2,2,5,1,10054,17,0,1044
1,3,0,1,2,2,1,10055,18,0,1044
2,4,1,1,1,3,1,10056,19,0,1044
2,3,0,2,2,5,1,10057,20,0,1044
4,5,1,2,2,4,1,10058,1,0,1435
2,4,1,1,1,4,1,10059,2,0,1435
3,7,1,1,2,8,2,10060,3,0,1435
1,2,0,1,2,2,1,10061,4,0,1435
3,5,1,1,2,4,1,10062,5,0,1435
1,2,1,2,2,1,1,10063,6,0,1435
3,5,0,1,1,5,1,10064,8,0,1435
1,3,0,2,2,4,1,10065,9,0,1435
1,4,0,1,2,3,1,10066,10,0,1435
1,1,0,2,2,3,1,10067,11,0,1435
2,3,1,1,2,3,1,10068,12,0,1435
1,3,0,2,2,3,1,10069,13,0,1435
2,4,1,1,2,5,1,10070,14,0,1435
2,4,1,1,2,6,1,10071,15,0,1435
3,6,1,2,2,4,1,10072,16,0,1435
2,4,0,2,2,5,1,10073,17,0,1435
1,2,0,2,2,4,1,10074,19,0,1435
1,3,1,2,2,4,1,10075,20,0,1435
2,3,0,1,2,4,1,10076,1,0,1431
2,3,1,1,1,4,1,10077,2,0,1431
1,3,1,1,2,4,1,10078,3,0,1431
2,3,1,2,2,5,1,10079,4,0,1431
2,5,1,1,1,5,1,10080,5,0,1431
1,2,0,1,1,4,1,10081,6,0,1431
1,6,1,2,2,2,1,10082,7,0,1431
2,5,0,2,2,2,1,10083,8,0,1431
2,2,1,1,2,4,1,10084,9,0,1431
3,4,0,2,2,4,1,10085,10,0,1431
4,5,6,1,2,7,1,10086,11,0,1431
2,3,1,2,2,6,1,10087,12,0,1431
2,3,0,2,2,3,1,10088,13,0,1431
1,4,2,1,1,1,1,10089,14,0,1431
2,3,1,1,2,4,1,10090,15,0,1431
3,6,1,2,1,3,1,10091,17,0,1431
1,3,1,1,1,3,1,10092,18,0,1431
2,3,1,1,2,4,1,10093,19,0,1431
1,3,0,2,2,1,1,10094,20,0,1431
3,4,1,1,2,5,1,10095,1,0,1232
2,4,1,1,2,4,1,10096,2,0,1232
1,3,0,2,2,1,1,10097,3,0,1232
2,4,0,2,2,8,1,10098,5,0,1232
1,2,1,1,2,4,1,10099,6,0,1232
1,1,0,2,2,4,1,10100,7,0,1232
3,3,0,2,2,7,1,10101,8,0,1232
2,4,0,2,2,3,1,10102,9,0,1232
2,3,0,1,2,3,1,10103,10,0,1232
1,3,0,2,2,1,1,10104,11,0,1232
2,3,1,1,1,5,1,10105,12,0,1232
1,2,1,2,2,4,1,10106,13,0,1232
2,3,0,2,2,6,1,10107,14,0,1232
3,5,1,1,2,8,1,10108,15,0,1232
1,2,0,1,2,4,1,10109,16,0,1232
3,5,0,2,2,4,1,10110,17,0,1232
1,2,0,1,2,4,1,10111,18,0,1232
1,2,0,2,2,3,1,10112,19,0,1232
3,5,0,1,2,3,1,10113,20,0,1232
2,3,1,1,2,4,1,10114,1,0,884
1,2,1,2,2,1,1,10115,2,0,884
1,6,1,2,2,1,1,10116,3,0,884
1,2,1,2,2,3,1,10117,4,0,884
3,4,2,1,1,5,1,10118,5,0,884
1,4,1,1,2,1,1,10119,6,0,884
3,7,2,1,1,5,1,10120,7,0,884
2,4,1,1,2,2,1,10121,8,0,884
1,6,0,1,1,2,1,10122,9,0,884
2,4,1,1,2,4,1,10123,10,0,884
1,4,1,2,2,1,1,10124,11,0,884
2,4,1,2,2,2,1,10125,12,0,884
1,5,1,1,1,2,1,10126,13,0,884
3,4,2,1,2,4,1,10127,14,0,884
2,4,1,1,1,5,1,10128,15,0,884
1,5,1,1,1,1,1,10129,16,0,884
2,5,1,1,1,5,1,10130,17,0,884
3,5,1,1,2,3,1,10131,18,0,884
3,4,1,2,2,1,1,10132,19,0,884
1,5,2,1,2,2,1,10133,20,0,884
1,3,1,1,1,1,1,10134,2,0,2004
3,6,2,1,1,5,1,10135,3,0,2004
3,6,2,2,2,2,1,10136,4,0,2004
2,4,1,1,1,2,1,10137,5,0,2004
1,3,1,2,1,1,1,10138,1,0,1880
2,4,1,2,1,1,1,10139,2,0,1880
1,3,1,2,2,1,1,10140,3,0,1880
1,3,1,1,2,1,1,10141,4,0,1880
2,4,1,1,1,4,1,10142,5,0,1880
2,3,1,1,1,4,1,10143,1,0,1939
2,4,1,1,1,4,1,10144,2,0,1939
2,2,1,1,2,2,1,10145,3,0,1939
2,4,1,1,1,4,1,10146,4,0,1939
1,3,1,2,2,1,1,10147,5,0,1939
1,2,1,1,1,4,1,10148,1,0,1925
2,3,1,1,1,2,1,10149,2,0,1925
2,4,1,1,1,4,1,10150,4,0,1925
1,3,1,2,2,1,1,10151,3,0,2009
1,4,1,1,1,3,1,10152,5,0,2009
2,5,1,2,1,3,1,10153,1,0,2347
2,7,2,1,1,5,1,10154,2,0,2347
2,3,1,1,1,5,1,10155,3,0,2347
1,3,1,1,2,4,1,10156,4,0,2347
1,2,1,1,1,2,1,10157,5,0,2347
2,3,1,1,1,5,1,10158,1,0,2504
2,3,1,1,1,2,1,10159,2,0,2504
2,3,1,1,2,3,1,10160,3,0,2504
2,3,1,1,2,4,1,10161,4,0,2504
3,5,2,2,1,4,1,10162,2,0,2561
2,4,1,1,1,5,1,10163,3,0,2561
2,3,1,2,1,9,1,10164,4,0,2561
1,3,1,1,2,2,1,10165,1,0,2202
2,3,1,1,1,4,1,10166,2,0,2202
2,4,1,1,1,2,1,10167,3,0,2202
2,3,1,1,1,4,1,10168,4,0,2202
2,3,1,1,1,6,1,10169,5,0,2202
1,3,1,1,1,4,1,10170,1,0,2429
2,5,2,2,2,7,1,10171,2,0,2429
3,5,2,1,1,7,1,10172,3,0,2429
3,4,1,1,1,4,1,10173,4,0,2429
2,4,2,2,1,5,1,10174,5,0,2429
2,4,1,2,2,4,1,10175,1,0,1884
2,4,2,1,1,3,1,10176,2,0,1884
2,4,1,1,1,3,1,10177,3,0,1884
1,3,1,2,1,3,1,10178,4,0,1884
2,3,2,1,1,6,1,10179,5,0,1884
2,3,1,1,2,4,1,10180,1,0,1831
3,4,1,1,1,5,1,10181,2,0,1831
2,5,2,1,1,5,1,10182,3,0,1831
1,3,1,2,2,2,1,10183,4,0,1831
2,4,1,1,1,5,1,10184,1,0,1972
2,3,1,1,1,4,1,10185,2,0,1972
3,4,1,1,1,8,1,10186,3,0,1972
3,6,1,1,1,3,1,10187,4,0,1972
1,2,2,2,2,1,1,10188,5,0,1972
2,2,1,2,2,5,1,10189,1,0,2869
3,3,1,2,2,6,1,10190,2,0,2869
2,2,2,2,2,8,2,10191,3,0,2869
2,4,1,1,1,6,1,10192,4,0,2869
2,3,1,1,1,5,1,10193,5,0,2869
2,6,2,1,1,1,1,10194,1,0,2160
2,3,1,2,2,6,1,10195,2,0,2160
1,2,1,2,1,5,1,10196,3,0,2160
1,3,1,2,2,4,1,10197,4,0,2160
3,4,1,1,1,5,1,10198,5,0,2160
1,2,1,2,1,4,1,10199,1,0,1822
1,4,1,1,2,3,1,10200,3,0,1822
2,5,1,1,1,4,1,10201,4,0,1822
1,2,0,2,2,1,1,10202,5,0,1822
4,4,2,2,2,4,1,10203,1,0,1919
4,5,3,1,1,5,1,10204,2,0,1919
1,3,2,1,1,4,1,10205,3,0,1919
2,9,2,2,1,4,1,10206,4,0,1919
1,4,1,2,2,1,1,10207,5,0,1919
3,5,1,1,1,5,1,10208,1,0,1875
5,8,2,1,1,6,1,10209,3,0,1875
2,4,1,2,1,5,1,10210,4,0,1875
3,3,4,1,1,4,1,10211,5,0,1875
3,4,2,1,1,4,1,10212,1,0,1469
1,7,3,1,1,1,1,10213,2,0,1469
2,4,1,1,1,2,1,10214,3,0,1469
3,5,2,1,1,4,1,10215,4,0,1469
2,4,1,2,1,2,1,10216,5,0,1469
1,2,1,2,1,2,1,10217,1,0,1919
1,3,1,2,2,1,1,10218,2,0,1919
3,4,1,2,1,3,1,10219,3,0,1919
1,4,1,1,1,3,1,10220,4,0,1919
2,3,1,1,1,2,1,10221,5,0,1919
2,6,2,1,1,4,2,10222,2,0,1384
4,6,2,2,1,4,1,10223,3,0,1384
2,5,1,1,1,3,1,10224,5,0,1384
1,3,1,1,1,2,1,10225,1,0,1975
1,2,1,2,2,1,1,10226,2,0,1975
2,5,1,2,2,3,1,10227,3,0,1975
2,3,2,2,1,5,1,10228,4,0,1975
2,3,1,2,1,5,1,10229,5,0,1975
2,5,1,1,1,1,1,10230,1,0,1858
2,4,1,1,1,4,1,10231,2,0,1858
4,6,3,1,1,6,1,10232,3,0,1858
2,3,1,1,1,5,1,10233,4,0,1858
2,3,1,1,1,2,1,10234,5,0,1858
1,2,1,1,1,4,1,10235,1,0,2232
2,4,1,2,1,2,1,10236,2,0,2232
2,3,1,1,1,5,1,10237,3,0,2232
2,4,1,1,1,5,1,10238,5,0,2232
3,5,2,1,1,5,1,10239,2,0,1894
1,3,1,1,2,2,1,10240,3,0,1894
2,3,1,2,1,6,1,10241,4,0,1894
3,4,2,2,1,4,1,10242,1,0,2456
1,2,1,2,2,1,1,10243,2,0,2456
2,3,1,1,1,7,1,10244,4,0,2456
2,3,1,2,1,5,1,10245,5,0,2456
3,4,2,1,1,5,1,10246,1,0,2967
2,4,2,2,1,5,1,10247,2,0,2967
2,4,1,1,1,5,1,10248,3,0,2967
1,3,1,1,1,2,1,10249,4,0,2967
3,4,1,1,1,5,1,10250,5,0,2967
2,3,1,1,2,3,1,10251,1,0,2159
1,3,1,2,2,2,1,10252,2,0,2159
2,9,1,1,1,1,1,10253,3,0,2159
3,4,2,2,1,3,1,10254,4,0,2159
2,3,1,1,1,2,1,10255,5,0,2159
2,5,2,1,1,2,1,10256,2,0,1884
3,6,2,2,2,2,1,10257,3,0,1884
4,7,2,1,1,5,1,10258,4,0,1884
2,4,1,1,1,3,1,10259,5,0,1884
2,3,2,1,1,3,1,10260,2,0,2216
1,3,2,1,1,3,1,10261,3,0,2216
2,6,1,1,1,4,1,10262,1,0,2436
2,4,1,2,2,6,1,10263,3,0,2436
2,4,1,2,1,4,1,10264,4,0,2436
2,3,1,2,2,3,1,10265,2,0,2787
3,4,1,2,1,6,1,10266,3,0,2787
2,3,1,1,1,4,1,10267,4,0,2787
1,2,1,1,1,2,1,10268,1,0,1967
2,4,1,1,1,5,1,10269,2,0,1967
2,3,1,1,1,5,1,10270,3,0,1967
1,3,1,2,1,1,1,10271,4,0,1967
2,3,1,1,1,6,1,10272,5,0,1967
2,4,1,1,1,2,1,10273,1,0,2061
2,3,2,1,1,4,1,10274,2,0,2061
2,3,1,1,1,5,1,10275,3,0,2061
2,3,1,1,2,2,1,10276,4,0,2061
3,5,2,2,1,9,2,10277,5,0,2061
1,3,2,1,1,4,1,10278,1,0,1796
1,1,0,2,2,1,1,10279,2,0,1796
1,3,1,1,2,1,1,10280,3,0,1796
3,4,1,1,1,3,1,10281,5,0,1796
1,3,1,2,2,1,1,10282,1,0,2238
3,7,2,1,1,3,1,10283,2,0,2238
2,5,1,1,1,2,1,10284,3,0,2238
2,4,1,2,1,4,1,10285,4,0,2238
1,6,2,1,1,2,1,10286,1,0,1930
2,4,2,1,1,3,1,10287,3,0,1930
1,3,1,1,1,3,1,10288,4,0,1930
2,3,1,1,2,4,1,10289,5,0,1930
2,3,1,2,1,5,1,10290,1,0,2210
1,3,1,2,2,5,1,10291,3,0,2210
3,7,3,1,1,4,1,10292,4,0,2210
2,2,1,1,1,2,1,10293,5,0,2210
1,3,1,2,1,6,1,10294,1,0,2592
3,5,2,1,1,4,1,10295,2,0,2592
1,1,1,2,2,3,1,10296,3,0,2592
3,4,1,2,1,10,1,10297,4,0,2592
3,3,1,2,1,7,1,10298,5,0,2592
3,4,1,1,1,3,1,10299,2,0,2670
2,4,1,1,1,3,1,10300,3,0,2670
1,4,1,1,1,3,1,10301,4,0,2670
3,8,3,1,1,6,1,10302,5,0,2670
1,3,1,1,1,4,1,10303,3,0,1344
2,4,2,1,1,4,1,10304,4,0,1344
2,3,2,1,1,4,1,10305,5,0,1344
3,5,1,1,1,3,1,10306,2,0,2624
3,6,1,1,1,6,1,10307,4,0,2624
2,4,1,1,1,3,1,10308,5,0,2624
3,4,1,1,1,4,1,10309,1,0,2391
2,3,1,2,2,3,1,10310,3,0,2391
4,5,2,1,1,5,1,10311,4,0,2391
1,3,1,1,2,3,1,10312,5,0,2391
3,4,2,1,1,4,1,10313,1,0,1897
2,3,1,1,1,3,1,10314,3,0,1897
2,3,1,2,1,1,1,10315,4,0,1897
3,7,2,1,1,4,1,10316,5,0,1897
1,1,1,2,1,4,1,10317,1,0,2830
1,5,1,2,2,2,1,10318,2,0,2830
2,3,1,1,1,6,1,10319,3,0,2830
2,4,2,1,1,5,1,10320,4,0,2830
2,5,5,1,1,5,1,10321,5,0,2830
1,1,1,1,2,1,1,10322,1,0,2028
3,5,2,1,1,6,1,10323,3,0,2028
1,1,0,2,2,1,1,10324,5,0,2028
1,2,0,2,2,5,1,10325,1,0,2421
1,1,0,2,2,1,1,10326,2,0,2421
2,3,1,1,1,7,1,10327,3,0,2421
1,2,1,2,2,1,1,10328,4,0,2421
1,3,1,2,2,10,1,10329,5,0,2421
1,2,1,2,2,1,1,10330,6,0,2421
2,4,1,2,1,3,1,10331,7,0,2421
1,4,1,2,2,1,1,10332,8,0,2421
3,5,2,1,1,4,1,10333,9,0,2421
2,2,0,2,2,6,1,10334,10,0,2421
2,4,1,1,1,3,1,10335,11,0,2421
2,3,1,1,2,4,1,10336,12,0,2421
2,4,1,1,1,5,1,10337,13,0,2421
2,2,1,2,2,5,1,10338,14,0,2421
2,4,1,1,1,6,1,10339,15,0,2421
1,3,1,2,2,1,1,10340,16,0,2421
5,7,5,1,1,6,1,10341,18,0,2421
1,2,1,2,2,1,1,10342,20,0,2421
2,3,1,1,1,2,1,10343,1,0,2513
1,5,3,1,1,3,1,10344,2,0,2513
1,6,2,1,2,2,1,10345,3,0,2513
2,3,1,1,1,4,1,10346,4,0,2513
2,3,2,1,1,6,1,10347,6,0,2513
2,4,1,2,1,3,1,10348,7,0,2513
3,7,2,1,1,3,1,10349,8,0,2513
2,3,1,1,1,4,1,10350,9,0,2513
3,4,2,1,1,3,1,10351,10,0,2513
2,3,1,1,1,4,1,10352,11,0,2513
1,4,1,1,1,2,1,10353,12,0,2513
4,6,2,1,1,5,1,10354,13,0,2513
2,4,1,1,1,2,1,10355,14,0,2513
3,5,1,1,1,4,1,10356,15,0,2513
2,4,2,1,1,2,1,10357,16,0,2513
2,3,1,1,1,3,1,10358,17,0,2513
2,3,1,1,1,5,1,10359,18,0,2513
2,4,1,1,1,2,1,10360,19,0,2513
3,4,2,1,1,6,1,10361,20,0,2513
2,3,1,1,2,3,1,10362,1,0,1977
1,4,2,1,1,3,1,10363,2,0,1977
1,2,1,2,2,4,1,10364,3,0,1977
2,4,1,2,2,4,1,10365,4,0,1977
2,3,1,1,1,4,1,10366,5,0,1977
2,3,1,2,2,1,1,10367,7,0,1977
2,3,1,2,1,5,1,10368,8,0,1977
2,4,1,1,1,2,1,10369,9,0,1977
1,5,1,2,1,1,1,10370,10,0,1977
2,5,1,1,1,2,1,10371,11,0,1977
3,4,1,1,1,4,1,10372,12,0,1977
1,4,1,1,1,3,1,10373,14,0,1977
1,4,2,1,2,2,1,10374,15,0,1977
3,6,1,2,2,5,1,10375,16,0,1977
1,7,2,1,1,2,1,10376,17,0,1977
3,5,3,1,1,6,2,10377,18,0,1977
1,2,0,2,2,1,1,10378,19,0,1977
2,5,2,1,2,2,1,10379,20,0,1977
3,7,2,1,1,3,1,10380,1,0,1970
1,4,2,2,2,1,1,10381,2,0,1970
2,4,1,2,2,4,1,10382,3,0,1970
2,6,1,1,1,4,1,10383,4,0,1970
1,4,1,2,1,2,1,10384,5,0,1970
3,4,1,2,1,3,1,10385,6,0,1970
2,7,2,1,1,2,1,10386,9,0,1970
2,4,1,1,2,2,1,10387,10,0,1970
2,6,1,2,1,2,1,10388,11,0,1970
2,3,1,1,1,5,1,10389,12,0,1970
3,5,1,1,1,5,1,10390,13,0,1970
2,3,1,1,1,5,1,10391,14,0,1970
2,5,1,2,1,2,1,10392,15,0,1970
2,5,2,1,1,3,1,10393,16,0,1970
2,3,1,1,1,2,1,10394,17,0,1970
3,6,2,1,1,4,1,10395,18,0,1970
2,3,1,1,1,5,1,10396,19,0,1970
1,5,2,1,1,2,1,10397,20,0,1970
3,5,1,1,1,3,1,10398,1,0,1842
2,5,1,1,1,2,1,10399,2,0,1842
2,4,1,1,1,3,1,10400,3,0,1842
2,4,1,1,1,6,1,10401,4,0,1842
2,4,1,1,1,2,1,10402,5,0,1842
2,4,2,1,1,2,1,10403,6,0,1842
3,5,1,1,1,8,1,10404,8,0,1842
2,3,1,1,2,3,1,10405,9,0,1842
2,5,1,2,1,3,1,10406,10,0,1842
1,2,1,2,2,1,1,10407,11,0,1842
1,4,1,2,1,4,1,10408,12,0,1842
1,4,1,1,2,2,1,10409,13,0,1842
2,2,1,2,2,1,1,10410,15,0,1842
2,5,1,1,1,4,1,10411,16,0,1842
2,2,1,1,1,3,1,10412,17,0,1842
1,3,1,2,1,2,1,10413,18,0,1842
1,1,1,2,1,4,1,10414,19,0,1842
1,4,1,2,2,2,1,10415,20,0,1842
1,3,1,2,1,4,1,10416,1,0,2103
2,3,1,1,1,5,1,10417,2,0,2103
3,6,1,1,1,6,1,10418,4,0,2103
2,5,1,1,1,4,1,10419,5,0,2103
1,2,1,2,2,5,1,10420,6,0,2103
1,2,0,2,2,1,1,10421,8,0,2103
2,3,1,1,2,2,1,10422,10,0,2103
4,6,1,1,1,6,1,10423,12,0,2103
3,4,1,2,1,4,1,10424,13,0,2103
2,4,1,1,2,2,1,10425,14,0,2103
2,3,0,2,2,4,1,10426,15,0,2103
2,5,2,2,1,2,1,10427,16,0,2103
4,6,2,1,1,7,1,10428,17,0,2103
2,4,1,2,2,3,1,10429,18,0,2103
2,3,1,1,2,8,1,10430,19,0,2103
1,2,0,2,2,1,1,10431,20,0,2103
3,5,1,2,1,6,1,10432,1,0,1991
2,3,1,2,2,4,1,10433,2,0,1991
3,6,1,1,1,4,1,10434,3,0,1991
1,4,1,1,1,2,1,10435,4,0,1991
1,4,1,2,2,2,1,10436,5,0,1991
2,3,1,2,1,5,1,10437,6,0,1991
2,2,1,2,2,2,1,10438,7,0,1991
4,5,2,2,2,4,1,10439,8,0,1991
3,4,1,2,1,9,1,10440,9,0,1991
2,3,1,2,1,3,1,10441,10,0,1991
2,3,1,1,1,5,1,10442,11,0,1991
2,3,1,2,2,4,1,10443,12,0,1991
3,4,2,2,1,9,1,10444,13,0,1991
3,6,1,1,1,4,1,10445,14,0,1991
2,3,1,2,2,4,1,10446,15,0,1991
3,5,1,1,1,3,1,10447,16,0,1991
1,3,1,2,2,3,1,10448,17,0,1991
1,2,1,2,2,4,1,10449,18,0,1991
1,6,1,2,1,2,1,10450,19,0,1991
1,5,1,2,2,3,1,10451,20,0,1991
1,2,1,2,2,2,1,10452,1,0,1689
2,3,0,1,2,5,2,10453,2,0,1689
1,2,1,2,2,2,1,10454,3,0,1689
3,4,1,2,2,6,1,10455,4,0,1689
1,3,1,1,1,4,1,10456,5,0,1689
1,2,0,2,2,3,1,10457,6,0,1689
2,3,1,1,2,3,1,10458,7,0,1689
2,4,1,2,2,9,1,10459,8,0,1689
1,2,1,1,2,2,1,10460,10,0,1689
2,2,0,2,2,3,1,10461,11,0,1689
1,1,0,2,2,3,1,10462,12,0,1689
2,3,1,2,2,6,1,10463,13,0,1689
1,2,1,2,2,10,1,10464,14,0,1689
2,3,0,2,2,6,1,10465,15,0,1689
2,3,1,1,2,3,1,10466,16,0,1689
1,2,1,1,2,2,1,10467,17,0,1689
2,3,1,1,2,3,1,10468,20,0,1689
1,2,1,1,1,4,1,10469,1,0,1851
2,3,1,2,2,3,1,10470,2,0,1851
2,3,1,2,2,2,1,10471,3,0,1851
2,3,1,1,2,3,1,10472,6,0,1851
2,4,1,2,2,2,1,10473,7,0,1851
3,3,1,2,2,3,1,10474,8,0,1851
1,1,1,2,1,5,1,10475,9,0,1851
2,3,1,2,2,3,1,10476,10,0,1851
3,4,1,2,1,5,1,10477,11,0,1851
3,4,1,1,2,5,1,10478,12,0,1851
2,3,1,1,2,2,1,10479,13,0,1851
2,2,1,2,2,5,1,10480,14,0,1851
2,8,1,2,2,3,1,10481,15,0,1851
1,2,1,2,2,6,1,10482,16,0,1851
2,4,1,2,2,2,1,10483,17,0,1851
1,2,0,2,2,3,1,10484,18,0,1851
2,4,1,1,1,1,1,10485,19,0,1851
2,4,1,1,2,4,1,10486,20,0,1851
3,5,1,1,1,4,1,10487,21,0,1851
4,5,2,1,1,6,1,10488,1,0,1734
1,3,1,1,2,2,1,10489,4,0,1734
2,6,3,1,2,5,2,10490,5,0,1734
1,3,1,1,2,4,1,10491,6,0,1734
2,4,1,1,1,5,1,10492,7,0,1734
2,5,1,2,2,2,1,10493,8,0,1734
3,4,0,2,2,5,1,10494,10,0,1734
4,6,2,1,2,2,1,10495,11,0,1734
3,4,2,1,1,3,1,10496,12,0,1734
3,5,1,1,1,7,1,10497,13,0,1734
1,2,1,1,2,3,1,10498,14,0,1734
1,1,0,2,2,1,1,10499,15,0,1734
1,7,1,1,2,2,1,10500,16,0,1734
2,3,1,2,1,5,1,10501,17,0,1734
1,3,1,1,2,4,1,10502,18,0,1734
1,3,1,1,2,2,1,10503,19,0,1734
3,3,1,1,1,6,1,10504,20,0,1734
2,3,1,2,2,5,1,10505,1,0,1354
1,2,1,1,2,3,1,10506,2,0,1354
2,3,1,2,2,8,1,10507,4,0,1354
2,3,0,2,2,4,1,10508,5,0,1354
2,3,1,1,2,3,1,10509,6,0,1354
1,5,2,2,2,1,1,10510,7,0,1354
1,3,1,2,2,1,1,10511,8,0,1354
2,4,1,1,2,6,1,10512,9,0,1354
2,4,1,1,2,2,1,10513,10,0,1354
2,3,0,2,2,4,1,10514,11,0,1354
2,3,1,2,2,3,1,10515,12,0,1354
1,4,2,2,2,1,1,10516,13,0,1354
2,3,1,2,2,3,1,10517,14,0,1354
2,4,1,1,2,3,1,10518,15,0,1354
1,3,1,2,2,4,1,10519,16,0,1354
1,2,1,2,2,3,1,10520,17,0,1354
1,4,1,1,2,1,1,10521,18,0,1354
2,5,1,2,2,2,1,10522,20,0,1354
3,4,1,1,1,6,1,10523,2,0,1979
2,3,1,1,1,5,1,10524,3,0,1979
2,5,2,1,1,6,1,10525,4,0,1979
3,4,3,1,1,1,1,10526,6,0,1979
3,4,1,2,2,9,1,10527,7,0,1979
2,4,1,1,2,6,1,10528,8,0,1979
3,4,1,1,1,6,1,10529,12,0,1979
4,6,2,1,1,8,1,10530,17,0,1979
1,3,1,2,2,2,1,10531,18,0,1979
2,2,1,2,1,2,1,10532,19,0,1979
2,4,1,2,2,4,1,10533,20,0,1979
1,2,1,2,2,2,1,10534,1,0,2002
2,6,3,1,1,4,1,10535,3,0,2002
2,3,1,1,1,4,1,10536,4,0,2002
4,5,2,1,2,5,1,10537,5,0,2002
2,3,1,1,1,4,1,10538,1,0,1969
1,2,1,2,2,1,1,10539,2,0,1969
2,7,2,1,1,2,1,10540,3,0,1969
2,4,1,2,1,3,1,10541,4,0,1969
2,4,1,2,2,2,1,10542,5,0,1969
2,4,2,1,1,4,1,10543,1,0,2392
3,5,1,1,2,4,1,10544,2,0,2392
2,3,1,2,1,4,1,10545,3,0,2392
1,4,1,2,2,1,1,10546,4,0,2392
3,4,1,2,1,3,1,10547,5,0,2392
2,4,1,1,1,4,1,10548,1,0,2053
2,3,1,1,1,4,1,10549,3,0,2053
2,3,1,1,2,1,1,10550,5,0,2053
2,4,1,2,1,1,1,10551,1,0,2332
2,3,1,1,1,3,1,10552,2,0,2332
1,4,1,2,1,3,1,10553,3,0,2332
2,4,1,2,1,4,1,10554,4,0,2332
1,4,2,2,1,1,1,10555,5,0,2332
1,2,1,2,1,1,1,10556,1,0,2323
2,4,1,1,1,4,1,10557,2,0,2323
2,3,1,1,1,5,1,10558,3,0,2323
1,3,1,2,1,3,1,10559,4,0,2323
2,4,1,2,1,2,1,10560,1,0,2032
3,5,1,2,1,3,1,10561,2,0,2032
2,4,1,1,1,2,1,10562,3,0,2032
2,4,1,1,1,5,1,10563,4,0,2032
2,4,1,2,1,1,1,10564,5,0,2032
1,3,0,2,1,3,1,10565,1,0,2081
1,2,1,1,1,4,1,10566,2,0,2081
1,3,1,1,1,3,1,10567,4,0,2081
2,6,2,1,1,4,1,10568,5,0,2081
2,3,1,1,1,4,1,10569,1,0,1944
2,4,1,1,1,3,1,10570,2,0,1944
2,5,2,1,1,4,1,10571,4,0,1944
1,2,1,2,2,2,1,10572,5,0,1944
2,3,1,1,1,4,1,10573,1,0,1618
1,4,1,1,1,2,1,10574,2,0,1618
2,3,1,2,2,1,1,10575,3,0,1618
2,3,1,1,1,5,1,10576,4,0,1618
