"VIV_SEL","HOGAR","P3_2","P3_3","P3_5","P4_1","P4_5","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P8_1","P9_1","P10_1","P11_1_1","P11_1_2","P11_1_3","P12_1","TLOC","SEXO","EDAD","EST_DIS","UPM_DIS","UPM","FAC_PER","GRA","NIV","P3_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P5_3","P5_4","P10_8","R_SEL","FACTOR","P3_11","P4_3","P4_8","P5_31","P6_4","P6_20","P7_1","P10_17","P11_1_9","P12_3_1","P12_3_2","P12_3_3","P12_3_4","P12_3_5","P12_3_6"
3,1,5,1,5,2,2,2,2,2,1,2,1,2,2,2,2,2,9,1,2,2,2,2,2,4,2,55,11,744,2860515,14802,3,2,2,1,2,2,2,2,2,2,2,2,2,2,4934,1,3,1,2,2,3,2,2,1,2,2,2,2,2,2
8,1,5,2,5,1,1,2,2,2,2,2,1,1,2,2,2,2,9,2,2,2,2,2,1,4,2,46,11,744,2860515,14802,2,2,1,2,2,2,2,2,2,2,2,2,2,1,4934,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2
4,1,1,2,8,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,4,1,42,11,744,2860515,14802,1,2,3,2,2,2,2,2,1,2,1,2,2,3,4934,1,3,1,2,2,3,2,2,1,2,2,2,2,2,2
1,1,1,1,1,2,2,2,1,1,2,1,2,1,1,2,2,2,9,1,2,1,2,2,2,4,1,50,11,744,2860515,9868,3,2,1,1,1,1,1,2,2,2,1,2,2,1,4934,1,5,1,1,2,3,2,2,2,1,2,1,2,2,2
2,1,6,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,4,2,20,11,744,2860515,19736,3,3,3,1,1,1,1,2,1,2,1,2,1,5,4934,2,4,1,2,2,2,2,2,1,2,2,2,2,2,2
11,1,6,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,59,5,741,2807471,20258,3,6,5,2,2,1,1,2,1,2,1,1,1,2,5039,1,5,1,2,2,3,2,2,2,2,2,1,2,2,2
8,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,1,53,5,741,2807471,10129,2,3,2,1,2,2,1,2,1,2,1,1,2,2,5039,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2
9,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1,39,5,741,2807471,10129,3,3,1,1,1,1,1,2,2,2,2,2,2,1,5039,1,5,1,2,1,1,2,1,2,2,2,2,2,2,2
10,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,41,5,741,2807471,10129,4,8,1,2,1,1,2,2,2,2,1,1,1,1,5039,1,4,3,1,1,1,1,1,2,2,1,2,2,2,1
5,1,1,1,5,2,1,2,2,1,1,2,2,2,1,2,2,2,9,2,2,1,2,2,1,1,2,19,2,709,2800100,10008,3,3,1,1,2,1,1,2,1,2,2,2,2,1,5004,1,3,1,2,2,3,2,2,2,2,2,2,2,2,2
2,1,5,1,6,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,46,2,709,2800100,10008,3,7,2,1,2,2,1,1,1,2,1,1,1,2,5004,1,2,3,2,1,2,1,1,2,2,2,1,2,2,2
3,1,6,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,9,1,1,2,2,2,2,1,1,20,2,709,2800100,15012,3,3,3,2,1,1,1,2,1,2,1,1,1,3,5004,1,2,1,2,2,3,2,2,1,2,2,2,2,2,2
4,1,5,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,45,2,709,2800100,15012,6,2,2,2,2,1,2,2,1,2,1,2,2,2,5004,1,4,1,2,2,3,2,1,1,2,2,2,2,2,2
1,1,6,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,9,2,1,2,2,1,2,1,1,26,2,709,2800100,15012,6,8,4,2,2,1,2,1,1,2,1,2,2,2,5004,1,5,3,1,1,3,1,1,2,2,1,2,2,2,2
2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,42,1,715,2800833,17574,3,3,2,1,2,1,1,1,1,2,1,2,2,2,5858,1,5,1,2,1,3,2,2,1,2,2,1,2,2,2
5,1,5,1,5,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,28,1,715,2800833,11716,3,3,2,1,2,2,1,2,1,2,2,2,1,2,5858,1,3,1,2,2,3,2,1,2,2,2,2,2,2,2
2,1,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,34,2,710,2800360,9276,4,8,1,1,2,1,1,2,1,2,1,1,1,1,4638,1,5,1,1,2,3,1,2,2,2,1,2,2,2,2
3,1,4,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,61,4,712,2800488,21500,3,6,1,2,1,2,2,2,2,2,2,1,1,1,7140,1,1,1,2,2,3,1,1,2,2,1,1,2,2,2
1,1,4,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,48,2,735,2806084,11184,3,3,1,1,2,1,2,2,1,2,1,2,2,1,5592,2,5,1,2,2,3,2,2,2,2,2,2,2,2,2
3,1,5,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,40,1,715,2800833,11716,2,2,1,2,2,2,2,2,2,2,2,2,2,1,5858,1,5,1,2,2,3,2,1,1,2,2,1,2,2,2
4,1,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,1,35,4,712,2800488,7167,3,6,1,2,2,1,2,2,2,2,1,1,1,1,7140,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2
4,1,5,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,53,1,715,2800833,11716,2,2,2,2,1,2,2,2,2,2,2,2,2,2,5858,1,5,1,2,2,1,2,2,1,2,2,2,2,2,2
3,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,58,3,713,2800645,6980,6,2,1,2,2,2,2,2,2,2,2,2,2,1,6975,1,5,1,2,2,3,2,1,1,2,2,1,2,2,2
5,1,5,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,1,2,26,3,713,2800645,13961,3,3,2,1,2,1,1,2,2,2,1,2,1,2,6975,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2
4,1,5,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,1,1,45,2,716,2800924,18387,2,9,1,2,2,1,1,2,2,2,2,1,1,1,6129,1,5,1,2,2,2,2,2,2,2,1,1,2,2,2
4,1,5,1,5,1,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,1,2,30,2,711,2800377,6240,1,8,2,2,2,1,1,2,2,2,1,2,2,3,3120,1,4,1,1,1,2,2,1,2,2,1,1,2,2,2
1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,56,2,711,2800377,9360,5,2,1,2,2,2,2,2,2,2,2,2,2,1,3120,1,3,1,2,1,2,2,1,1,2,2,2,2,2,2
3,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,25,2,711,2800377,6240,3,6,1,2,1,2,2,2,2,2,2,1,1,1,3120,1,3,1,2,1,2,1,1,2,2,2,2,2,2,2
2,1,5,1,1,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,1,1,69,2,735,2806084,11184,6,2,1,1,1,1,1,1,2,2,1,1,1,1,5592,1,4,1,1,1,3,2,2,2,2,2,2,2,2,1
4,1,3,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,59,3,732,2805919,11102,3,4,1,2,2,2,2,2,2,2,2,1,2,1,5547,1,4,1,1,1,1,2,1,1,2,2,1,2,2,2
2,1,5,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,56,4,712,2800488,14333,3,6,1,1,2,1,2,2,1,2,1,2,2,1,7140,1,5,1,1,1,1,2,1,2,2,1,2,2,2,2
1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,1,27,2,710,2800360,9276,3,3,1,2,2,1,2,2,2,2,1,1,1,1,4638,1,1,1,2,1,3,2,1,2,2,2,1,2,2,2
4,1,5,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,1,1,54,2,735,2806084,16776,6,2,1,2,2,2,1,2,2,2,2,2,2,1,5592,1,5,1,1,2,3,1,1,2,2,2,1,2,2,2
5,1,5,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,58,4,737,2806119,17278,3,8,2,1,2,2,2,2,2,2,2,1,1,2,8607,1,4,1,2,2,2,1,2,2,2,1,1,2,2,2
3,1,5,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,63,4,737,2806119,34557,3,3,2,2,2,1,1,2,2,2,2,2,2,2,8607,2,3,1,2,1,2,2,1,1,2,2,2,2,2,2
1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,45,3,713,2800645,13961,3,6,1,2,2,2,1,2,2,2,2,2,2,1,6975,1,3,1,2,2,3,2,1,1,2,2,1,2,2,2
1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,38,3,714,2800783,12081,5,8,1,1,2,2,2,2,2,2,1,2,2,1,6036,1,5,1,1,2,2,2,2,2,2,1,1,2,2,2
2,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,54,3,714,2800783,12081,3,3,1,1,2,2,1,2,1,2,2,2,2,1,6036,1,5,1,1,2,1,2,1,2,2,2,2,2,2,2
4,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,39,2,726,2805550,23290,3,3,5,1,1,1,1,1,1,2,2,2,1,5,4658,1,5,1,2,2,1,1,2,2,2,2,2,2,2,2
3,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,60,3,714,2800783,18122,3,3,1,2,2,2,2,2,1,2,1,1,1,2,6036,1,3,1,2,1,2,2,1,2,2,2,2,2,2,2
5,1,6,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,26,2,735,2806084,16776,4,8,3,1,1,1,1,2,1,2,1,1,1,3,5592,1,2,1,1,2,3,1,1,2,2,2,2,2,2,2
5,1,5,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,70,3,732,2805919,5551,6,2,2,1,2,1,1,2,1,2,2,1,2,2,5547,1,2,1,2,1,3,2,2,2,2,2,1,2,2,2
3,1,6,1,1,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,25,3,732,2805919,5551,4,8,1,1,1,2,1,2,1,2,1,1,1,1,5547,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2
4,1,5,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,35,2,710,2800360,9276,6,2,1,1,1,1,1,2,1,2,2,1,2,1,4638,1,3,1,2,2,3,2,2,2,2,2,2,2,2,2
5,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,32,2,710,2800360,9276,3,3,1,2,1,2,2,1,1,2,1,2,2,1,4638,1,3,1,2,1,1,2,1,2,2,2,1,2,2,2
4,1,5,1,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,60,4,737,2806119,8639,6,2,2,2,2,2,1,2,2,2,2,2,2,2,8607,1,5,1,2,2,3,2,1,1,2,2,2,2,2,2
2,1,5,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,1,44,2,716,2800924,24516,3,3,1,2,2,2,1,2,2,2,1,2,1,1,6129,1,5,1,1,2,2,2,1,2,1,1,2,2,2,2
2,1,6,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,1,1,36,2,711,2800377,6240,5,8,1,2,2,1,1,1,2,2,2,2,1,1,3120,1,4,1,1,1,2,2,2,2,2,2,1,2,2,2
2,1,6,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,2,18,2,726,2805550,9316,3,6,5,1,1,1,2,2,1,2,1,2,2,2,4658,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2
5,1,5,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,9,2,2,1,2,2,2,1,1,36,2,729,2805814,13282,3,3,1,1,1,2,2,2,2,2,2,1,1,1,6641,1,3,2,1,2,2,2,1,2,2,2,1,2,2,2
1,1,1,1,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,33,2,728,2805770,6332,6,2,1,1,2,1,2,2,2,2,2,2,1,1,6332,1,3,1,2,2,1,2,1,1,2,2,2,2,2,2
3,1,6,1,4,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,22,2,728,2805770,18996,3,6,3,2,2,1,1,2,2,2,2,2,1,3,6332,1,5,1,2,2,3,2,2,1,2,2,2,2,2,2
2,1,4,1,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,51,2,727,2805764,5630,6,2,1,1,2,1,1,2,1,2,2,2,2,1,5630,1,5,1,2,2,2,2,1,1,2,2,1,2,2,2
3,1,2,1,5,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,46,2,727,2805764,22520,3,3,1,1,2,1,1,1,1,2,2,2,2,1,5630,1,5,3,2,1,1,1,2,1,2,2,1,2,2,2
4,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,60,2,727,2805764,16890,6,2,1,2,2,2,2,2,1,2,2,2,2,1,5630,2,3,1,2,1,1,2,2,1,2,2,2,2,2,2
4,1,6,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,23,2,729,2805814,6641,3,3,1,1,1,1,1,1,1,2,1,1,1,1,6641,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2
5,1,5,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,28,2,731,2805855,13402,3,3,2,2,2,2,1,2,2,2,1,2,2,2,6701,1,5,1,2,2,3,2,1,1,2,2,2,2,2,2
4,1,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,68,2,731,2805855,6701,6,2,1,2,2,1,2,1,1,2,1,1,1,1,6701,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,61,2,731,2805855,13402,3,3,1,1,2,2,1,2,2,2,1,1,2,1,6701,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2
1,1,5,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,67,2,730,2805823,20493,2,2,1,2,2,2,2,2,2,2,2,1,1,1,6831,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2
1,1,6,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,2,1,2,2,1,2,45,4,738,2806176,5915,3,6,1,2,2,1,1,2,1,2,1,1,1,1,5893,1,3,3,2,1,1,1,1,2,2,1,1,2,2,2
3,1,5,1,5,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,2,32,4,738,2806176,11830,4,8,2,1,2,1,1,1,1,2,1,1,1,2,5893,1,4,1,2,1,2,1,1,2,1,2,2,2,2,2
1,1,5,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,34,3,736,2806104,36983,3,6,2,2,2,2,1,2,2,2,2,2,1,2,7391,2,5,1,1,2,1,2,1,2,2,2,2,2,2,2
3,1,5,1,8,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,43,3,736,2806104,14793,3,3,2,2,2,2,1,2,2,2,1,2,2,2,7391,1,3,1,1,1,3,2,1,1,2,2,2,2,2,2
2,1,6,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,21,3,733,2806043,16474,3,8,3,1,2,1,2,2,2,2,1,1,1,3,5487,1,4,1,1,2,3,2,2,2,2,2,2,2,2,2
3,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,42,2,734,2806047,4508,3,3,1,2,1,1,2,2,2,2,1,1,1,1,4508,1,4,1,2,2,2,2,2,2,2,2,1,2,2,2
5,1,5,1,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,42,3,733,2806043,10982,3,3,2,2,1,2,2,2,2,2,2,2,2,2,5487,2,4,1,2,2,3,2,1,1,2,2,2,2,2,2
5,1,4,1,8,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,66,2,730,2805823,20493,2,3,5,2,2,2,1,1,2,2,1,1,1,2,6831,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2
3,1,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,47,3,733,2806043,10982,3,3,3,2,2,2,1,2,1,2,2,2,2,3,5487,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2
1,1,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,37,3,733,2806043,5491,3,3,1,1,2,1,1,1,2,2,1,1,2,1,5487,1,5,1,1,1,2,1,1,2,1,2,2,2,2,2
5,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,56,2,734,2806047,9016,3,2,2,1,2,1,1,2,1,2,2,1,2,2,4508,1,3,1,2,1,2,2,2,1,1,2,1,2,2,2
2,1,6,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,20,2,729,2805814,19923,3,8,3,1,1,2,1,2,1,2,1,2,2,3,6641,1,2,1,1,2,3,2,2,1,2,2,2,2,2,2
3,1,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,18,2,729,2805814,19923,2,6,3,1,1,2,1,1,1,2,2,2,1,2,6641,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2
5,1,5,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,2,35,2,728,2805770,6332,1,6,1,2,2,1,1,1,1,2,1,1,1,2,6332,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2
1,1,2,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,65,2,729,2805814,6641,5,8,1,2,2,2,2,2,2,2,2,2,2,1,6641,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2
5,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,1,1,40,2,716,2800924,12258,5,8,1,2,1,2,2,2,2,2,1,2,1,1,6129,1,4,1,2,2,3,1,2,2,2,1,1,2,2,2
1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,43,2,734,2806047,4508,2,3,3,2,1,2,2,2,2,2,1,2,2,2,4508,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2
1,1,5,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,9,1,1,2,1,2,2,1,1,69,2,726,2805550,9316,3,6,1,1,2,2,2,2,2,2,1,2,1,1,4658,1,4,1,1,1,2,2,1,2,2,2,2,2,2,2
1,1,4,1,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,40,4,725,2805477,6446,4,8,1,1,1,1,1,1,1,2,1,2,2,1,6422,1,3,1,2,2,2,1,2,1,1,1,2,2,2,1
16,1,6,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4,2,44,11,744,2860515,14802,3,3,2,2,2,1,2,2,2,2,1,1,2,2,4934,1,3,1,2,2,3,2,1,1,2,2,2,2,2,2
2,1,3,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,59,2,731,2805855,13402,3,3,1,1,2,2,1,2,1,2,2,1,1,1,6701,2,4,1,2,1,3,1,1,2,2,2,1,2,2,2
4,1,5,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,2,1,2,40,2,730,2805823,13662,4,8,2,2,1,2,2,2,2,2,2,1,1,2,6831,1,5,1,2,2,1,2,1,2,1,2,1,2,2,2
2,1,5,1,6,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,57,2,730,2805823,20493,6,2,1,2,2,1,1,2,2,2,1,2,2,1,6831,1,4,1,2,2,3,9,1,2,2,2,1,2,2,2
2,1,5,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,39,4,738,2806176,17745,3,6,2,2,2,1,2,2,2,2,1,2,2,2,5893,1,3,1,2,2,1,1,1,1,2,2,2,2,2,2
1,1,6,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,27,3,732,2805919,11102,4,8,1,1,2,2,2,2,2,2,1,1,1,1,5547,1,4,1,1,1,1,1,1,2,2,1,1,2,2,2
2,1,5,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,64,3,732,2805919,16654,6,2,1,2,2,1,1,2,2,2,2,1,2,1,5547,1,5,1,2,2,3,2,2,1,2,2,1,2,2,2
4,1,5,1,5,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,51,2,734,2806047,13524,3,2,2,2,2,2,1,2,2,2,2,2,2,2,4508,2,5,1,2,2,3,2,2,1,2,2,1,2,2,2
3,1,5,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,55,2,716,2800924,12258,3,6,1,1,2,1,2,2,2,2,2,2,2,1,6129,1,4,1,1,1,2,2,1,1,2,1,1,2,2,2
3,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,37,2,731,2805855,6701,6,2,1,1,2,2,2,2,2,2,2,2,2,1,6701,1,3,1,2,1,1,2,2,1,2,2,2,2,2,2
2,1,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,40,2,740,2806857,6528,3,6,1,2,2,2,1,2,2,2,2,1,1,1,6528,1,5,1,2,2,2,2,2,1,2,2,1,2,2,2
1,1,6,1,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,45,4,712,2800488,14333,4,8,3,2,2,1,1,2,2,2,1,2,1,2,7140,1,3,1,2,2,3,2,2,2,2,2,2,2,2,2
4,1,4,1,5,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,2,50,3,717,2801338,14732,4,8,1,2,2,1,2,1,2,2,1,2,1,1,4907,2,4,1,2,1,2,2,1,2,2,1,1,2,2,1
5,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,31,2,711,2800377,6240,3,3,1,1,1,1,2,1,2,2,1,2,1,1,3120,1,3,1,2,1,2,2,1,1,2,2,1,2,2,2
9,1,4,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,4,1,33,12,743,2860062,4407,3,3,1,2,2,2,1,2,2,2,2,1,1,1,4407,2,3,1,2,2,1,2,1,2,2,2,1,2,2,2
5,1,5,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1,32,2,724,2805161,10992,3,3,1,2,2,1,1,1,1,2,1,1,1,1,5496,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2
3,1,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,37,4,725,2805477,25784,3,6,6,2,1,1,1,1,1,2,2,2,2,6,6422,1,3,1,2,1,1,2,2,1,2,2,2,2,2,2
3,1,2,1,5,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,2,38,2,719,2802020,5994,3,3,1,2,2,1,1,2,1,2,2,1,1,1,5994,1,3,1,1,2,3,1,1,2,2,2,1,2,2,2
3,1,5,1,5,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,31,2,710,2800360,9276,3,3,2,2,2,2,1,2,2,2,2,2,2,2,4638,1,5,1,2,2,3,2,2,1,2,2,2,2,2,2
3,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,45,3,723,2804349,6826,2,8,1,2,1,2,2,1,2,2,2,1,1,1,6821,1,3,1,1,1,3,1,1,2,2,2,2,2,2,2
11,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,1,49,12,757,2960185,9170,6,2,1,2,2,1,2,2,1,2,1,2,2,1,4585,1,5,1,2,2,3,2,2,2,1,1,1,1,1,2
14,1,5,1,8,1,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,4,2,45,12,757,2960185,13755,3,3,2,1,2,2,1,2,1,2,1,2,2,2,4585,2,4,1,2,2,1,2,2,2,2,2,1,2,2,2
12,1,6,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,4,1,26,12,757,2960185,22925,3,6,3,2,2,1,1,1,2,2,2,2,2,6,4585,1,3,1,2,2,3,2,2,1,2,2,2,2,2,2
19,1,6,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,4,1,20,12,757,2960185,13755,6,2,3,1,1,1,1,2,1,2,2,2,2,3,4585,1,3,1,2,1,2,2,2,1,2,2,2,2,2,2
1,1,1,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,1,37,6,747,2900134,23754,6,2,1,1,2,1,1,2,1,2,2,1,1,1,7918,1,4,1,2,2,1,2,2,1,2,2,2,2,2,2
3,1,6,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,43,12,757,2960185,4585,3,4,1,2,1,1,2,2,2,2,1,2,2,1,4585,1,4,1,2,2,3,2,2,1,2,2,1,2,2,2
4,1,2,1,3,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,4,1,46,12,757,2960185,4585,3,3,1,1,2,2,1,2,1,2,2,2,2,1,4585,1,2,1,2,2,3,2,2,1,2,2,1,2,2,2
