"VIV_SEL","HOGAR","N_REN","TLOC","REGION","SEXO","EDAD","EST_DIS","UPM_DIS","FAC_HOG","UPM"
5,1,3,1,6,2,17,111,1218,4479,2000394
1,1,1,1,6,2,33,111,1219,2629,2000791
1,1,2,1,6,1,12,111,1219,2629,2000791
1,1,3,1,6,2,9,111,1219,2629,2000791
2,1,1,1,6,2,57,111,1219,2629,2000791
2,1,2,1,6,2,30,111,1219,2629,2000791
2,1,3,1,6,1,35,111,1219,2629,2000791
2,1,4,1,6,1,31,111,1219,2629,2000791
2,1,5,1,6,1,5,111,1219,2629,2000791
2,1,6,1,6,1,2,111,1219,2629,2000791
2,1,7,1,6,1,63,111,1219,2629,2000791
3,1,1,1,6,2,67,111,1219,2629,2000791
4,1,1,1,6,1,56,111,1219,2629,2000791
4,1,2,1,6,2,50,111,1219,2629,2000791
4,1,3,1,6,1,22,111,1219,2629,2000791
5,1,1,1,6,2,35,111,1219,2629,2000791
1,1,1,1,6,1,63,111,1220,3943,2000880
2,1,1,1,6,2,68,111,1220,3943,2000880
2,1,2,1,6,2,30,111,1220,3943,2000880
2,1,3,1,6,1,41,111,1220,3943,2000880
3,1,1,1,6,1,33,111,1220,3943,2000880
3,1,2,1,6,2,39,111,1220,3943,2000880
3,1,3,1,6,2,13,111,1220,3943,2000880
3,1,4,1,6,1,11,111,1220,3943,2000880
4,1,1,1,6,1,35,111,1220,3943,2000880
4,1,2,1,6,2,34,111,1220,3943,2000880
5,1,1,1,6,1,63,111,1220,3943,2000880
1,1,1,1,6,1,40,111,1221,3643,2000896
1,1,2,1,6,2,40,111,1221,3643,2000896
1,1,3,1,6,1,6,111,1221,3643,2000896
1,1,4,1,6,2,4,111,1221,3643,2000896
2,1,1,1,6,2,68,111,1221,3643,2000896
3,1,1,1,6,2,40,111,1221,3643,2000896
3,1,2,1,6,2,14,111,1221,3643,2000896
3,1,3,1,6,2,6,111,1221,3643,2000896
4,1,1,1,6,1,82,111,1221,3643,2000896
4,1,2,1,6,2,53,111,1221,3643,2000896
4,1,3,1,6,2,24,111,1221,3643,2000896
4,1,4,1,6,1,28,111,1221,3643,2000896
4,1,5,1,6,2,2,111,1221,3643,2000896
5,1,1,1,6,2,31,111,1221,3643,2000896
1,1,1,2,6,1,48,109,1222,4303,2001400
1,1,2,2,6,2,47,109,1222,4303,2001400
1,1,3,2,6,2,17,109,1222,4303,2001400
1,1,4,2,6,1,14,109,1222,4303,2001400
1,1,5,2,6,1,72,109,1222,4303,2001400
1,1,6,2,6,2,62,109,1222,4303,2001400
2,1,1,2,6,1,59,109,1222,4303,2001400
2,1,2,2,6,2,54,109,1222,4303,2001400
3,1,1,2,6,2,67,109,1222,4303,2001400
3,1,2,2,6,2,97,109,1222,4303,2001400
3,1,3,2,6,2,37,109,1222,4303,2001400
3,1,4,2,6,2,9,109,1222,4303,2001400
4,1,1,2,6,1,43,109,1222,4303,2001400
4,1,2,2,6,2,43,109,1222,4303,2001400
4,1,3,2,6,1,18,109,1222,4303,2001400
4,1,4,2,6,2,16,109,1222,4303,2001400
5,1,1,2,6,1,60,109,1222,4303,2001400
5,1,2,2,6,2,59,109,1222,4303,2001400
5,1,3,2,6,1,24,109,1222,4303,2001400
5,1,4,2,6,2,20,109,1222,4303,2001400
5,2,1,2,6,2,27,109,1222,4303,2001400
5,2,2,2,6,1,26,109,1222,4303,2001400
6,1,1,2,6,1,36,109,1222,4303,2001400
6,1,2,2,6,2,36,109,1222,4303,2001400
6,1,3,2,6,2,11,109,1222,4303,2001400
6,1,4,2,6,1,10,109,1222,4303,2001400
7,1,1,2,6,2,57,109,1222,4303,2001400
7,2,1,2,6,1,45,109,1222,4303,2001400
7,2,2,2,6,2,36,109,1222,4303,2001400
7,2,3,2,6,2,6,109,1222,4303,2001400
7,2,4,2,6,2,29,109,1222,4303,2001400
7,2,5,2,6,1,33,109,1222,4303,2001400
7,2,6,2,6,2,9,109,1222,4303,2001400
8,1,1,2,6,2,62,109,1222,4303,2001400
9,1,1,2,6,2,42,109,1222,4303,2001400
9,1,2,2,6,1,28,109,1222,4303,2001400
10,1,1,2,6,2,71,109,1222,4303,2001400
10,2,1,2,6,2,39,109,1222,4303,2001400
10,2,2,2,6,1,15,109,1222,4303,2001400
10,2,3,2,6,1,19,109,1222,4303,2001400
10,2,4,2,6,1,12,109,1222,4303,2001400
12,1,1,2,6,1,38,109,1222,4303,2001400
12,1,2,2,6,2,31,109,1222,4303,2001400
12,1,3,2,6,2,11,109,1222,4303,2001400
12,1,4,2,6,2,9,109,1222,4303,2001400
12,1,5,2,6,2,6,109,1222,4303,2001400
13,1,1,2,6,1,60,109,1222,4303,2001400
13,1,2,2,6,2,37,109,1222,4303,2001400
13,1,3,2,6,2,10,109,1222,4303,2001400
15,1,1,2,6,1,45,109,1222,4303,2001400
15,1,2,2,6,1,11,109,1222,4303,2001400
16,1,1,2,6,1,65,109,1222,4303,2001400
16,1,2,2,6,2,50,109,1222,4303,2001400
17,1,1,2,6,1,51,109,1222,4303,2001400
17,1,2,2,6,2,53,109,1222,4303,2001400
17,1,3,2,6,1,23,109,1222,4303,2001400
17,1,4,2,6,1,18,109,1222,4303,2001400
18,1,2,2,6,2,31,109,1222,4303,2001400
18,1,3,2,6,1,16,109,1222,4303,2001400
18,1,4,2,6,2,13,109,1222,4303,2001400
18,1,5,2,6,2,10,109,1222,4303,2001400
18,1,6,2,6,2,2,109,1222,4303,2001400
19,1,1,2,6,1,51,109,1222,4303,2001400
19,1,2,2,6,2,52,109,1222,4303,2001400
20,1,1,2,6,1,64,109,1222,4303,2001400
20,1,2,2,6,2,57,109,1222,4303,2001400
20,1,3,2,6,2,25,109,1222,4303,2001400
20,1,4,2,6,1,23,109,1222,4303,2001400
1,1,1,2,6,1,38,112,1223,3485,2001558
1,1,2,2,6,2,35,112,1223,3485,2001558
1,1,3,2,6,2,3,112,1223,3485,2001558
2,1,1,2,6,2,49,112,1223,3485,2001558
2,1,2,2,6,1,45,112,1223,3485,2001558
2,1,3,2,6,1,27,112,1223,3485,2001558
2,1,4,2,6,2,20,112,1223,3485,2001558
4,1,1,2,6,2,48,112,1223,3485,2001558
4,1,2,2,6,1,50,112,1223,3485,2001558
4,2,1,2,6,1,26,112,1223,3485,2001558
4,2,2,2,6,2,23,112,1223,3485,2001558
4,2,3,2,6,1,3,112,1223,3485,2001558
5,1,1,2,6,2,52,112,1223,3485,2001558
5,1,2,2,6,1,60,112,1223,3485,2001558
5,1,3,2,6,2,27,112,1223,3485,2001558
5,1,4,2,6,1,25,112,1223,3485,2001558
5,1,5,2,6,1,24,112,1223,3485,2001558
5,1,6,2,6,1,0,112,1223,3485,2001558
1,1,1,2,6,1,52,111,1224,5096,2001613
1,1,2,2,6,2,43,111,1224,5096,2001613
1,1,3,2,6,2,15,111,1224,5096,2001613
3,1,1,2,6,2,80,111,1224,5096,2001613
4,1,1,2,6,2,60,111,1224,5096,2001613
4,1,2,2,6,1,49,111,1224,5096,2001613
4,1,3,2,6,2,62,111,1224,5096,2001613
5,1,1,2,6,2,71,111,1224,5096,2001613
5,1,2,2,6,2,44,111,1224,5096,2001613
5,1,3,2,6,2,12,111,1224,5096,2001613
1,1,1,2,6,2,63,109,1225,3491,2001851
1,1,2,2,6,1,33,109,1225,3491,2001851
3,1,1,2,6,2,46,109,1225,3491,2001851
3,1,2,2,6,1,17,109,1225,3491,2001851
4,1,1,2,6,1,35,109,1225,3491,2001851
4,1,2,2,6,2,36,109,1225,3491,2001851
4,1,3,2,6,1,17,109,1225,3491,2001851
4,1,4,2,6,1,17,109,1225,3491,2001851
4,1,5,2,6,1,5,109,1225,3491,2001851
5,1,1,2,6,1,72,109,1225,3491,2001851
5,1,2,2,6,2,71,109,1225,3491,2001851
7,1,1,2,6,2,20,109,1225,3491,2001851
9,1,1,2,6,1,27,109,1225,3491,2001851
9,1,2,2,6,2,27,109,1225,3491,2001851
9,1,3,2,6,1,4,109,1225,3491,2001851
10,1,1,2,6,1,16,109,1225,3491,2001851
11,1,1,2,6,2,52,109,1225,3491,2001851
11,1,2,2,6,1,53,109,1225,3491,2001851
11,1,3,2,6,2,26,109,1225,3491,2001851
11,1,4,2,6,1,23,109,1225,3491,2001851
12,1,1,2,6,1,96,109,1225,3491,2001851
13,1,1,2,6,1,29,109,1225,3491,2001851
13,1,2,2,6,2,28,109,1225,3491,2001851
13,1,3,2,6,2,10,109,1225,3491,2001851
13,1,4,2,6,1,8,109,1225,3491,2001851
13,1,5,2,6,1,0,109,1225,3491,2001851
14,1,1,2,6,1,29,109,1225,3491,2001851
14,1,2,2,6,2,27,109,1225,3491,2001851
14,1,3,2,6,1,6,109,1225,3491,2001851
14,1,4,2,6,1,2,109,1225,3491,2001851
14,2,1,2,6,1,49,109,1225,3491,2001851
14,2,2,2,6,2,48,109,1225,3491,2001851
14,2,3,2,6,1,14,109,1225,3491,2001851
16,1,1,2,6,2,16,109,1225,3491,2001851
17,1,1,2,6,1,76,109,1225,3491,2001851
17,1,2,2,6,2,70,109,1225,3491,2001851
19,1,1,2,6,2,56,109,1225,3491,2001851
19,1,2,2,6,2,35,109,1225,3491,2001851
19,1,3,2,6,2,40,109,1225,3491,2001851
19,1,4,2,6,1,17,109,1225,3491,2001851
19,1,5,2,6,2,9,109,1225,3491,2001851
20,1,1,2,6,2,48,109,1225,3491,2001851
20,1,2,2,6,1,23,109,1225,3491,2001851
20,1,3,2,6,2,74,109,1225,3491,2001851
1,1,1,2,6,1,57,111,1226,4836,2001911
1,1,2,2,6,2,78,111,1226,4836,2001911
2,1,1,2,6,1,17,111,1226,4836,2001911
2,1,2,2,6,1,28,111,1226,4836,2001911
2,1,3,2,6,1,15,111,1226,4836,2001911
2,1,4,2,6,2,20,111,1226,4836,2001911
2,1,5,2,6,2,35,111,1226,4836,2001911
2,1,6,2,6,2,17,111,1226,4836,2001911
2,1,7,2,6,1,0,111,1226,4836,2001911
3,1,1,2,6,1,27,111,1226,4836,2001911
3,1,2,2,6,2,28,111,1226,4836,2001911
4,1,1,2,6,1,57,111,1226,4836,2001911
4,1,2,2,6,2,43,111,1226,4836,2001911
4,1,3,2,6,1,24,111,1226,4836,2001911
5,1,1,2,6,1,56,111,1226,4836,2001911
5,1,2,2,6,2,48,111,1226,4836,2001911
5,1,3,2,6,1,26,111,1226,4836,2001911
5,1,4,2,6,2,16,111,1226,4836,2001911
1,1,1,3,6,1,67,109,1227,2764,2002209
1,1,2,3,6,2,68,109,1227,2764,2002209
2,1,1,3,6,2,28,109,1227,2764,2002209
2,1,2,3,6,1,21,109,1227,2764,2002209
2,1,3,3,6,1,29,109,1227,2764,2002209
2,1,4,3,6,1,28,109,1227,2764,2002209
3,1,1,3,6,1,44,109,1227,2764,2002209
3,1,2,3,6,1,6,109,1227,2764,2002209
3,1,3,3,6,1,3,109,1227,2764,2002209
3,1,4,3,6,2,40,109,1227,2764,2002209
4,1,1,3,6,1,65,109,1227,2764,2002209
5,1,1,3,6,2,69,109,1227,2764,2002209
5,1,2,3,6,1,33,109,1227,2764,2002209
5,1,3,3,6,2,25,109,1227,2764,2002209
5,1,4,3,6,1,1,109,1227,2764,2002209
6,1,1,3,6,1,64,109,1227,2764,2002209
7,1,1,3,6,1,49,109,1227,2764,2002209
7,1,2,3,6,2,46,109,1227,2764,2002209
7,1,3,3,6,2,19,109,1227,2764,2002209
8,1,1,3,6,2,52,109,1227,2764,2002209
8,1,2,3,6,2,34,109,1227,2764,2002209
8,1,3,3,6,1,13,109,1227,2764,2002209
8,1,4,3,6,2,2,109,1227,2764,2002209
9,1,1,3,6,1,52,109,1227,2764,2002209
9,1,2,3,6,2,39,109,1227,2764,2002209
9,1,3,3,6,1,19,109,1227,2764,2002209
9,1,4,3,6,2,10,109,1227,2764,2002209
10,1,1,3,6,1,98,109,1227,2764,2002209
10,1,2,3,6,2,43,109,1227,2764,2002209
10,1,3,3,6,1,16,109,1227,2764,2002209
10,1,4,3,6,1,3,109,1227,2764,2002209
11,1,1,3,6,1,76,109,1227,2764,2002209
11,1,2,3,6,2,62,109,1227,2764,2002209
11,1,3,3,6,2,43,109,1227,2764,2002209
11,1,4,3,6,2,22,109,1227,2764,2002209
11,1,5,3,6,2,17,109,1227,2764,2002209
12,1,1,3,6,2,45,109,1227,2764,2002209
12,1,2,3,6,2,17,109,1227,2764,2002209
12,1,3,3,6,1,14,109,1227,2764,2002209
13,1,1,3,6,1,73,109,1227,2764,2002209
13,1,2,3,6,1,48,109,1227,2764,2002209
14,1,1,3,6,1,63,109,1227,2764,2002209
14,1,2,3,6,2,54,109,1227,2764,2002209
14,1,3,3,6,1,48,109,1227,2764,2002209
15,1,1,3,6,1,50,109,1227,2764,2002209
15,1,2,3,6,2,40,109,1227,2764,2002209
15,1,3,3,6,2,21,109,1227,2764,2002209
15,1,4,3,6,2,18,109,1227,2764,2002209
16,1,1,3,6,1,43,109,1227,2764,2002209
16,1,2,3,6,2,41,109,1227,2764,2002209
16,1,3,3,6,1,20,109,1227,2764,2002209
16,1,4,3,6,1,17,109,1227,2764,2002209
16,1,5,3,6,1,9,109,1227,2764,2002209
17,1,1,3,6,2,40,109,1227,2764,2002209
17,1,2,3,6,2,20,109,1227,2764,2002209
17,1,3,3,6,1,14,109,1227,2764,2002209
18,1,1,3,6,2,44,109,1227,2764,2002209
18,1,2,3,6,2,19,109,1227,2764,2002209
18,1,3,3,6,2,17,109,1227,2764,2002209
18,1,4,3,6,2,13,109,1227,2764,2002209
18,1,5,3,6,2,12,109,1227,2764,2002209
19,1,1,3,6,1,75,109,1227,2764,2002209
19,1,2,3,6,2,77,109,1227,2764,2002209
20,1,1,3,6,1,25,109,1227,2764,2002209
20,1,2,3,6,2,24,109,1227,2764,2002209
20,1,3,3,6,2,6,109,1227,2764,2002209
1,1,1,3,6,1,46,111,1228,4268,2002360
1,1,2,3,6,2,42,111,1228,4268,2002360
1,1,3,3,6,1,11,111,1228,4268,2002360
1,1,4,3,6,1,5,111,1228,4268,2002360
2,1,1,3,6,1,69,111,1228,4268,2002360
2,1,2,3,6,2,62,111,1228,4268,2002360
3,1,1,3,6,2,54,111,1228,4268,2002360
3,1,2,3,6,1,30,111,1228,4268,2002360
3,1,3,3,6,2,30,111,1228,4268,2002360
3,1,4,3,6,2,98,111,1228,4268,2002360
3,1,5,3,6,1,9,111,1228,4268,2002360
3,1,6,3,6,1,6,111,1228,4268,2002360
3,1,7,3,6,2,2,111,1228,4268,2002360
4,1,1,3,6,2,56,111,1228,4268,2002360
4,1,2,3,6,1,36,111,1228,4268,2002360
4,1,3,3,6,1,32,111,1228,4268,2002360
4,2,1,3,6,1,34,111,1228,4268,2002360
4,2,2,3,6,2,30,111,1228,4268,2002360
4,2,3,3,6,2,0,111,1228,4268,2002360
4,3,1,3,6,1,34,111,1228,4268,2002360
4,3,2,3,6,2,33,111,1228,4268,2002360
4,3,3,3,6,2,16,111,1228,4268,2002360
5,1,1,3,6,2,30,111,1228,4268,2002360
5,1,2,3,6,2,20,111,1228,4268,2002360
5,1,3,3,6,1,23,111,1228,4268,2002360
5,1,4,3,6,1,12,111,1228,4268,2002360
5,1,5,3,6,1,40,111,1228,4268,2002360
5,1,6,3,6,2,26,111,1228,4268,2002360
5,1,7,3,6,1,7,111,1228,4268,2002360
1,1,1,3,6,1,68,109,1229,3453,2002431
1,1,2,3,6,1,32,109,1229,3453,2002431
2,1,1,3,6,1,66,109,1229,3453,2002431
2,1,2,3,6,2,60,109,1229,3453,2002431
3,1,1,3,6,1,83,109,1229,3453,2002431
3,1,2,3,6,2,80,109,1229,3453,2002431
3,1,3,3,6,2,45,109,1229,3453,2002431
3,1,4,3,6,2,4,109,1229,3453,2002431
4,1,1,3,6,1,73,109,1229,3453,2002431
4,1,2,3,6,2,75,109,1229,3453,2002431
4,1,3,3,6,1,48,109,1229,3453,2002431
4,1,4,3,6,2,46,109,1229,3453,2002431
4,1,5,3,6,1,38,109,1229,3453,2002431
4,1,6,3,6,2,16,109,1229,3453,2002431
5,1,1,3,6,2,61,109,1229,3453,2002431
5,1,2,3,6,1,63,109,1229,3453,2002431
6,1,1,3,6,2,44,109,1229,3453,2002431
6,1,2,3,6,2,18,109,1229,3453,2002431
6,1,3,3,6,1,23,109,1229,3453,2002431
7,1,1,3,6,2,57,109,1229,3453,2002431
7,1,2,3,6,1,94,109,1229,3453,2002431
7,1,3,3,6,1,27,109,1229,3453,2002431
7,1,4,3,6,2,27,109,1229,3453,2002431
7,1,5,3,6,2,9,109,1229,3453,2002431
7,1,6,3,6,1,3,109,1229,3453,2002431
8,1,1,3,6,1,56,109,1229,3453,2002431
8,1,2,3,6,2,52,109,1229,3453,2002431
8,1,3,3,6,2,15,109,1229,3453,2002431
8,2,1,3,6,1,32,109,1229,3453,2002431
8,2,2,3,6,2,32,109,1229,3453,2002431
8,2,3,3,6,1,9,109,1229,3453,2002431
9,1,1,3,6,1,70,109,1229,3453,2002431
9,1,2,3,6,2,65,109,1229,3453,2002431
9,1,3,3,6,1,38,109,1229,3453,2002431
10,1,1,3,6,1,50,109,1229,3453,2002431
10,1,2,3,6,2,87,109,1229,3453,2002431
11,1,1,3,6,2,70,109,1229,3453,2002431
11,1,2,3,6,1,38,109,1229,3453,2002431
11,1,3,3,6,2,28,109,1229,3453,2002431
11,1,4,3,6,2,22,109,1229,3453,2002431
11,1,5,3,6,1,10,109,1229,3453,2002431
11,1,6,3,6,2,8,109,1229,3453,2002431
12,1,1,3,6,1,39,109,1229,3453,2002431
12,1,2,3,6,2,37,109,1229,3453,2002431
12,1,3,3,6,1,11,109,1229,3453,2002431
12,1,4,3,6,1,7,109,1229,3453,2002431
13,1,1,3,6,2,35,109,1229,3453,2002431
13,1,2,3,6,2,11,109,1229,3453,2002431
14,1,1,3,6,1,55,109,1229,3453,2002431
14,1,2,3,6,2,55,109,1229,3453,2002431
14,1,3,3,6,2,25,109,1229,3453,2002431
14,1,4,3,6,1,21,109,1229,3453,2002431
14,1,5,3,6,1,3,109,1229,3453,2002431
15,1,1,3,6,1,56,109,1229,3453,2002431
15,1,2,3,6,2,48,109,1229,3453,2002431
15,1,3,3,6,2,24,109,1229,3453,2002431
15,1,4,3,6,1,19,109,1229,3453,2002431
16,1,1,3,6,1,65,109,1229,3453,2002431
16,1,2,3,6,2,64,109,1229,3453,2002431
16,1,3,3,6,2,29,109,1229,3453,2002431
16,1,4,3,6,1,11,109,1229,3453,2002431
17,1,1,3,6,1,50,109,1229,3453,2002431
18,1,1,3,6,2,48,109,1229,3453,2002431
18,1,2,3,6,1,29,109,1229,3453,2002431
18,1,3,3,6,1,24,109,1229,3453,2002431
18,1,4,3,6,2,23,109,1229,3453,2002431
18,1,5,3,6,2,21,109,1229,3453,2002431
18,1,6,3,6,1,1,109,1229,3453,2002431
19,1,1,3,6,1,32,109,1229,3453,2002431
19,1,2,3,6,2,32,109,1229,3453,2002431
20,1,1,3,6,1,40,109,1229,3453,2002431
20,1,2,3,6,2,36,109,1229,3453,2002431
20,1,3,3,6,1,20,109,1229,3453,2002431
20,1,4,3,6,1,11,109,1229,3453,2002431
1,1,1,3,6,1,70,108,1230,2700,2002464
1,1,2,3,6,2,68,108,1230,2700,2002464
1,1,3,3,6,1,20,108,1230,2700,2002464
2,1,1,3,6,1,27,108,1230,2700,2002464
2,1,2,3,6,2,22,108,1230,2700,2002464
2,1,3,3,6,2,8,108,1230,2700,2002464
2,1,4,3,6,2,3,108,1230,2700,2002464
3,1,1,3,6,1,67,108,1230,2700,2002464
3,1,2,3,6,2,68,108,1230,2700,2002464
4,1,1,3,6,2,66,108,1230,2700,2002464
5,1,1,3,6,1,44,108,1230,2700,2002464
5,1,2,3,6,2,30,108,1230,2700,2002464
5,1,3,3,6,1,16,108,1230,2700,2002464
6,1,1,3,6,1,73,108,1230,2700,2002464
6,1,2,3,6,2,65,108,1230,2700,2002464
8,1,1,3,6,1,80,108,1230,2700,2002464
9,1,1,3,6,1,41,108,1230,2700,2002464
9,1,2,3,6,2,33,108,1230,2700,2002464
9,1,3,3,6,1,14,108,1230,2700,2002464
9,1,4,3,6,2,14,108,1230,2700,2002464
10,1,1,3,6,2,36,108,1230,2700,2002464
10,1,2,3,6,1,9,108,1230,2700,2002464
11,1,1,3,6,1,35,108,1230,2700,2002464
11,1,2,3,6,2,31,108,1230,2700,2002464
11,1,3,3,6,1,12,108,1230,2700,2002464
11,1,4,3,6,1,10,108,1230,2700,2002464
11,1,5,3,6,1,3,108,1230,2700,2002464
12,1,1,3,6,1,66,108,1230,2700,2002464
12,1,2,3,6,2,61,108,1230,2700,2002464
12,1,3,3,6,1,25,108,1230,2700,2002464
13,1,1,3,6,2,33,108,1230,2700,2002464
13,1,2,3,6,1,8,108,1230,2700,2002464
13,1,3,3,6,2,5,108,1230,2700,2002464
14,1,1,3,6,1,58,108,1230,2700,2002464
14,1,2,3,6,2,56,108,1230,2700,2002464
14,1,3,3,6,1,31,108,1230,2700,2002464
16,1,1,3,6,2,58,108,1230,2700,2002464
16,1,2,3,6,1,19,108,1230,2700,2002464
17,1,1,3,6,1,30,108,1230,2700,2002464
17,1,2,3,6,2,45,108,1230,2700,2002464
17,1,3,3,6,2,10,108,1230,2700,2002464
17,1,4,3,6,1,7,108,1230,2700,2002464
18,1,1,3,6,1,46,108,1230,2700,2002464
18,1,2,3,6,2,28,108,1230,2700,2002464
18,1,3,3,6,2,12,108,1230,2700,2002464
18,1,4,3,6,2,10,108,1230,2700,2002464
18,1,5,3,6,2,7,108,1230,2700,2002464
18,1,6,3,6,1,4,108,1230,2700,2002464
18,1,7,3,6,1,2,108,1230,2700,2002464
19,1,1,3,6,1,54,108,1230,2700,2002464
19,1,2,3,6,2,53,108,1230,2700,2002464
19,1,3,3,6,1,13,108,1230,2700,2002464
20,1,1,3,6,1,64,108,1230,2700,2002464
20,1,2,3,6,2,32,108,1230,2700,2002464
20,1,3,3,6,2,27,108,1230,2700,2002464
20,1,4,3,6,2,25,108,1230,2700,2002464
20,1,5,3,6,1,28,108,1230,2700,2002464
20,1,6,3,6,2,13,108,1230,2700,2002464
20,1,7,3,6,2,8,108,1230,2700,2002464
20,1,8,3,6,2,6,108,1230,2700,2002464
20,1,9,3,6,1,4,108,1230,2700,2002464
1,1,1,3,6,2,59,112,1231,2126,2003021
1,1,2,3,6,2,39,112,1231,2126,2003021
1,1,3,3,6,1,14,112,1231,2126,2003021
1,1,4,3,6,2,12,112,1231,2126,2003021
1,1,5,3,6,2,6,112,1231,2126,2003021
2,1,1,3,6,2,48,112,1231,2126,2003021
2,1,2,3,6,2,43,112,1231,2126,2003021
2,1,3,3,6,2,18,112,1231,2126,2003021
2,2,1,3,6,1,23,112,1231,2126,2003021
2,2,2,3,6,2,22,112,1231,2126,2003021
2,2,3,3,6,2,2,112,1231,2126,2003021
3,2,1,3,6,1,52,112,1231,2126,2003021
3,2,2,3,6,2,51,112,1231,2126,2003021
3,2,3,3,6,2,26,112,1231,2126,2003021
3,2,4,3,6,2,6,112,1231,2126,2003021
3,2,5,3,6,1,25,112,1231,2126,2003021
4,1,1,3,6,1,48,112,1231,2126,2003021
4,1,2,3,6,2,43,112,1231,2126,2003021
4,1,3,3,6,1,16,112,1231,2126,2003021
4,1,4,3,6,1,10,112,1231,2126,2003021
5,1,1,3,6,2,67,112,1231,2126,2003021
2,1,1,3,6,1,30,108,1232,1892,2003476
2,1,2,3,6,2,31,108,1232,1892,2003476
2,1,3,3,6,2,12,108,1232,1892,2003476
2,1,4,3,6,2,9,108,1232,1892,2003476
2,1,5,3,6,2,2,108,1232,1892,2003476
2,1,6,3,6,1,9,108,1232,1892,2003476
3,1,1,3,6,1,62,108,1232,1892,2003476
3,1,2,3,6,2,49,108,1232,1892,2003476
3,1,3,3,6,1,38,108,1232,1892,2003476
3,2,1,3,6,1,27,108,1232,1892,2003476
3,2,2,3,6,2,23,108,1232,1892,2003476
3,2,3,3,6,2,3,108,1232,1892,2003476
3,3,1,3,6,1,21,108,1232,1892,2003476
3,3,2,3,6,2,24,108,1232,1892,2003476
3,3,3,3,6,1,1,108,1232,1892,2003476
4,1,1,3,6,1,36,108,1232,1892,2003476
4,1,2,3,6,2,34,108,1232,1892,2003476
4,1,3,3,6,1,20,108,1232,1892,2003476
4,1,4,3,6,1,15,108,1232,1892,2003476
4,1,5,3,6,2,10,108,1232,1892,2003476
5,1,1,3,6,1,33,108,1232,1892,2003476
5,1,2,3,6,2,31,108,1232,1892,2003476
5,1,3,3,6,1,7,108,1232,1892,2003476
5,1,4,3,6,1,2,108,1232,1892,2003476
6,1,1,3,6,1,46,108,1232,1892,2003476
6,1,2,3,6,1,42,108,1232,1892,2003476
6,1,3,3,6,1,17,108,1232,1892,2003476
6,1,4,3,6,1,13,108,1232,1892,2003476
7,1,1,3,6,1,67,108,1232,1892,2003476
7,1,2,3,6,1,56,108,1232,1892,2003476
8,1,1,3,6,1,60,108,1232,1892,2003476
8,1,2,3,6,2,54,108,1232,1892,2003476
9,1,1,3,6,1,64,108,1232,1892,2003476
9,1,2,3,6,2,56,108,1232,1892,2003476
10,1,1,3,6,2,45,108,1232,1892,2003476
10,1,2,3,6,1,19,108,1232,1892,2003476
10,1,3,3,6,2,16,108,1232,1892,2003476
11,1,1,3,6,1,43,108,1232,1892,2003476
11,1,2,3,6,2,40,108,1232,1892,2003476
11,1,3,3,6,1,17,108,1232,1892,2003476
11,1,4,3,6,2,13,108,1232,1892,2003476
11,1,5,3,6,1,6,108,1232,1892,2003476
12,1,1,3,6,1,55,108,1232,1892,2003476
12,1,2,3,6,2,46,108,1232,1892,2003476
12,1,3,3,6,2,62,108,1232,1892,2003476
12,1,4,3,6,2,35,108,1232,1892,2003476
13,1,1,3,6,1,45,108,1232,1892,2003476
13,1,2,3,6,2,37,108,1232,1892,2003476
13,1,3,3,6,2,17,108,1232,1892,2003476
13,1,4,3,6,1,12,108,1232,1892,2003476
13,1,5,3,6,1,7,108,1232,1892,2003476
14,1,1,3,6,2,21,108,1232,1892,2003476
14,1,2,3,6,2,24,108,1232,1892,2003476
14,1,3,3,6,2,19,108,1232,1892,2003476
14,1,4,3,6,1,17,108,1232,1892,2003476
15,1,1,3,6,1,66,108,1232,1892,2003476
15,1,2,3,6,2,63,108,1232,1892,2003476
16,1,1,3,6,2,54,108,1232,1892,2003476
16,1,2,3,6,1,29,108,1232,1892,2003476
16,1,3,3,6,1,23,108,1232,1892,2003476
17,1,1,3,6,2,32,108,1232,1892,2003476
17,1,2,3,6,1,13,108,1232,1892,2003476
17,1,3,3,6,1,8,108,1232,1892,2003476
18,1,1,3,6,1,25,108,1232,1892,2003476
18,1,2,3,6,2,23,108,1232,1892,2003476
18,1,3,3,6,1,3,108,1232,1892,2003476
19,1,1,3,6,2,50,108,1232,1892,2003476
20,1,1,3,6,1,62,108,1232,1892,2003476
20,1,2,3,6,2,52,108,1232,1892,2003476
1,1,1,4,6,2,59,110,1233,3326,2060120
1,1,2,4,6,2,33,110,1233,3326,2060120
2,1,1,4,6,1,36,110,1233,3326,2060120
2,1,2,4,6,2,36,110,1233,3326,2060120
2,1,3,4,6,1,15,110,1233,3326,2060120
2,1,4,4,6,1,12,110,1233,3326,2060120
2,1,5,4,6,2,8,110,1233,3326,2060120
2,1,6,4,6,1,0,110,1233,3326,2060120
3,1,1,4,6,1,60,110,1233,3326,2060120
3,1,2,4,6,2,58,110,1233,3326,2060120
3,1,3,4,6,1,27,110,1233,3326,2060120
3,1,4,4,6,2,24,110,1233,3326,2060120
3,1,5,4,6,1,8,110,1233,3326,2060120
3,1,6,4,6,1,1,110,1233,3326,2060120
4,1,1,4,6,1,35,110,1233,3326,2060120
4,1,2,4,6,2,24,110,1233,3326,2060120
