UPM,VIV_SEL,HOGAR,R_SEL,P3_1,P3_2,P3_3,NIV,GRA,P3_5,P3_6,P3_7,P3_8_1,P3_8_2,P3_9,P3_10,P3_11,P3_12,P4_1,P4_2,P4_3,P4_4_1,P4_4_2,P4_4_3,P4_4_4,P4_4_5,P4_4_6,P4_4_7,P4_4A,P4_5,P4_6_1,P4_6_2,P4_6_3,P4_6_4,P4_6_5,P4_7_1,P4_7_2,P4_7_3,P4_7_4,P4_7_5,P4_7_6,P4_7A,P4_8,P4_8A,P5_1_1,P5_1_2,P5_1_3,P5_1_4,P5_1_5,P5_1_6,P5_2_1,P5_2_2,P5_2_3,P5_2_4,P5_2_5,P5_2_6,P5_2_7,P5_2_8,P5_2A,P5_3,P5_4,P5_5,P5_6,P5_6A,P5_7_1,P5_7_2,P5_7_3,P5_7_4,P5_7_5,P5_7_6,P5_7A,P5_8_1,P5_8_2,P5_8_3,P5_8_4,P5_8_5,P5_8_6,P5_8_7,P5_8A,P5_9,P5_10_1,P5_10_2,P5_10_3,P5_10_4,P5_10A,P5_11_1,P5_12_1,P5_13_1,P5_14_1,P5_15_1,P5_16_1,P5_11_2,P5_12_2,P5_13_2,P5_14_2,P5_15_2,P5_16_2,P5_11_3,P5_12_3,P5_13_3,P5_14_3,P5_15_3,P5_16_3,P5_11_4,P5_12_4,P5_13_4,P5_14_4,P5_16_4,P5_11_5,P5_12_5,P5_13_5,P5_14_5,P5_16_5,P5_11_6,P5_11_6A,P5_12_6,P5_13_6,P5_14_6,P5_15_6,P5_16_6,P5_17_1,P5_17_2,P5_17_3,P5_17_4,P5_17_5,P5_17_6,P5_17_7,P5_17_8,P5_17_9,P5_17A,P5_18,P5_19,P5_20,P5_21,P5_22,P5_23,P5_23A,P5_24,P5_24A,P5_25_1,P5_26_1,P5_27_1_1,P5_27_1_2,P5_27_1_3,P5_27_1_4,P5_27_1_5,P5_27_1_6,P5_27_1_7,P5_27_1_8,P5_28_1,P5_29_1,P5_29_1A,P5_30_1,P5_30_1A,P5_25_2,P5_26_2,P5_27_2_1,P5_27_2_2,P5_27_2_3,P5_27_2_4,P5_27_2_5,P5_27_2_6,P5_27_2_7,P5_27_2_8,P5_28_2,P5_29_2,P5_29_2A,P5_30_2,P5_30_2A,P5_31,P5_32_1,P5_32_2,P5_32_2A,P6_1_1,P6_2_1,P6_1_2,P6_2_2,P6_1_3,P6_2_3,P6_1_4,P6_2_4,P6_1_5,P6_1_5A,P6_2_5,P6_3_1,P6_3_2,P6_3_3,P6_3_4,P6_3_5,P6_3_6,P6_3_7,P6_3_8,P6_3_9,P6_3A,P6_4,P6_5,TLOC,EST_DIS,UPM_DIS,FACTOR,SEXO,EDAD,FAC_PER
3100283,05,01,02,2,5,1,4,3,5,4,,,,,,1,1,2,,5,2,2,2,1,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,2,2,2,2,,,,,,,,,,1,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,1,003,00781,05090,2,64,05094
3100926,02,01,02,2,5,1,2,6,5,4,,,,,,2,,2,,3,2,2,1,1,1,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,1,2,2,2,2,1,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,003,00789,05547,2,53,11102
3100926,03,01,02,2,1,1,2,6,5,4,,,,,,1,1,2,,5,2,2,1,2,2,2,2,,2,,,,,,,,,,,,,1,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,1,003,00789,05547,2,54,16654
3100926,05,01,04,3,5,1,6,3,5,4,,,,,,1,1,1,1,3,1,2,2,2,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,1,2,2,2,2,2,2,2,2,2,1,PARA PAGAR DEUDAS,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,2,,2,,1,1,2,,,2,2,2,2,2,1,2,2,2,,1,,1,003,00789,05547,2,32,33307
3100897,04,01,02,2,1,1,3,3,5,4,,,,,,2,,2,,3,1,2,1,1,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,1,2,2,2,2,2,2,2,,2,2,2,1,,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00788,05955,2,18,11910
3100897,04,02,01,1,2,1,2,6,5,4,,,,,,1,1,2,,3,1,2,1,2,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,1,NO GASTANDO EN COSAS INESEARIAS,1,,2,1,2,2,2,2,2,2,2,1,2,2,2,2,,2,2,2,1,,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00788,05955,2,25,05955
3100672,01,01,01,1,5,1,7,3,1,,2,09000,3,1,2,1,1,1,2,3,1,1,1,1,2,2,2,,1,1,2,2,2,2,2,2,1,2,2,2,,1,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,,2,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,1,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,2,,1,09,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,1,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,003,00785,05582,1,28,11173
3100672,02,01,01,1,5,1,3,3,1,,2,03600,2,1,2,1,2,1,1,4,2,2,2,2,2,2,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,3,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,2,,1,,1,,2,,,,,,,,,,,,,7,NO LE ALCANZA EL DINERO,2,,,,,,,,,,,,,7,SU TEEFONO ES BASICO,2,,,,2,,1,2,2,,2,,2,,,1,2,2,2,2,2,2,2,2,,2,1,1,003,00785,05582,1,49,22345
3100672,03,01,01,1,5,1,6,3,1,,2,05000,3,1,2,1,1,1,1,3,2,1,2,2,2,1,2,,1,2,1,2,2,2,1,2,2,2,2,2,,1,,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1,1,1,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,2,,2,,7,NO LE GUSTA,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,4,,1,1,3,SEGURO BANORTE,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,1,003,00785,05582,1,43,16759
3100672,05,01,01,1,5,1,6,3,6,4,,,,,,1,1,1,2,1,2,1,2,2,1,2,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,3,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,2,,1,,4,,2,,,,,,,,,,,,,7,SABE QUE LE COBRAN,2,,,,,,,,,,,,,3,,2,,,,2,,2,,2,,2,,1,AL SEGURO SOCIAL Y A TELMEX,1,2,2,2,2,2,1,2,2,2,,1,,1,003,00785,05582,1,68,16759
3101800,01,01,01,1,6,1,8,2,4,4,,,,,,1,1,1,1,3,1,2,1,1,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,1,2,2,2,2,2,2,2,,2,2,2,9,POR FLOJERA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,1,2,2,,2,,2,,,2,1,2,2,2,2,2,2,2,,2,2,1,004,00796,06962,1,21,06988
3101800,02,01,04,5,2,1,3,3,1,,4,00650,1,1,7,2,,1,1,4,2,1,2,1,2,2,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,2,2,1,,,,,,,,,,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,004,00796,06962,2,52,20964
3101800,03,01,01,1,5,1,8,2,1,,2,06000,3,2,2,2,,2,,3,1,1,1,1,2,1,2,,1,1,2,2,2,2,2,1,2,2,2,2,,1,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,2,3,2,2,1,1,2,1,1,1,2,2,,,,,,2,,,,,2,,,,,2,,,,,,,2,2,2,2,1,2,2,2,2,,1,2,,1,01,,,,,2,,,,,,,,,,,,,3,,2,,,,,,,,,,,,,3,,1,1,1,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,1,004,00796,06962,1,49,20964
3101800,04,01,01,1,2,1,3,3,1,,2,01300,1,1,7,1,1,2,,3,2,1,2,2,2,2,2,,1,2,2,2,1,2,2,2,2,1,2,2,,1,,2,2,2,1,2,2,2,2,2,2,1,2,2,2,,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,1,2,2,,2,,2,,,2,2,2,2,1,2,2,2,2,,1,,1,004,00796,06962,2,43,20964
3102368,01,01,02,3,6,1,2,5,1,,4,02400,3,2,7,1,2,2,,5,1,1,2,2,2,1,2,,2,,,,,,,,,,,,,1,,2,2,1,2,2,2,1,2,2,2,2,1,2,2,,1,2,2,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,,2,,2,,2,,,2,2,2,2,2,2,1,2,2,,2,2,1,002,00798,05720,1,40,05720
3102368,02,01,01,1,5,1,3,3,1,,2,01600,1,1,2,1,1,1,1,3,1,2,2,1,2,2,2,,2,,,,,,,,,,,,,1,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,,1,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,1,2,1,2,2,,1,1,2,,,2,2,2,1,2,2,2,2,2,,1,,1,002,00798,05720,1,24,11440
3102368,03,01,02,2,5,1,3,3,5,1,4,03000,1,2,1,2,,2,,5,1,1,1,1,2,2,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,2,,2,,2,,2,,,2,2,2,1,2,2,2,2,2,,1,,1,002,00798,05720,2,39,17160
3102368,03,02,01,1,5,1,7,1,1,,4,04000,2,2,1,1,1,2,,3,1,1,2,2,2,2,2,,1,1,2,2,2,2,2,2,2,1,2,2,,1,,1,2,1,2,1,2,1,2,2,2,2,2,2,2,,1,2,1,,,,,,,,,,2,2,2,2,2,2,1,CERRO EL CICLO DE OPORTUNIDADES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,2,,2,,2,,2,,,2,1,2,2,2,2,2,2,2,,2,2,1,002,00798,05720,1,23,11440
3102368,04,01,02,2,5,1,2,6,5,4,,,,,,1,1,1,1,3,1,2,1,1,1,1,2,,2,,,,,,,,,,,,,3,,2,2,1,2,1,2,2,2,2,2,2,1,2,2,,1,2,1,,,,,,,,,,2,2,2,2,2,2,1,CAMBIO DE RESIDENCIA SE LA CANCELO GOBIERNO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,1,002,00798,05720,2,55,34320
3101394,03,01,02,2,5,1,4,3,1,,2,01100,1,1,2,1,1,2,,3,2,1,1,1,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,2,1,2,2,2,2,2,2,2,2,2,1,COMPRO SU LABADORA,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,2,1,2,2,,2,,2,,,2,2,1,2,2,2,2,2,2,,2,1,1,003,00793,05618,2,50,16867
3101394,03,02,02,2,5,1,3,3,1,,2,00542,1,1,2,1,1,1,1,4,1,1,1,1,1,1,2,,1,1,2,2,2,2,2,2,2,2,2,1,JUGANDO MUTUALISTAS O TANDAS,1,,2,1,2,1,2,2,2,2,2,2,2,1,2,2,,2,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,1,1,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,1,2,2,2,2,2,2,2,1,LE PRESTO A SU MAMA DINERO,1,2,,1,02,,,,,2,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,7,POR FALTA DE TIEMPO,2,,,,2,,2,,1,2,2,,2,,,2,2,2,1,2,2,2,2,2,,2,1,1,003,00793,05618,2,23,11245
3100520,03,01,02,2,5,1,4,2,1,,2,06000,3,1,2,1,1,1,1,4,1,1,1,1,1,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,1,2,2,1,2,2,2,2,2,1,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,2,2,1,1,3,2,1,1,2,,,,,,1,1,1,2,2,2,,,,,2,,,,,,,2,2,2,2,2,1,2,2,2,,1,2,,2,,7,NO LE GUSTA,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,4,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,1,003,00783,05649,2,50,11307
3100520,02,01,02,2,1,1,2,5,1,,2,00900,1,2,7,1,1,1,1,4,1,1,2,2,2,1,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,1,1,003,00783,05649,1,50,11307
3102368,05,01,01,1,2,1,3,3,1,,2,01890,2,1,2,1,1,1,1,4,2,1,1,1,1,1,2,,1,1,2,2,2,2,2,2,1,2,2,2,,1,,2,2,1,1,2,2,2,1,2,2,2,2,2,2,,2,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,9,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,1,02,,,,,2,,,,,,,,,,,,,6,,2,,,,,,,,,,,,,2,,1,2,,,1,2,1,2,2,,1,1,2,,,1,1,1,2,2,2,2,2,2,,1,,1,002,00798,05720,2,43,05720
3100897,01,01,02,3,5,1,6,3,1,,2,03800,2,1,3,1,1,2,,3,1,1,1,1,2,1,1,POR LO QUE RESIVE JUGANDO BEISBOL,1,1,2,2,1,2,1,1,2,1,2,2,,1,,2,2,1,2,2,2,2,2,2,2,2,1,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,2,,1,02,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,4,,1,2,,,1,2,2,,2,,2,,2,,,2,1,2,2,2,2,2,2,2,,2,2,1,002,00788,05955,1,27,23820
3100283,03,01,02,3,6,1,2,6,5,1,4,00600,1,2,1,1,1,2,,4,1,2,1,1,2,1,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,1,2,2,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,003,00781,05090,2,23,10188
3100283,03,02,01,1,6,1,2,6,1,,2,00700,1,2,7,1,2,2,,5,2,2,2,2,2,2,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,2,2,1,2,2,2,1,2,2,2,2,2,2,2,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,003,00781,05090,1,40,05094
3100278,03,01,03,3,3,1,7,3,1,,2,03450,2,1,3,1,1,1,2,1,2,1,2,1,2,1,2,,1,1,2,2,2,2,2,2,2,1,2,2,,1,,1,2,2,1,2,2,2,2,2,2,1,2,2,1,PARA PAGAR DEUDAS,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,1,1,3,1,2,2,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,1,01,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,4,,1,2,,,1,2,1,2,1,1,1,1,2,,,2,2,2,2,2,2,2,2,1,PARA PAGAR UNA DEUDA GRANDE,1,,1,002,00780,05470,2,51,10940
3100278,04,01,04,3,2,1,3,3,1,,2,01500,1,1,2,1,1,2,,4,1,2,2,1,2,2,2,,1,2,1,2,2,2,1,2,2,2,2,2,,1,,1,2,2,2,2,2,2,1,2,2,2,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,3,2,1,1,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,2,1,2,2,2,1,2,2,2,,2,,,,,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,4,,1,2,,,2,,1,1,1,1,2,,2,,,2,2,2,2,1,2,2,2,2,,1,,1,002,00780,05470,1,35,32820
3100897,03,01,02,5,6,1,8,4,1,,4,02000,1,2,7,1,1,2,,2,1,2,1,1,1,1,2,,1,1,2,2,1,2,1,1,2,2,2,2,,1,,2,2,1,2,2,2,2,2,1,2,1,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,2,,,,,,1,2,2,1,2,1,2,,,,,,2,,,,,2,,,,,2,,,,,,,1,2,1,2,2,2,2,2,2,,,,,1,06,,,,,1,1,1,1,2,1,2,2,2,2,03,,,,,2,,,,,,,,,,,,,1,,2,,,,2,,1,2,2,,2,,2,,,2,2,1,2,2,2,2,2,2,,2,1,1,002,00788,05955,2,29,11910
3100926,01,01,02,2,5,1,8,5,1,,2,14000,3,1,2,1,1,1,1,4,1,1,1,1,2,1,2,,2,,,,,,,,,,,,,2,,2,2,2,2,2,2,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1,1,2,1,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,2,1,2,2,2,2,2,2,2,,1,2,,1,04,,,,,2,,,,,,,,,,,,,4,,1,1,2,2,2,1,2,2,2,2,02,,,,,2,,,,1,2,2,,2,,2,,2,,,2,2,2,1,2,2,2,2,2,,2,2,1,003,00789,05547,2,44,16654
3100897,05,01,01,1,5,1,3,2,1,,2,01100,1,1,2,1,1,2,,1,2,1,1,2,2,1,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00788,05955,1,48,11910
3101394,02,01,03,3,6,1,6,2,1,,2,03000,3,1,2,1,1,2,,2,2,2,1,1,2,2,2,,1,1,2,2,2,2,2,2,1,2,2,2,,1,,2,1,2,2,2,2,2,2,2,2,2,2,2,1,NO TIENE OBJETIVO ESPECIFICO POR AHORA,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,1,2,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,2,,,,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,1,,2,,,,1,2,2,,2,,2,,2,,,2,2,1,2,2,2,2,2,2,,1,,1,003,00793,05618,1,23,16867
3101823,03,01,01,1,1,1,8,5,1,,2,01000,1,1,7,1,1,2,,3,1,2,2,1,2,2,2,,2,,,,,,,,,,,,,1,,1,2,2,1,2,2,2,2,2,1,2,2,2,2,,1,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,1,002,00797,05335,1,38,10670
3100811,04,01,01,1,5,1,3,1,1,,2,03200,3,2,2,2,,1,1,1,2,1,1,1,2,1,2,,1,1,2,2,2,2,1,2,2,2,2,2,,1,,1,2,1,1,2,2,2,2,2,1,1,2,2,2,,1,2,1,,,,,,,,,,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,2,,2,,1,2,2,,2,,,2,2,1,2,2,2,2,2,2,,1,,1,003,00787,05503,1,37,11014
3100520,01,01,02,2,5,1,6,3,1,,2,01300,2,1,3,1,1,1,2,3,1,2,1,2,2,2,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,2,1,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,2,1,2,2,2,2,2,2,2,,1,2,,1,02,,,,,2,,,,,,,,,,,,,2,,2,,,,,,,,,,,,,1,,2,,,,2,,2,,2,,1,1,2,,,2,2,2,2,2,1,2,2,2,,1,,1,003,00783,05649,2,43,11307
3100926,04,01,01,1,3,1,8,4,6,4,,,,,,1,1,1,2,2,1,2,2,1,1,2,2,,2,,,,,,,,,,,,,1,,2,2,1,2,2,2,2,2,2,2,1,2,2,2,,1,1,,,,,,,,,,,,,,,,,,,1,2,2,2,1,AMIGOS O EXCOMPAÑEROS,1,1,2,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,2,,,1,04,,,,,2,,,,,,,,,,,,,4,,2,,,,,,,,,,,,,3,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,1,003,00789,05547,2,62,05551
3100994,03,01,02,2,5,1,2,6,5,4,,,,,,2,,2,,5,1,2,2,2,2,2,2,,1,1,2,2,2,2,1,2,2,1,2,2,,1,,2,2,2,2,2,2,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,2,,2,,,,,,,,,,,,,2,2,1,002,00790,05621,2,67,05621
3100994,05,01,02,3,6,1,8,2,3,4,,,,,,1,1,2,,3,2,2,1,2,2,1,2,,2,,,,,,,,,,,,,1,,1,2,1,2,2,2,1,2,2,2,2,1,2,2,,1,1,,,,,,,,,,,,,,,,,,,1,2,1,2,2,,2,,,,,,1,1,2,1,2,1,2,,,,,,1,1,1,1,1,2,,,,,2,,,,,,,2,2,2,2,1,2,2,2,2,,,,,1,05,,,,,1,1,2,2,2,1,2,2,2,2,02,,,,,2,,,,,,,,,,,,,4,,2,,,,2,,2,,2,,1,1,2,,,2,2,1,2,2,2,2,2,2,,2,2,1,002,00790,05621,1,21,11242
3100994,04,01,01,1,5,1,3,3,1,,4,00700,1,2,7,1,1,2,,3,2,2,2,2,1,2,2,,1,1,2,2,2,2,2,2,2,1,2,2,,1,,2,2,2,2,2,2,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,3,1,2,2,2,,,,,,2,,,,,,2,,,,,2,,,,,2,,,,,,,,,,,,,,,,,1,2,,1,04,,,,,2,,,,,,,,,,,,,5,,2,,,,,,,,,,,,,3,,1,2,,,2,,2,,2,,2,,2,,,,,,,,,,,,,1,,1,002,00790,05621,1,60,22484
3100994,02,01,01,1,5,1,3,2,1,,2,01600,1,2,2,1,1,1,2,3,2,1,1,1,1,1,2,,1,1,2,2,2,2,2,2,2,1,2,2,,1,,1,2,2,1,2,2,2,2,2,2,1,2,2,2,,2,1,,,,,,,,,,,,,,,,,,,2,,,,,,1,1,2,1,2,2,1,1,2,1,2,1,2,,,,,,2,,,,,2,,,,,2,,,,,,,2,2,2,2,1,2,2,2,2,,1,1,1,1,05,,,,,1,1,2,2,2,1,1,1,1,2,04,,,,,2,,,,,,,,,,,,,4,,1,2,,,2,,1,1,1,1,1,1,2,,,2,2,2,1,1,2,2,2,2,,1,,1,002,00790,05621,1,49,11242
3100994,01,01,01,1,4,1,2,2,1,,4,01000,1,2,1,1,2,1,1,1,2,1,2,2,2,2,2,,2,,,,,,,,,,,,,1,,2,2,2,2,2,2,,,,,,,,,,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,,2,,2,,1,1,2,,,2,2,2,1,2,2,2,2,2,,2,2,1,002,00790,05621,2,49,05621
