UPM,VIV_SEL,HOGAR,R_SEL,TLOC,EST_DIS,UPM_DIS,FACTOR,SEXO,EDAD,FAC_PER,GRA,NIV,P3_1,P3_11,P3_2,P3_3,P3_5,P4_1,P4_3,P4_4_1,P4_4_2,P4_4_3,P4_4_4,P4_4_5,P4_4_6,P4_4_7,P4_5,P4_8,P5_1_1,P5_1_2,P5_1_3,P5_1_4,P5_1_5,P5_1_6,P5_3,P5_31,P5_4,P6_1_1,P6_1_2,P6_1_3,P6_1_4,P6_1_5,P6_4,P6_20,P7_1,P8_1,P9_1,P10_1,P10_17,P10_8,P11_1_1,P11_1_2,P11_1_3,P11_1_9,P12_1,P12_3_1,P12_3_2,P12_3_3,P12_3_4,P12_3_5,P12_3_6
2301362,3,1,1,1,2,600,6338,1,28,6338,3,3,1,1,6,1,1,2,3,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2301433,1,1,1,1,1,602,7091,2,63,7091,2,2,1,1,4,1,1,1,4,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,3,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,2,2
2301865,1,1,1,1,1,612,7047,1,35,14094,3,3,1,1,5,1,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,2
2301362,5,1,1,1,2,600,6338,1,39,12676,3,3,1,1,5,1,1,1,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2
2301433,2,1,6,1,1,602,7091,2,22,42546,3,8,3,1,6,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2301362,1,1,2,1,2,600,6338,2,26,12676,3,3,2,1,1,1,3,1,4,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,3,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2
2300584,1,1,2,1,2,591,4397,1,19,13191,3,3,6,1,6,1,1,2,3,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2300595,4,1,4,1,2,592,4734,2,22,18936,4,8,3,1,1,1,1,1,4,1,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,3,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2301054,4,1,1,1,3,597,4977,1,42,4981,3,7,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2
2301054,4,2,1,1,3,597,4977,1,39,4981,3,6,1,1,6,1,1,1,3,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,2,2
2301803,3,1,2,1,2,610,6580,1,20,13160,1,8,4,2,6,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2
2301043,4,1,1,1,2,596,6095,1,46,6095,0,0,1,1,2,2,1,2,3,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2301043,2,1,1,1,2,596,6095,1,49,24380,2,6,1,1,5,1,1,2,4,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2
2302124,5,1,1,1,4,614,6557,1,46,13163,3,6,1,1,5,1,2,1,3,1,1,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2
2300990,3,1,5,1,2,595,6749,2,29,6749,3,3,3,1,2,1,5,2,4,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2300584,4,1,1,1,2,591,4397,1,44,13191,6,2,6,1,5,1,8,2,3,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2
2300595,5,1,1,1,2,592,4734,1,27,4734,1,6,1,1,6,1,1,2,5,1,1,2,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2301054,3,1,1,1,3,597,4977,2,36,4981,3,4,1,1,6,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,2,2,1,3,1,9,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2
2300510,2,1,3,1,2,590,5277,2,67,15831,0,0,5,2,4,2,5,2,5,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2301803,2,1,3,1,2,610,6580,1,19,19740,2,6,3,2,6,1,8,1,2,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,3,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2300990,1,1,1,1,2,595,6749,1,42,33745,3,6,1,1,5,1,1,2,3,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2
2300990,5,1,2,1,2,595,6749,2,68,13498,0,0,5,1,3,2,7,2,5,2,2,2,2,2,2,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
2301803,1,1,1,1,2,610,6580,1,32,13160,2,2,1,1,1,1,1,2,4,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2301043,1,1,2,1,2,596,6095,2,31,12190,6,2,2,1,5,1,1,2,5,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,3,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2
2301803,5,1,1,1,2,610,6580,1,33,13160,3,3,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2301362,4,1,1,1,2,600,6338,2,50,12676,2,3,1,1,4,1,1,2,4,2,1,2,2,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2301433,3,1,1,1,1,602,7091,1,53,14182,4,2,1,1,5,1,1,2,5,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2301865,3,1,1,1,1,612,7047,1,26,14094,3,3,1,1,1,1,1,2,4,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,9,1,2,2,1,1,2,2,2,2,2,2,1,2,2,2
2302145,3,1,4,1,2,615,5686,1,24,22744,3,6,5,1,6,1,1,1,3,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,3,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
2302145,2,1,2,1,2,615,5686,2,39,11372,2,6,2,1,5,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
2302145,5,1,1,1,2,615,5686,1,51,11372,4,8,1,1,1,1,1,1,5,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,3,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,2,2
2302145,4,1,1,1,2,615,5686,2,33,5686,3,6,1,1,1,1,1,1,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2
2303440,1,1,1,1,2,618,5325,1,40,10650,4,8,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2
2301563,2,1,1,1,4,606,6398,1,40,12844,3,3,1,1,5,1,1,1,2,1,1,2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2
2301563,1,1,1,1,4,606,6398,2,40,6422,2,4,1,1,2,1,5,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
2301433,5,1,1,1,1,602,7091,1,40,28364,3,2,1,2,5,1,1,1,4,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2303440,3,1,2,1,2,618,5325,1,28,15975,3,6,5,1,6,1,1,1,4,2,1,2,2,2,1,2,1,5,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2303440,2,1,1,1,2,618,5325,1,42,5325,3,3,1,1,2,1,1,1,3,1,1,1,2,2,1,2,1,5,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,2,2,2
2302145,1,1,1,1,2,615,5686,1,34,11372,3,6,1,1,5,1,1,1,1,2,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2
2301563,4,1,1,1,4,606,6398,2,40,6422,4,8,1,1,2,1,8,1,5,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,3,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2
2303440,5,1,1,1,2,618,5325,2,64,5325,3,6,1,1,6,1,1,2,5,2,2,2,1,2,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2301563,5,1,2,1,4,606,6398,2,30,12844,3,3,2,1,5,1,1,1,3,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2
2301840,4,1,1,1,2,611,5890,2,43,17670,4,8,1,1,6,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,3,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2
2301719,4,1,1,1,2,608,6255,1,33,12510,5,8,1,1,5,1,1,1,4,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2
2301549,2,1,1,1,3,605,4682,1,44,9371,2,7,1,1,5,1,1,2,3,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,2
2301549,3,1,2,1,3,605,4682,2,35,9371,3,7,2,1,5,1,5,1,3,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2301549,5,1,2,1,3,605,4682,2,40,14057,3,3,2,1,5,1,5,2,3,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2
2300920,5,1,1,1,3,594,5472,2,46,10952,3,3,1,1,4,1,5,2,3,2,2,1,1,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2300920,2,1,1,1,3,594,5472,2,51,5476,1,3,1,1,4,1,8,1,4,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2
2300595,3,1,4,1,2,592,4734,1,35,28404,5,8,3,1,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2
2301549,4,1,1,1,3,605,4682,1,50,9371,4,8,1,1,1,1,1,2,3,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2
2301719,5,1,1,1,2,608,6255,1,40,18765,6,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,2,2
2301719,2,1,2,1,2,608,6255,2,29,12510,4,8,6,1,6,1,1,2,3,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,3,2,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2
2300990,2,1,3,1,2,595,6749,2,22,26996,2,8,3,1,6,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2301043,5,1,3,1,2,596,6095,1,23,24380,3,6,3,1,6,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,3,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,2
2301414,4,1,2,1,2,601,6454,2,39,12908,2,2,2,1,1,1,5,2,3,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2
2302124,4,1,1,1,4,614,6557,2,37,6582,3,6,1,1,6,1,1,2,4,1,1,1,1,2,2,2,2,5,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,3,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2
2301414,3,1,1,1,2,601,6454,1,39,6454,2,3,1,1,2,1,1,2,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2
2301302,3,1,1,1,2,598,6390,1,42,19170,4,8,1,1,5,1,1,2,4,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1
2301414,1,1,1,1,2,601,6454,1,50,12908,3,3,1,2,1,1,1,1,3,1,1,1,2,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,1
2301414,2,1,3,1,2,601,6454,2,22,25816,3,3,3,1,1,1,8,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2301302,1,1,6,1,2,598,6390,1,23,31950,3,6,5,1,5,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2
2301513,4,1,1,1,4,604,5381,1,45,10802,3,6,1,1,5,1,1,2,3,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,3,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2
2301513,2,1,1,1,4,604,5381,2,38,5401,1,2,1,1,4,1,1,1,5,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2301513,5,1,1,1,4,604,5381,1,44,16203,3,3,1,1,5,1,1,2,5,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2
2303316,9,1,2,3,9,617,4793,2,55,14386,0,0,2,1,5,1,1,2,4,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2
2303316,12,1,2,3,9,617,4793,2,27,9591,6,2,2,1,5,1,5,2,3,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2
2303316,13,1,3,3,9,617,4793,1,19,19181,6,2,3,2,1,1,1,1,4,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,3,2,9,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2
2303316,10,1,1,3,9,617,4793,1,42,4795,6,2,1,1,5,1,1,2,3,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2
2302936,9,1,1,2,5,616,4552,1,28,9150,5,8,1,1,6,1,1,1,3,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2
2302936,8,1,2,2,5,616,4552,2,49,9150,3,3,2,2,5,1,1,2,5,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,3,1,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2
2302936,11,1,1,2,5,616,4552,2,57,18300,6,2,1,2,2,1,5,2,5,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2
2302936,12,1,1,2,5,616,4552,1,27,4575,3,6,1,2,6,1,1,2,2,2,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2
2302936,13,1,1,2,5,616,4552,2,28,4575,2,3,1,1,6,1,1,2,3,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2
2302936,10,1,2,2,5,616,4552,2,35,9150,3,6,2,1,5,1,5,1,3,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2
2303316,8,1,1,3,9,617,4793,1,24,9591,3,6,1,1,5,1,1,1,3,1,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,9,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2
2302936,14,1,1,2,5,616,4552,1,20,4575,3,3,1,1,6,1,1,2,4,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2300920,3,1,1,1,3,594,5472,2,56,10952,5,8,1,1,1,1,1,1,3,1,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2
2301719,3,1,1,1,2,608,6255,2,42,6255,3,6,1,1,6,1,1,1,4,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,3,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,2,2
2301302,5,1,3,1,2,598,6390,1,21,19170,1,6,3,1,6,1,1,2,5,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2
2303316,15,1,2,3,9,617,4793,1,53,14386,1,6,2,1,1,1,1,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2
2303316,16,1,2,3,9,617,4793,2,24,9591,3,6,2,1,5,1,5,1,4,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2303316,20,1,2,3,9,617,4793,2,28,9591,3,6,2,1,5,1,5,1,5,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2303316,17,1,2,3,9,617,4793,2,26,14386,3,3,4,1,5,1,8,2,5,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2303316,14,1,1,3,9,617,4793,1,29,9591,3,6,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,2,2,2
2301513,3,1,1,1,4,604,5381,1,42,16203,3,6,1,1,5,1,1,1,3,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2
2302936,19,1,8,2,5,616,4552,2,35,27450,3,3,2,1,5,1,5,2,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,3,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
2302936,15,1,2,2,5,616,4552,1,28,9150,3,3,2,1,5,1,1,1,4,1,1,1,1,1,1,2,1,5,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,3,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2
2302936,16,1,3,2,5,616,4552,1,27,22875,3,3,1,1,6,1,8,2,3,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2302936,20,1,2,2,5,616,4552,2,19,9150,3,6,2,1,5,1,1,2,4,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2303316,3,1,2,3,9,617,4793,2,27,9591,3,3,2,1,1,1,5,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2303316,4,1,1,3,9,617,4793,1,23,4795,3,3,1,1,6,1,1,1,3,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,3,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2303316,5,1,1,3,9,617,4793,1,40,9591,3,3,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2303316,2,1,1,3,9,617,4793,1,57,4795,6,2,1,1,2,1,1,1,4,1,1,2,1,1,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,2,3,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2
2302936,5,1,4,2,5,616,4552,2,34,18300,3,3,5,1,5,1,5,2,3,1,2,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2302936,2,1,3,2,5,616,4552,2,20,13725,3,6,3,1,6,1,1,2,5,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2302936,1,1,2,2,5,616,4552,2,26,9150,2,6,2,1,5,1,5,2,3,1,2,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2
2302936,4,1,1,2,5,616,4552,1,65,13725,3,3,1,1,5,1,1,2,5,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,1,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2
2302936,3,1,1,2,5,616,4552,1,32,9150,3,7,1,1,5,1,1,2,5,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,9,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2
2302936,7,1,2,2,5,616,4552,2,32,9150,4,8,2,1,5,1,1,2,3,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1
2302936,6,1,2,2,5,616,4552,2,44,9150,2,4,2,1,5,1,1,1,4,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2
2301840,2,1,2,1,2,611,5890,2,42,11780,3,3,2,1,5,1,5,1,3,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2
2360190,2,1,1,4,11,620,4736,2,46,18944,3,3,1,2,5,1,8,1,4,1,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
2360190,3,1,2,4,11,620,4736,2,40,9472,3,3,2,2,5,1,8,1,3,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,3,2,9,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2360190,4,1,2,4,11,620,4736,2,29,9472,3,6,2,1,5,1,8,1,3,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,2
2360190,5,1,2,4,11,620,4736,2,35,9472,3,3,2,2,5,1,5,2,3,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2
