UPM,VIV_SEL,HOGAR,N_REN,EDAD,SEXO,REGION,TLOC,EST_DIS,UPM_DIS,FAC_PER,GRA,NIV,P3_1,P3_12,P3_2,P3_3,P3_5,P4_1,P4_4_1,P4_4_2,P4_4_3,P4_4_4,P4_4_5,P4_4_6,P4_4_7,P4_5,P4_7,P4_8_1,P4_8_2,P4_8_3,P4_8_4,P4_9_1,P4_9_2,P4_9_3,P5_1_1,P5_1_2,P5_1_3,P5_1_4,P5_1_5,P5_1_6,P5_29,P5_3,P5_4,P6_18,P6_1_1,P6_1_2,P6_1_3,P6_1_4,P6_1_5,P6_3,P10_1,P10_13,P10_8,P11_1_1,P11_1_2,P11_1_3,P11_2_1,P11_2_2,P11_2_3,P11_2_4,P11_2_9,P12_1,P12_2,P12_3,P12_4,P13_1,P13_2_1,P13_2_2,P13_2_3,P13_2_4,P7_1_1,P7_1_2,P7_1_3,P7_1_4,P7_1_5,P7_1_6,P7_1_7,P8_1,P9_1,P9_9_1,P9_9_2,P9_9_3,P9_9_4,P9_9_5
1902258,2,1,1,64,1,2,1,106,1125,9720,3,6,1,1,5,1,6,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,3,2,2,2,2,2,2,1,2,1,2,2,2,1,0,0,0,0,1,3,3.0,3,2,1,1,1,2,1,1,9,1,1,1,1,2,2,2,1,2,2,2
1902258,3,1,1,24,1,2,1,106,1125,3367,2,6,1,1,6,0,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1,1,1,2,2,1,2,2,1,2,1,1,3,1,2,2,2,2,1,1,2,1,2,2,2,0,0,0,0,1,1,2,2.0,3,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2
1902258,5,1,3,20,1,2,1,106,1125,10100,1,6,3,1,6,0,1,2,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,2,0,0,0,0,1,1,1,1.0,3,4,2,2,2,2,1,1,9,9,9,1,1,2,9,2,1,2,2,2
1902272,2,1,1,50,1,2,1,107,1126,9672,2,9,1,1,5,4,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,1,0,0,0,1,2,2.0,3,2,1,2,2,2,1,1,9,1,1,1,1,2,1,2,1,2,2,2
1902272,3,1,2,25,2,2,1,107,1126,4916,5,8,3,1,6,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,3,1,1,1,2,2,2,2,2,1,2,1,2,3,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,2.0,3,3,2,2,2,2,1,1,9,9,1,1,1,2,9,2,1,2,2,2
1902367,1,1,1,34,1,2,1,107,1127,6996,5,8,1,1,5,3,1,1,1,2,1,1,2,2,2,1,2,1,2,3,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,0,1,0,0,0,1,1,1.0,3,2,1,1,2,2,1,1,9,1,1,1,9,1,1,2,1,1,2,2
1902367,2,1,2,36,2,2,1,107,1127,5461,5,8,2,1,5,0,5,2,1,2,1,1,1,2,2,2,2,1,1,3,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,0,0,0,0,1,1,1,1.0,3,2,2,2,2,2,1,1,9,9,1,1,9,2,1,2,1,2,2,2
1902367,3,1,1,56,1,2,1,107,1127,2701,5,8,1,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,0,0,0,0,1,2,2.0,3,1,1,1,2,2,1,1,1,1,1,1,9,1,1,2,2,1,2,2
1902367,4,1,1,42,2,2,1,107,1127,3417,2,9,1,1,2,3,1,1,1,2,1,1,2,2,2,2,2,1,1,3,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,1,2.0,3,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2
1902367,5,1,1,42,1,2,1,107,1127,7618,2,9,1,1,5,4,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,0,0,0,0,1,1,2,1.0,3,2,1,1,2,2,1,3,9,3,3,3,9,1,1,2,2,2,2,1
1902578,1,1,1,66,2,2,1,106,1128,7951,3,7,1,1,4,0,6,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,2,2,1,0,0,0,0,1,3,3.0,2,1,1,2,2,2,1,1,9,1,1,1,6,2,1,9,1,2,1,2
1902578,5,1,3,44,2,2,1,106,1128,2630,2,6,3,1,6,0,1,1,1,2,2,2,1,2,2,1,2,1,1,2,3,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,0,0,0,0,1,1,9,,9,1,2,1,2,2,1,1,9,1,1,1,1,1,1,1,1,2,2,2
1902593,1,1,3,18,1,2,1,107,1129,11271,3,6,3,1,6,0,8,2,2,2,1,1,2,2,2,1,2,2,8,3,2,1,1,1,1,2,1,2,2,1,2,1,1,3,2,1,1,1,2,2,1,1,2,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,9,9,9,9,1,1,2,2,1,1,2,2
1902593,3,1,2,62,2,2,1,107,1129,2998,5,8,2,1,5,0,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,1,3,2,2,2,2,2,1,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,1,2,2,2,1,2,9,1,1,1,9,1,1,2,1,2,1,9
1902593,4,1,1,59,1,2,1,107,1129,4703,3,3,1,1,5,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,1,2,2,1,2,1,1,1,1,9,1,1,9,1,2,2,2
1902593,5,1,1,46,1,2,1,107,1129,6632,5,8,1,1,5,5,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,0,0,0,0,1,3,3.0,3,2,1,1,2,2,2,3,4,4,4,4,1,1,1,2,1,2,2,2
1902626,1,1,1,40,1,2,1,105,1130,9217,3,3,1,2,5,3,1,2,2,2,1,2,2,2,2,1,2,1,1,3,1,1,1,1,2,2,2,2,1,1,2,1,1,3,2,2,1,2,2,2,2,1,1,2,2,2,0,0,0,0,1,1,1,1.0,3,2,1,2,2,2,2,1,9,9,1,9,1,2,1,1,1,9,1,2
1902626,2,1,1,52,1,2,1,105,1130,4357,6,2,1,2,5,3,1,2,1,2,2,2,2,2,2,2,2,2,1,3,3,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,0,0,0,0,1,1,9,,3,2,2,2,2,2,1,1,1,9,1,9,1,2,9,2,2,1,2,2
1902626,3,1,2,40,2,2,1,105,1130,11026,3,3,2,1,5,0,5,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,0,0,0,0,1,1,2,2.0,3,1,1,1,2,2,1,1,9,1,1,9,1,2,1,2,2,1,1,2
1902626,4,1,1,69,1,2,1,105,1130,12564,0,0,1,2,5,0,1,2,2,1,2,2,2,2,2,2,2,2,1,3,1,2,1,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,2,2.0,2,2,1,2,2,2,1,1,9,1,1,9,1,2,1,1,1,2,2,2
1902626,5,1,1,43,2,2,1,105,1130,13782,3,3,1,1,2,7,1,1,2,2,1,1,2,2,2,2,2,3,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,3,1.0,3,2,1,2,2,2,2,2,9,9,1,9,1,2,1,9,1,1,2,2
1902712,3,1,1,66,1,2,1,105,1131,4056,3,7,1,1,2,4,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,0,0,0,1,0,9,2,2.0,3,3,2,2,1,2,1,1,9,1,1,1,1,2,2,2,2,1,2,2
1902712,4,1,3,48,1,2,1,105,1131,2480,5,8,3,1,6,0,1,1,1,1,2,2,2,2,2,1,1,2,1,3,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,0,0,1,0,0,1,2,2.0,3,2,1,1,2,2,1,1,9,5,1,1,1,1,1,2,2,2,2,2
1902712,5,1,1,26,1,2,1,105,1131,2810,5,8,1,1,2,3,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,0,1,0,0,1,2,2.0,3,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2
1902789,2,1,1,44,1,2,1,105,1132,4656,2,6,1,1,5,4,1,2,2,2,1,1,2,2,2,2,2,1,2,3,2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,1,1,1,9,6,2,1,9,1,2,2,2
1902789,5,1,3,34,1,2,1,105,1132,6414,3,3,5,1,6,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,9,1,1,1,1,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,1,0,2,1,1.0,3,1,2,2,1,2,1,1,9,1,1,9,1,2,2,2,1,1,2,2
1902842,2,1,2,55,2,2,1,107,1133,8341,2,5,2,1,5,1,8,2,2,2,2,2,1,2,2,1,1,3,1,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,0,0,0,0,1,2,3.0,3,2,1,1,2,2,1,3,9,1,1,1,9,1,2,9,2,2,1,2
1902842,3,1,4,20,2,2,1,107,1133,9707,2,6,3,1,6,0,4,2,2,2,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,3,2,2,2,1,2,2,1,1,2,2,2,2,0,0,0,0,1,1,2,2.0,3,4,2,2,2,2,1,1,9,9,9,9,6,2,2,2,1,1,1,2
1902842,4,1,2,29,2,2,1,107,1133,4853,6,8,5,1,6,0,1,1,2,1,2,2,1,2,2,1,2,1,1,3,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,1,2,1,2,0,1,0,0,0,1,3,3.0,3,2,2,1,2,2,1,1,4,4,1,1,9,1,1,2,1,1,2,2
1902842,5,1,2,26,2,2,1,107,1133,4853,5,8,3,1,6,0,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,0,0,0,0,1,3,3.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,2,2,1,2,2,2
1902906,1,1,2,30,1,2,1,106,1134,5421,3,3,5,1,6,0,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,1,3,2,2,2,2,2,2,2,2,1,2,1,2,1,0,0,0,0,1,3,3.0,3,3,2,2,2,2,1,2,1,9,1,1,1,2,1,1,1,2,2,2
1902906,1,2,2,38,2,2,1,106,1134,4232,3,3,2,1,1,2,8,1,1,2,2,2,2,1,2,2,2,1,1,1,3,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,0,0,0,0,2,3,1.0,3,4,1,2,2,2,1,1,9,9,1,1,9,1,2,1,1,2,1,2
1902906,1,3,1,58,1,2,1,106,1134,2093,3,6,1,1,6,0,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,0,0,0,0,1,1,2,1.0,2,1,2,1,2,2,1,2,9,1,1,1,9,1,2,1,2,2,2,2
1902906,2,1,1,68,2,2,1,106,1134,8006,6,2,1,2,4,0,8,2,2,2,2,1,2,2,2,1,2,2,1,2,3,1,1,1,2,2,2,2,1,2,2,2,1,3,2,2,2,2,2,2,2,1,1,2,1,2,1,0,0,0,0,1,2,1.0,3,1,1,2,2,2,1,1,9,1,1,1,6,2,2,1,1,2,1,2
1902906,3,1,5,51,1,2,1,106,1134,12557,4,2,3,1,6,2,1,2,2,2,2,1,2,2,2,1,2,1,1,3,3,1,1,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,1,0,0,0,0,1,2,1.0,2,4,2,2,2,2,1,1,9,9,9,1,1,2,1,1,1,2,1,2
1902906,4,1,2,66,2,2,1,106,1134,5337,6,2,2,1,5,0,8,2,2,2,2,1,2,2,2,2,2,1,1,2,3,1,2,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,1,0,1,3,3.0,3,2,1,2,2,2,1,1,9,1,1,1,9,2,2,1,2,2,1,2
1903049,1,1,1,23,1,2,1,106,1135,5902,4,8,3,1,6,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,3,2,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,1,1.0,2,1,2,1,2,2,2,1,9,2,1,1,9,2,2,2,1,2,2,2
1903049,2,1,3,27,2,2,1,106,1135,7509,5,8,3,1,6,0,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,0,1,0,0,0,1,2,2.0,3,1,2,1,2,2,1,1,9,9,9,9,9,1,1,2,1,1,1,2
1903049,3,1,1,60,1,2,1,106,1135,2130,3,8,1,1,3,0,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,0,1,0,0,0,1,2,2.0,3,1,1,1,2,2,1,1,9,1,1,1,6,1,1,1,1,2,2,2
1903049,4,1,1,48,1,2,1,106,1135,7813,5,8,1,1,5,4,1,2,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,0,1,0,0,0,1,3,3.0,3,1,1,1,2,2,1,2,9,2,1,1,1,1,1,2,1,1,2,2
1903077,1,1,2,47,2,2,1,106,1136,8291,3,3,2,1,5,2,8,2,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1.0,3,2,1,1,2,2,1,1,9,1,1,9,1,2,2,1,2,1,1,2
1903077,2,1,1,24,1,2,1,106,1136,3491,3,6,1,1,6,0,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,1,2,2,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,1,1,2,1,2,2,1,1,9,1,1,9,9,2,9,1,1,1,2,2
1903077,4,1,1,52,1,2,1,106,1136,6554,3,3,1,2,5,2,1,2,2,1,1,2,2,1,2,2,2,1,1,3,3,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,1,0,0,1,2,2.0,3,2,1,1,2,2,1,1,9,1,1,1,1,1,1,9,1,1,2,2
1903077,5,1,1,53,1,2,1,106,1136,6554,6,2,1,1,5,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,3,1,2,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,0,0,0,0,1,2,1.0,3,2,1,1,2,2,1,1,9,1,1,1,9,1,1,2,9,2,2,2
1903134,1,1,2,31,2,2,1,106,1137,5540,3,3,2,1,5,2,1,1,2,1,1,2,2,2,2,2,2,1,1,3,3,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,2,0,0,0,0,1,1,2,2.0,3,2,2,2,2,2,1,1,1,9,1,1,1,2,1,1,1,2,1,2
1903134,2,2,2,55,2,2,1,106,1137,4255,3,3,2,2,5,2,8,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,2,9,2,2,1,2
1903134,3,1,1,47,2,2,1,106,1137,2311,5,8,1,1,6,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,0,0,1,0,0,1,2,2.0,3,3,2,2,2,2,1,4,9,4,4,4,1,1,1,1,1,2,2,2
1903134,4,1,2,50,2,2,1,106,1137,8510,3,3,2,1,5,5,5,1,2,2,1,2,2,1,2,1,2,1,1,3,2,1,1,1,2,2,2,2,2,1,2,2,2,3,2,1,2,1,2,1,2,1,1,2,2,2,0,0,1,0,0,1,1,1.0,3,3,2,2,2,2,1,1,9,9,1,1,6,2,2,1,2,1,1,2
1903134,5,1,2,53,2,2,1,106,1137,6383,3,3,2,1,5,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,3,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,2,2,2,1,0,0,0,0,1,1,1.0,3,1,1,2,2,2,3,3,8,9,1,1,6,1,1,2,1,2,2,2
1903219,3,1,2,24,2,2,1,105,1138,4228,3,3,2,2,1,4,5,1,1,2,1,1,2,2,2,1,2,1,1,3,1,1,1,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,0,0,0,0,1,2,1.0,3,2,2,2,2,2,1,1,9,1,1,1,4,2,1,1,1,1,1,2
1903219,4,1,4,48,2,2,1,105,1138,15785,3,3,3,2,6,0,8,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2.0,2,3,2,2,2,2,1,1,9,9,1,1,1,2,2,1,2,2,2,2
1903219,5,1,3,35,1,2,1,105,1138,8080,3,3,3,1,3,1,1,2,2,2,1,2,2,2,2,1,2,1,2,2,3,1,1,1,2,2,2,2,2,2,1,1,1,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,0,1,1,1,1.0,2,1,1,2,2,2,1,1,9,4,1,1,1,2,1,9,1,2,2,2
1903252,1,1,1,64,2,2,1,107,1139,3092,3,4,1,1,2,0,1,2,2,2,2,1,2,2,2,2,2,1,1,3,3,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,0,0,0,0,1,1,1,2.0,3,1,1,2,2,2,1,1,9,1,1,1,1,2,1,2,1,2,2,2
1903252,3,1,1,45,1,2,1,107,1139,10259,3,6,1,1,5,7,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,0,1,0,0,0,1,2,1.0,3,2,2,1,2,2,3,3,1,2,1,1,1,1,1,2,1,2,2,2
1903252,5,1,1,62,2,2,1,107,1139,3092,2,4,1,1,2,0,8,1,1,2,2,2,2,2,2,1,2,1,1,2,3,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,0,0,0,0,1,2,9.0,3,1,1,1,2,2,2,2,9,1,1,1,1,1,2,2,1,2,2,2
1903349,2,1,1,50,1,2,1,106,1140,6496,3,3,1,2,4,3,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,0,0,0,1,0,1,2,1.0,3,2,2,2,2,2,1,1,9,1,1,1,1,2,1,2,1,2,2,2
1903349,3,1,2,48,1,2,1,106,1140,6107,5,8,3,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,2,3,1,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,2,0,1,0,0,0,1,1,1.0,3,1,1,1,2,2,4,4,9,4,4,4,9,1,1,2,2,1,2,2
1903349,4,1,1,65,2,2,1,106,1140,2761,3,4,1,1,6,0,1,2,2,2,2,1,2,2,2,2,2,1,1,3,3,9,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,0,0,0,0,1,1,2,2.0,3,1,1,2,2,2,1,1,9,1,1,1,6,2,9,1,2,2,2,2
1903349,5,1,1,43,1,2,1,106,1140,6107,2,6,1,1,5,3,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,1,1,3,2,2,2,2,2,2,1,1,2,2,2,2,0,0,0,0,1,1,2,1.0,3,2,2,1,2,2,2,2,1,9,2,2,9,1,1,2,1,1,2,2
1903463,2,1,3,18,1,2,1,106,1141,13691,3,6,3,1,6,0,4,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,1,1.0,3,2,2,2,2,2,1,1,9,9,9,9,6,2,2,1,1,2,1,2
1903463,3,1,1,57,1,2,1,106,1141,6426,4,2,1,2,5,1,1,2,2,2,1,1,2,2,2,1,2,2,1,3,1,1,2,1,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,0,0,0,0,1,1,1,1.0,2,2,1,1,2,2,1,1,9,1,1,1,1,1,1,1,1,1,1,2
1903463,4,1,3,31,2,2,1,106,1141,8662,6,2,3,2,6,5,8,2,2,1,2,1,2,2,2,2,2,1,2,3,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,2,2.0,2,2,2,2,2,2,1,1,9,9,1,9,1,2,2,1,2,2,2,2
1903463,5,1,2,46,2,2,1,106,1141,8130,3,3,2,1,5,0,8,1,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,0,0,1,0,0,1,2,1.0,3,2,2,2,2,2,1,1,9,1,1,1,1,2,9,1,9,2,1,2
1903503,1,1,2,55,2,2,1,106,1142,5133,3,6,2,1,5,0,1,2,2,2,1,1,2,1,2,2,2,2,1,2,3,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,1,1,1,2,2,0,1,0,0,0,1,3,3.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,2,2,2,2,1,2
1903503,3,1,2,36,2,2,1,106,1142,4456,1,6,2,1,5,5,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,1,1.0,1,2,2,2,2,2,1,1,9,9,1,1,1,1,1,1,1,1,1,2
1903503,4,1,1,66,1,2,1,106,1142,2542,3,3,1,1,4,1,6,2,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,0,0,0,0,1,2,2.0,3,1,2,2,2,2,1,1,9,1,1,1,1,1,2,2,1,2,2,2
1903503,5,1,3,28,2,2,1,106,1142,6720,3,3,3,1,2,4,5,2,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,0,1,1,2.0,3,4,2,2,2,2,1,1,9,9,1,1,1,2,1,1,1,9,9,2
1903689,1,1,2,62,2,2,1,107,1143,6037,2,6,2,1,5,0,6,2,2,2,2,1,2,2,2,1,2,1,1,3,1,1,1,2,2,2,2,2,2,1,2,2,1,3,2,2,2,2,2,2,2,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2
1903689,2,1,1,59,2,2,1,107,1143,2757,6,8,1,1,3,0,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2,0,1,0,0,0,1,2,1.0,2,1,1,1,2,2,1,2,9,2,1,1,9,1,1,2,1,1,2,2
1903689,4,1,1,60,1,2,1,107,1143,2730,5,8,1,1,4,0,6,1,1,2,2,2,2,2,2,2,1,1,1,3,1,1,1,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,0,0,0,0,1,1,2,1.0,3,1,1,1,2,2,1,3,9,5,1,4,1,1,2,2,1,1,2,2
1903718,1,1,2,70,2,2,1,107,1144,5790,3,4,2,2,5,0,8,2,1,2,2,2,2,1,2,1,2,3,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,3,2,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,1,2,2,2,1,2,9,1,1,1,9,2,2,2,1,2,1,2
1903718,2,1,3,24,2,2,1,107,1144,6924,2,6,3,2,5,2,8,2,2,2,1,1,2,1,2,2,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,3,2,1,1,2,2,2,2,1,2,2,2,2,0,0,0,0,1,1,3,3.0,3,4,2,2,2,2,1,1,9,9,9,9,9,2,2,2,2,2,1,2
1903718,4,1,2,36,1,2,1,107,1144,5881,3,4,3,1,6,2,1,2,1,1,2,2,1,2,2,2,2,3,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,1,3,3.0,3,2,2,2,2,2,1,1,9,9,1,1,1,2,1,2,1,2,2,2
1903718,5,1,1,28,1,2,1,107,1144,10884,3,6,6,1,6,0,1,2,2,2,1,2,1,2,2,2,2,1,1,3,1,2,2,1,2,2,2,2,2,1,1,1,2,3,2,2,1,1,2,2,1,1,1,2,2,2,1,0,0,0,0,1,2,2.0,3,2,2,1,2,2,1,1,9,1,1,1,9,1,2,1,1,2,2,2
1903891,1,1,4,21,2,2,1,106,1145,8262,2,4,3,1,6,0,8,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,0,1,3,2.0,3,3,2,2,2,2,1,1,9,9,9,9,1,2,2,2,1,2,1,2
1903891,2,1,1,53,2,2,1,106,1145,2367,6,2,1,1,2,0,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,0,0,0,0,1,1,3.0,3,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2
