UPM,VIV_SEL,HOGAR,N_REN,SEXO,EDAD,REGION,TLOC,EST_DIS,UPM_DIS,FAC_HOG
505949,11,1,6,2,65,2,2,24,319,1862
505949,12,1,1,2,41,2,2,24,319,1862
505949,12,1,2,2,17,2,2,24,319,1862
505949,12,1,3,2,11,2,2,24,319,1862
505949,12,1,4,1,42,2,2,24,319,1862
505949,13,1,1,1,29,2,2,24,319,1862
505949,13,1,2,2,37,2,2,24,319,1862
505949,13,1,3,2,11,2,2,24,319,1862
505949,13,1,4,1,0,2,2,24,319,1862
505949,14,1,1,1,26,2,2,24,319,1862
505949,14,1,2,2,32,2,2,24,319,1862
505949,14,1,3,2,13,2,2,24,319,1862
505949,14,1,4,1,11,2,2,24,319,1862
505949,14,1,5,2,4,2,2,24,319,1862
505949,14,1,6,1,2,2,2,24,319,1862
505949,15,1,1,1,34,2,2,24,319,1862
505949,15,1,2,2,32,2,2,24,319,1862
505949,15,1,3,1,12,2,2,24,319,1862
505949,15,1,4,2,5,2,2,24,319,1862
505949,16,1,1,2,45,2,2,24,319,1862
505949,16,1,2,1,46,2,2,24,319,1862
505949,16,1,3,1,23,2,2,24,319,1862
505949,16,1,4,2,13,2,2,24,319,1862
505949,16,1,5,2,40,2,2,24,319,1862
505949,17,1,1,1,44,2,2,24,319,1862
505949,17,1,2,2,8,2,2,24,319,1862
505949,17,1,3,2,50,2,2,24,319,1862
505949,18,1,1,1,34,2,2,24,319,1862
505949,18,1,2,1,14,2,2,24,319,1862
505949,18,1,3,2,10,2,2,24,319,1862
505949,18,1,4,1,7,2,2,24,319,1862
505949,18,1,5,2,36,2,2,24,319,1862
505949,19,1,1,2,8,2,2,24,319,1862
505949,19,1,2,1,11,2,2,24,319,1862
505949,19,1,3,1,16,2,2,24,319,1862
505949,19,1,4,2,37,2,2,24,319,1862
505949,19,1,5,1,40,2,2,24,319,1862
505949,20,1,1,1,22,2,2,24,319,1862
505949,20,1,2,2,23,2,2,24,319,1862
505949,20,1,3,2,58,2,2,24,319,1862
505949,20,1,4,1,63,2,2,24,319,1862
505981,2,1,1,1,42,2,2,27,320,1292
505981,2,1,2,2,48,2,2,27,320,1292
505981,2,1,3,2,14,2,2,27,320,1292
505981,4,1,1,2,40,2,2,27,320,1292
505981,4,1,2,1,43,2,2,27,320,1292
505981,4,1,3,2,20,2,2,27,320,1292
505981,4,1,4,2,16,2,2,27,320,1292
505981,4,1,5,2,10,2,2,27,320,1292
505981,5,1,1,2,29,2,2,27,320,1292
505981,5,1,2,1,27,2,2,27,320,1292
505981,5,1,3,1,10,2,2,27,320,1292
505981,5,1,4,1,4,2,2,27,320,1292
506020,3,1,1,1,14,2,2,28,321,1811
506020,3,1,2,1,18,2,2,28,321,1811
506020,3,1,3,2,2,2,2,28,321,1811
506020,3,1,4,2,36,2,2,28,321,1811
506020,3,1,5,1,33,2,2,28,321,1811
506020,4,1,1,2,57,2,2,28,321,1811
506020,5,1,1,1,43,2,2,28,321,1811
506020,5,1,2,2,44,2,2,28,321,1811
506020,5,1,3,1,9,2,2,28,321,1811
506020,5,1,4,1,8,2,2,28,321,1811
506135,1,1,1,2,57,2,2,26,322,1583
506135,1,1,2,1,64,2,2,26,322,1583
506135,2,1,1,2,51,2,2,26,322,1583
506135,2,1,2,1,48,2,2,26,322,1583
506135,3,1,1,2,35,2,2,26,322,1583
506135,3,1,2,2,15,2,2,26,322,1583
506135,3,1,3,2,16,2,2,26,322,1583
506135,3,1,4,2,13,2,2,26,322,1583
506135,3,1,5,1,0,2,2,26,322,1583
506135,3,1,6,1,42,2,2,26,322,1583
506135,4,1,1,2,47,2,2,26,322,1583
506135,4,1,2,2,21,2,2,26,322,1583
506135,4,1,3,1,20,2,2,26,322,1583
506135,4,1,4,1,16,2,2,26,322,1583
506135,5,1,1,1,57,2,2,26,322,1583
506135,5,1,2,2,53,2,2,26,322,1583
506135,5,1,3,2,31,2,2,26,322,1583
506337,1,1,1,1,29,2,2,24,323,1414
506337,1,1,2,2,24,2,2,24,323,1414
506337,1,1,3,1,7,2,2,24,323,1414
506337,1,1,4,2,0,2,2,24,323,1414
506337,2,1,1,2,49,2,2,24,323,1414
506337,2,1,2,1,17,2,2,24,323,1414
506337,2,1,3,2,15,2,2,24,323,1414
506337,3,1,1,1,52,2,2,24,323,1414
506337,3,1,2,1,52,2,2,24,323,1414
506337,4,1,1,1,79,2,2,24,323,1414
506337,5,1,1,1,63,2,2,24,323,1414
506337,5,1,2,2,62,2,2,24,323,1414
506337,6,1,1,1,46,2,2,24,323,1414
506337,7,1,1,2,65,2,2,24,323,1414
506337,7,1,2,2,83,2,2,24,323,1414
506337,7,1,3,2,42,2,2,24,323,1414
506337,8,1,1,1,79,2,2,24,323,1414
506337,9,1,1,2,53,2,2,24,323,1414
506337,9,1,2,1,23,2,2,24,323,1414
506337,11,1,1,1,40,2,2,24,323,1414
506337,11,1,2,2,43,2,2,24,323,1414
506337,11,1,3,2,15,2,2,24,323,1414
506337,11,1,4,2,7,2,2,24,323,1414
506337,13,1,1,1,57,2,2,24,323,1414
506337,13,1,2,2,54,2,2,24,323,1414
506337,13,1,3,1,27,2,2,24,323,1414
506337,13,1,4,2,30,2,2,24,323,1414
506337,13,1,5,1,2,2,2,24,323,1414
506337,14,1,1,1,59,2,2,24,323,1414
506337,16,1,1,2,72,2,2,24,323,1414
506337,17,1,1,1,45,2,2,24,323,1414
506337,17,1,2,2,45,2,2,24,323,1414
506337,17,1,3,2,15,2,2,24,323,1414
506337,18,1,1,1,66,2,2,24,323,1414
506337,19,1,1,2,53,2,2,24,323,1414
506337,19,1,2,1,30,2,2,24,323,1414
506337,19,1,3,2,8,2,2,24,323,1414
506337,20,1,1,2,75,2,2,24,323,1414
506403,1,1,1,1,47,2,2,23,324,1788
506403,1,1,2,2,57,2,2,23,324,1788
506403,1,1,3,1,17,2,2,23,324,1788
506403,2,1,1,2,24,2,2,23,324,1788
506403,2,1,2,2,2,2,2,23,324,1788
506403,2,1,3,2,0,2,2,23,324,1788
506403,3,1,1,1,25,2,2,23,324,1788
506403,3,1,2,1,98,2,2,23,324,1788
506403,3,1,3,1,98,2,2,23,324,1788
506403,3,1,4,1,22,2,2,23,324,1788
506403,3,1,5,1,98,2,2,23,324,1788
506403,4,1,1,1,58,2,2,23,324,1788
506403,4,1,2,2,57,2,2,23,324,1788
506403,4,1,3,2,25,2,2,23,324,1788
506403,4,1,4,1,19,2,2,23,324,1788
506403,5,1,1,2,40,2,2,23,324,1788
506403,5,1,2,1,39,2,2,23,324,1788
506403,5,1,3,2,12,2,2,23,324,1788
506403,5,1,4,1,6,2,2,23,324,1788
506403,6,1,1,1,43,2,2,23,324,1788
506403,6,1,2,2,42,2,2,23,324,1788
506403,6,1,3,2,23,2,2,23,324,1788
506403,6,1,4,1,7,2,2,23,324,1788
506403,7,1,1,1,55,2,2,23,324,1788
506403,7,1,2,2,54,2,2,23,324,1788
506403,7,1,3,1,21,2,2,23,324,1788
506403,11,1,1,2,69,2,2,23,324,1788
506403,12,1,1,2,56,2,2,23,324,1788
506403,12,1,2,1,20,2,2,23,324,1788
506403,12,1,3,1,13,2,2,23,324,1788
506403,12,1,4,2,16,2,2,23,324,1788
506403,12,1,5,2,9,2,2,23,324,1788
506403,13,1,1,1,63,2,2,23,324,1788
506403,14,1,1,1,39,2,2,23,324,1788
506403,14,1,2,2,33,2,2,23,324,1788
506403,14,1,3,2,12,2,2,23,324,1788
506403,15,1,1,1,63,2,2,23,324,1788
506403,15,1,2,2,64,2,2,23,324,1788
506403,15,1,3,1,14,2,2,23,324,1788
506403,16,1,1,2,43,2,2,23,324,1788
506403,16,1,2,1,20,2,2,23,324,1788
506403,16,1,3,2,17,2,2,23,324,1788
506403,16,1,4,2,13,2,2,23,324,1788
506403,16,1,5,2,19,2,2,23,324,1788
506403,17,1,1,1,47,2,2,23,324,1788
506403,17,1,2,2,44,2,2,23,324,1788
506403,17,1,3,2,15,2,2,23,324,1788
506403,17,1,4,2,11,2,2,23,324,1788
506403,17,1,5,2,6,2,2,23,324,1788
506403,17,1,6,2,2,2,2,23,324,1788
506403,17,1,7,1,2,2,2,23,324,1788
506403,19,1,1,2,82,2,2,23,324,1788
506403,19,1,2,2,14,2,2,23,324,1788
506403,20,1,1,1,42,2,2,23,324,1788
506403,20,1,2,2,40,2,2,23,324,1788
506403,20,1,3,2,20,2,2,23,324,1788
506403,20,1,4,1,14,2,2,23,324,1788
506403,20,1,5,1,12,2,2,23,324,1788
506403,20,1,6,2,16,2,2,23,324,1788
506555,1,1,1,2,57,2,3,23,325,1134
506555,1,1,2,1,47,2,3,23,325,1134
506555,1,1,3,1,31,2,3,23,325,1134
506555,1,1,4,1,30,2,3,23,325,1134
506555,1,1,5,2,15,2,3,23,325,1134
506555,2,1,1,1,69,2,3,23,325,1134
506555,2,1,2,2,63,2,3,23,325,1134
506555,2,1,3,1,44,2,3,23,325,1134
506555,3,1,1,1,80,2,3,23,325,1134
506555,3,1,2,2,75,2,3,23,325,1134
506555,4,1,1,1,66,2,3,23,325,1134
506555,4,1,2,2,62,2,3,23,325,1134
506555,5,1,1,1,64,2,3,23,325,1134
506555,5,1,2,2,69,2,3,23,325,1134
506555,5,1,3,1,23,2,3,23,325,1134
506555,5,1,4,2,24,2,3,23,325,1134
506555,5,1,5,1,5,2,3,23,325,1134
506555,5,1,6,1,4,2,3,23,325,1134
506555,5,1,7,1,2,2,3,23,325,1134
506555,6,1,1,1,58,2,3,23,325,1134
506555,7,1,1,1,50,2,3,23,325,1134
506555,7,1,2,2,49,2,3,23,325,1134
506555,7,1,3,2,8,2,3,23,325,1134
506555,8,1,1,1,57,2,3,23,325,1134
506555,8,1,2,2,51,2,3,23,325,1134
506555,9,1,1,1,79,2,3,23,325,1134
506555,10,1,1,2,53,2,3,23,325,1134
506555,11,1,1,1,63,2,3,23,325,1134
506555,11,1,2,2,60,2,3,23,325,1134
506555,13,1,1,1,70,2,3,23,325,1134
506555,13,1,2,2,67,2,3,23,325,1134
506555,14,1,1,1,76,2,3,23,325,1134
506555,14,1,2,2,69,2,3,23,325,1134
506555,15,1,1,2,69,2,3,23,325,1134
506555,15,1,2,2,56,2,3,23,325,1134
506555,15,1,3,1,48,2,3,23,325,1134
506555,17,1,1,1,44,2,3,23,325,1134
506555,17,1,2,2,44,2,3,23,325,1134
506555,17,1,3,2,15,2,3,23,325,1134
506555,17,1,4,1,21,2,3,23,325,1134
506555,18,1,1,2,35,2,3,23,325,1134
506555,18,1,2,1,8,2,3,23,325,1134
506555,19,1,1,1,71,2,3,23,325,1134
506555,20,1,1,1,65,2,3,23,325,1134
506555,20,1,2,2,59,2,3,23,325,1134
506555,20,1,3,1,22,2,3,23,325,1134
506555,20,1,4,2,16,2,3,23,325,1134
506572,1,1,1,1,47,2,3,23,326,1254
506572,1,1,2,2,43,2,3,23,326,1254
506572,1,1,3,2,21,2,3,23,326,1254
506572,2,1,1,1,52,2,3,23,326,1254
506572,2,1,2,2,52,2,3,23,326,1254
506572,2,1,3,2,28,2,3,23,326,1254
506572,2,1,4,2,10,2,3,23,326,1254
506572,2,1,5,2,9,2,3,23,326,1254
506572,2,1,6,2,5,2,3,23,326,1254
506572,3,1,1,1,53,2,3,23,326,1254
506572,3,1,2,2,47,2,3,23,326,1254
506572,3,1,3,1,21,2,3,23,326,1254
506572,3,1,4,1,18,2,3,23,326,1254
506572,4,1,1,1,63,2,3,23,326,1254
506572,4,1,2,2,60,2,3,23,326,1254
506572,5,1,1,1,59,2,3,23,326,1254
506572,5,1,2,2,41,2,3,23,326,1254
506572,5,1,3,1,22,2,3,23,326,1254
506572,5,1,4,1,15,2,3,23,326,1254
506572,5,1,5,2,9,2,3,23,326,1254
506572,6,1,1,1,26,2,3,23,326,1254
506572,6,1,2,2,28,2,3,23,326,1254
506572,6,1,3,2,2,2,3,23,326,1254
506572,7,1,1,1,71,2,3,23,326,1254
506572,7,1,2,2,61,2,3,23,326,1254
506572,7,1,3,1,34,2,3,23,326,1254
506572,7,1,4,1,13,2,3,23,326,1254
506572,8,1,1,1,21,2,3,23,326,1254
506572,8,1,2,2,20,2,3,23,326,1254
506572,8,1,3,1,3,2,3,23,326,1254
506572,8,1,4,2,1,2,3,23,326,1254
506572,11,1,1,1,32,2,3,23,326,1254
506572,11,1,2,2,30,2,3,23,326,1254
506572,11,1,3,2,14,2,3,23,326,1254
506572,11,1,4,2,10,2,3,23,326,1254
506572,11,1,5,2,5,2,3,23,326,1254
506572,11,1,6,1,1,2,3,23,326,1254
506572,12,1,1,1,78,2,3,23,326,1254
506572,12,1,2,2,55,2,3,23,326,1254
506572,12,1,3,1,15,2,3,23,326,1254
506572,13,1,1,1,32,2,3,23,326,1254
506572,13,1,2,2,33,2,3,23,326,1254
506572,13,1,3,1,15,2,3,23,326,1254
506572,13,1,4,1,12,2,3,23,326,1254
506572,13,1,5,1,5,2,3,23,326,1254
506572,14,1,1,1,65,2,3,23,326,1254
506572,14,1,2,2,63,2,3,23,326,1254
506572,15,1,1,2,48,2,3,23,326,1254
506572,15,1,2,1,48,2,3,23,326,1254
506572,15,1,3,2,14,2,3,23,326,1254
506572,15,1,4,1,15,2,3,23,326,1254
506572,16,1,1,1,49,2,3,23,326,1254
506572,16,1,2,2,48,2,3,23,326,1254
506572,16,1,3,2,22,2,3,23,326,1254
506572,16,1,4,1,23,2,3,23,326,1254
506572,16,1,5,2,15,2,3,23,326,1254
506572,16,1,6,1,3,2,3,23,326,1254
506572,16,1,7,1,2,2,3,23,326,1254
506572,17,1,1,1,43,2,3,23,326,1254
506572,17,1,2,2,40,2,3,23,326,1254
506572,17,1,3,1,18,2,3,23,326,1254
506572,17,1,4,2,14,2,3,23,326,1254
506572,17,1,5,1,12,2,3,23,326,1254
506572,18,1,1,1,39,2,3,23,326,1254
506572,19,1,1,1,56,2,3,23,326,1254
506572,19,1,2,2,53,2,3,23,326,1254
506572,19,1,3,2,86,2,3,23,326,1254
506572,20,1,1,1,52,2,3,23,326,1254
506572,20,1,2,2,50,2,3,23,326,1254
506731,1,1,1,1,27,2,1,27,327,1211
506731,1,1,2,2,23,2,1,27,327,1211
506731,1,1,3,2,1,2,1,27,327,1211
506731,1,1,4,1,2,2,1,27,327,1211
506731,2,1,1,2,34,2,1,27,327,1211
506731,2,1,2,2,13,2,1,27,327,1211
506731,2,1,3,1,7,2,1,27,327,1211
506731,2,1,4,2,14,2,1,27,327,1211
506731,3,1,1,1,29,2,1,27,327,1211
506731,3,1,2,2,27,2,1,27,327,1211
506731,3,1,3,2,60,2,1,27,327,1211
506731,3,1,4,2,7,2,1,27,327,1211
506731,3,1,5,1,5,2,1,27,327,1211
506731,3,1,6,2,2,2,1,27,327,1211
506731,4,1,1,1,25,2,1,27,327,1211
506731,4,1,2,2,32,2,1,27,327,1211
506731,4,1,3,1,13,2,1,27,327,1211
506731,4,1,4,2,11,2,1,27,327,1211
506731,4,1,5,1,6,2,1,27,327,1211
506731,5,1,1,2,52,2,1,27,327,1211
506731,5,1,2,1,32,2,1,27,327,1211
506731,5,1,3,2,34,2,1,27,327,1211
506731,5,1,4,1,62,2,1,27,327,1211
560224,1,1,1,1,47,2,4,25,328,1849
560224,1,1,2,2,47,2,4,25,328,1849
560224,2,1,1,1,39,2,4,25,328,1849
560224,2,1,2,2,33,2,4,25,328,1849
560224,2,1,3,2,13,2,4,25,328,1849
560224,2,1,4,2,10,2,4,25,328,1849
560224,3,1,1,1,37,2,4,25,328,1849
560224,3,1,2,1,6,2,4,25,328,1849
560224,3,1,3,2,38,2,4,25,328,1849
560224,4,1,1,1,17,2,4,25,328,1849
560224,4,1,2,2,16,2,4,25,328,1849
560224,4,1,3,1,2,2,4,25,328,1849
560224,5,1,1,2,43,2,4,25,328,1849
560224,5,1,2,1,48,2,4,25,328,1849
560224,5,1,3,2,15,2,4,25,328,1849
560224,6,1,1,1,55,2,4,25,328,1849
560224,6,1,2,2,24,2,4,25,328,1849
560224,6,1,3,1,24,2,4,25,328,1849
560224,7,1,1,1,54,2,4,25,328,1849
560224,7,1,2,2,53,2,4,25,328,1849
560224,7,1,3,2,27,2,4,25,328,1849
560224,7,1,4,1,25,2,4,25,328,1849
560224,7,1,5,2,6,2,4,25,328,1849
560224,7,1,6,1,0,2,4,25,328,1849
560224,8,1,1,1,40,2,4,25,328,1849
560224,8,1,2,2,41,2,4,25,328,1849
560224,8,1,3,2,12,2,4,25,328,1849
560224,8,1,4,1,1,2,4,25,328,1849
560224,9,1,1,1,55,2,4,25,328,1849
560224,9,1,2,2,25,2,4,25,328,1849
560224,9,1,3,1,24,2,4,25,328,1849
560224,10,1,1,1,53,2,4,25,328,1849
560224,10,1,2,2,50,2,4,25,328,1849
560224,10,1,3,2,30,2,4,25,328,1849
560224,10,1,4,1,4,2,4,25,328,1849
560224,11,1,1,2,44,2,4,25,328,1849
560224,11,1,2,1,54,2,4,25,328,1849
560224,11,1,3,2,18,2,4,25,328,1849
560224,11,1,4,1,20,2,4,25,328,1849
560224,11,1,5,2,2,2,4,25,328,1849
560224,12,1,1,1,12,2,4,25,328,1849
560224,12,1,2,1,11,2,4,25,328,1849
560224,12,1,3,2,3,2,4,25,328,1849
560224,12,1,4,1,48,2,4,25,328,1849
560224,12,1,5,2,40,2,4,25,328,1849
560224,14,1,1,2,26,2,4,25,328,1849
560224,14,1,2,1,9,2,4,25,328,1849
560224,14,1,3,1,4,2,4,25,328,1849
560224,14,1,4,1,0,2,4,25,328,1849
560224,15,1,1,2,47,2,4,25,328,1849
560224,15,1,2,2,18,2,4,25,328,1849
560224,15,1,3,1,14,2,4,25,328,1849
560224,15,1,4,1,20,2,4,25,328,1849
560224,15,1,5,1,3,2,4,25,328,1849
560224,16,1,1,1,59,2,4,25,328,1849
560224,16,1,2,2,59,2,4,25,328,1849
560224,16,1,3,2,30,2,4,25,328,1849
560224,17,1,1,1,61,2,4,25,328,1849
560224,18,1,1,2,33,2,4,25,328,1849
560224,19,1,1,1,73,2,4,25,328,1849
560224,19,1,2,2,67,2,4,25,328,1849
560224,20,1,1,1,28,2,4,25,328,1849
560224,20,1,2,2,24,2,4,25,328,1849
560231,1,1,1,2,32,2,4,25,329,1718
560231,1,1,2,1,37,2,4,25,329,1718
560231,1,1,3,2,16,2,4,25,329,1718
560231,1,1,4,1,0,2,4,25,329,1718
560231,2,1,1,2,50,2,4,25,329,1718
560231,2,1,2,1,45,2,4,25,329,1718
560231,3,1,1,2,39,2,4,25,329,1718
560231,3,1,2,1,38,2,4,25,329,1718
560231,3,1,3,1,13,2,4,25,329,1718
560231,3,1,4,2,10,2,4,25,329,1718
560231,3,1,5,1,7,2,4,25,329,1718
560231,4,1,1,2,90,2,4,25,329,1718
560231,4,1,2,2,98,2,4,25,329,1718
560231,4,1,3,2,99,2,4,25,329,1718
560231,4,1,4,2,99,2,4,25,329,1718
560231,4,1,5,1,18,2,4,25,329,1718
560231,5,1,1,2,47,2,4,25,329,1718
560231,5,1,2,1,42,2,4,25,329,1718
560231,5,1,3,1,33,2,4,25,329,1718
560231,6,1,1,1,28,2,4,25,329,1718
560231,6,1,2,2,26,2,4,25,329,1718
560231,6,1,3,2,8,2,4,25,329,1718
560231,7,1,1,2,78,2,4,25,329,1718
560231,7,1,2,1,46,2,4,25,329,1718
560231,7,1,3,2,43,2,4,25,329,1718
560231,8,1,1,1,40,2,4,25,329,1718
560231,8,1,2,2,39,2,4,25,329,1718
560231,8,1,3,2,9,2,4,25,329,1718
560231,8,1,4,1,6,2,4,25,329,1718
560231,9,1,1,1,17,2,4,25,329,1718
560231,9,1,2,1,69,2,4,25,329,1718
560231,10,1,1,1,67,2,4,25,329,1718
560231,11,1,1,2,75,2,4,25,329,1718
560231,11,1,2,1,74,2,4,25,329,1718
560231,13,1,1,1,77,2,4,25,329,1718
560231,13,1,2,2,78,2,4,25,329,1718
560231,14,1,1,1,63,2,4,25,329,1718
560231,14,1,2,2,59,2,4,25,329,1718
560231,14,1,3,1,23,2,4,25,329,1718
560231,14,1,4,2,11,2,4,25,329,1718
560231,14,1,5,1,8,2,4,25,329,1718
560231,14,2,1,2,39,2,4,25,329,1718
560231,14,2,2,1,34,2,4,25,329,1718
560231,14,2,3,1,13,2,4,25,329,1718
560231,14,2,4,2,10,2,4,25,329,1718
560231,14,2,5,1,8,2,4,25,329,1718
560231,15,1,2,1,65,2,4,25,329,1718
560231,15,1,3,2,58,2,4,25,329,1718
560231,16,1,1,1,55,2,4,25,329,1718
560231,16,1,2,2,49,2,4,25,329,1718
560231,17,1,1,1,57,2,4,25,329,1718
560231,17,1,2,2,55,2,4,25,329,1718
560231,18,1,1,2,52,2,4,25,329,1718
560231,18,1,2,1,53,2,4,25,329,1718
560231,19,1,1,2,57,2,4,25,329,1718
560231,20,1,1,2,10,2,4,25,329,1718
560231,20,1,2,1,17,2,4,25,329,1718
560231,20,1,3,2,40,2,4,25,329,1718
560231,20,1,4,1,43,2,4,25,329,1718
560389,1,1,1,1,38,2,4,25,330,2053
560389,1,1,2,2,38,2,4,25,330,2053
560389,1,1,3,1,14,2,4,25,330,2053
560389,1,1,4,1,10,2,4,25,330,2053
560389,2,1,1,2,68,2,4,25,330,2053
560389,2,1,2,1,32,2,4,25,330,2053
560389,2,1,3,2,17,2,4,25,330,2053
560389,2,1,4,2,17,2,4,25,330,2053
560389,3,1,1,2,85,2,4,25,330,2053
560389,6,1,1,1,38,2,4,25,330,2053
560389,6,1,2,2,40,2,4,25,330,2053
560389,6,1,3,2,13,2,4,25,330,2053
560389,6,1,4,2,11,2,4,25,330,2053
560389,6,1,5,2,1,2,4,25,330,2053
560389,8,1,1,1,62,2,4,25,330,2053
560389,8,1,2,2,58,2,4,25,330,2053
560389,10,1,1,1,82,2,4,25,330,2053
560389,10,1,2,2,50,2,4,25,330,2053
560389,10,1,4,1,25,2,4,25,330,2053
560389,10,1,5,1,32,2,4,25,330,2053
560389,10,1,6,2,3,2,4,25,330,2053
560389,11,1,1,1,61,2,4,25,330,2053
560389,11,1,2,2,56,2,4,25,330,2053
560389,13,1,1,1,49,2,4,25,330,2053
560389,13,1,2,2,40,2,4,25,330,2053
560389,13,1,3,2,17,2,4,25,330,2053
560389,13,1,4,2,15,2,4,25,330,2053
560389,13,1,5,2,15,2,4,25,330,2053
560389,15,1,1,2,34,2,4,25,330,2053
560389,15,1,2,1,13,2,4,25,330,2053
560389,15,1,3,1,12,2,4,25,330,2053
560389,15,1,4,1,9,2,4,25,330,2053
560389,15,1,5,1,2,2,4,25,330,2053
560389,16,1,1,1,23,2,4,25,330,2053
560389,16,1,2,2,18,2,4,25,330,2053
560389,16,1,3,1,0,2,4,25,330,2053
560389,17,1,1,1,53,2,4,25,330,2053
560389,17,1,2,1,22,2,4,25,330,2053
560389,17,1,3,2,15,2,4,25,330,2053
560389,17,1,4,2,8,2,4,25,330,2053
560389,17,1,5,2,45,2,4,25,330,2053
560389,18,1,1,1,56,2,4,25,330,2053
560389,19,1,1,1,22,2,4,25,330,2053
600014,1,1,1,2,66,3,1,32,331,657
600014,2,1,1,2,39,3,1,32,331,657
600014,2,1,2,1,8,3,1,32,331,657
600014,3,1,1,2,61,3,1,32,331,657
600014,4,1,1,1,69,3,1,32,331,657
600045,1,1,1,2,57,3,1,32,332,778
600045,1,1,2,2,23,3,1,32,332,778
600045,2,1,1,1,66,3,1,32,332,778
600045,2,1,2,2,66,3,1,32,332,778
600045,3,1,1,1,50,3,1,32,332,778
600045,3,1,2,2,50,3,1,32,332,778
600045,3,1,3,1,25,3,1,32,332,778
600045,3,1,4,1,22,3,1,32,332,778
600045,4,1,1,1,52,3,1,32,332,778
600045,4,1,2,2,32,3,1,32,332,778
600098,1,1,1,2,33,3,1,32,333,735
600098,2,1,1,2,66,3,1,32,333,735
600098,2,1,2,1,37,3,1,32,333,735
600098,3,1,1,1,51,3,1,32,333,735
600098,3,1,2,2,49,3,1,32,333,735
600098,3,1,3,2,23,3,1,32,333,735
600098,3,1,4,2,17,3,1,32,333,735
600098,3,1,5,2,15,3,1,32,333,735
600098,3,1,6,2,7,3,1,32,333,735
600098,4,1,1,2,30,3,1,32,333,735
600098,4,1,2,1,30,3,1,32,333,735
600098,4,1,3,1,6,3,1,32,333,735
600122,1,1,1,1,79,3,1,32,334,647
600122,1,1,2,1,44,3,1,32,334,647
600122,2,1,1,1,57,3,1,32,334,647
600122,2,1,2,2,59,3,1,32,334,647
600122,2,1,3,1,23,3,1,32,334,647
600122,3,1,1,2,50,3,1,32,334,647
600122,3,1,2,2,58,3,1,32,334,647
600122,3,1,3,2,81,3,1,32,334,647
600122,4,1,1,1,56,3,1,32,334,647
600122,4,1,2,2,52,3,1,32,334,647
600122,4,1,3,2,29,3,1,32,334,647
600122,4,1,4,2,24,3,1,32,334,647
600122,4,1,5,2,21,3,1,32,334,647
600122,4,1,6,2,17,3,1,32,334,647
600122,5,1,2,2,30,3,1,32,334,647
600122,5,1,3,1,14,3,1,32,334,647
600129,1,1,1,2,59,3,1,32,335,784
600129,1,1,2,1,22,3,1,32,335,784
600129,1,1,3,2,62,3,1,32,335,784
600129,1,1,4,1,17,3,1,32,335,784
600129,2,1,1,1,81,3,1,32,335,784
600129,2,1,2,2,80,3,1,32,335,784
600129,3,1,1,2,64,3,1,32,335,784
600129,3,1,2,1,25,3,1,32,335,784
600129,3,1,3,2,34,3,1,32,335,784
600129,3,1,4,1,7,3,1,32,335,784
600129,3,1,5,1,4,3,1,32,335,784
600129,4,1,1,1,69,3,1,32,335,784
600129,4,1,2,2,57,3,1,32,335,784
600129,4,1,3,2,17,3,1,32,335,784
600129,5,1,1,1,34,3,1,32,335,784
600129,5,1,2,2,23,3,1,32,335,784
600142,2,1,1,2,51,3,1,32,336,684
600142,2,1,2,2,27,3,1,32,336,684
600142,3,1,1,1,37,3,1,32,336,684
600142,3,1,2,2,34,3,1,32,336,684
600142,3,1,3,1,4,3,1,32,336,684
600142,3,1,4,1,0,3,1,32,336,684
600142,3,1,5,2,10,3,1,32,336,684
600142,4,1,1,1,38,3,1,32,336,684
600142,4,1,2,2,39,3,1,32,336,684
600142,4,1,3,2,13,3,1,32,336,684
600142,5,1,1,1,52,3,1,32,336,684
600142,5,1,2,2,42,3,1,32,336,684
600142,5,1,3,1,3,3,1,32,336,684
600165,1,1,1,1,65,3,1,31,337,812
600165,2,1,1,1,65,3,1,31,337,812
600165,2,1,2,2,55,3,1,31,337,812
600165,3,1,1,2,57,3,1,31,337,812
600165,3,1,2,2,21,3,1,31,337,812
600165,4,1,1,1,74,3,1,31,337,812
600165,4,1,2,2,70,3,1,31,337,812
600165,5,1,1,2,65,3,1,31,337,812
600165,5,1,2,1,42,3,1,31,337,812
600165,5,1,3,2,32,3,1,31,337,812
600171,2,1,1,1,72,3,1,32,338,697
600171,2,1,2,2,71,3,1,32,338,697
600171,3,1,1,1,45,3,1,32,338,697
600171,3,1,2,2,19,3,1,32,338,697
600171,3,1,3,2,4,3,1,32,338,697
600171,3,1,4,1,54,3,1,32,338,697
600171,4,1,1,1,65,3,1,32,338,697
600171,4,1,2,2,60,3,1,32,338,697
600171,5,1,1,1,54,3,1,32,338,697
600171,5,1,2,2,47,3,1,32,338,697
600171,5,1,3,1,19,3,1,32,338,697
600171,5,1,4,2,14,3,1,32,338,697
600202,1,1,1,1,55,3,1,32,339,765
600202,1,1,2,2,47,3,1,32,339,765
600202,1,1,3,2,19,3,1,32,339,765
600202,1,1,4,1,13,3,1,32,339,765
600202,2,1,2,2,40,3,1,32,339,765
600202,2,1,3,1,16,3,1,32,339,765
600202,3,1,1,2,52,3,1,32,339,765
600202,4,1,1,2,33,3,1,32,339,765
600202,4,1,2,1,32,3,1,32,339,765
