UPM,VIV_SEL,HOGAR,N_REN,P7_1_1,P7_1_2,P7_1_3,P7_1_4,P7_1_5,P7_1_6,P7_1_7,P8_1,P8_2,P8_3,P8_4,P8_5,P8_6_1,P8_7_1,P8_8_1,P8_9_1,P8_10_1,P8_11_1,P8_6_2,P8_7_2,P8_8_2,P8_9_2,P8_10_2,P8_11_2,P8_6_3,P8_7_3,P8_8_3,P8_9_3,P8_10_3,P8_11_3,P8_6_4,P8_7_4,P8_8_4,P8_9_4,P8_10_4,P8_11_4,P8_6_5,P8_7_5,P8_8_5,P8_9_5,P8_10_5,P8_11_5,P8_6_6,P8_6_7,P8_6_8,P8_12_1,P8_12_2,P8_12_3,P8_12_4,P8_12_5,P8_13,P8_14_1,P8_14_2,P8_14_3,P8_14_4,P8_14_5,P9_1,P9_2,P9_3,P9_4,P9_5,P9_6,P9_7,P9_8,P9_9_1,P9_9_2,P9_9_3,P9_9_4,P9_9_5,P10_1,P10_2,P10_3_1,P10_3_2,P10_3_3,P10_3_4,P10_3_5,P10_3_6,P10_3_7,P10_4_1,P10_4_2,P10_5,P10_6_1,P10_6_2,P10_7_1,P10_7_2,P10_8,P10_9,P10_10_1,P10_10_2,P10_10_3,P10_10_4,P10_10_5,P10_10_6,P10_10_7,P10_11_1,P10_11_2,P10_12,P10_13,P10_14,P10_15_1,P10_15_2,P10_16,P11_1_1,P11_1_2,P11_1_3,P11_2_1,P11_2_2,P11_2_3,P11_2_4,P11_2_9,P11_3,P11_4_1,P11_5_1,P11_6_1,P11_4_2,P11_5_2,P11_6_2,P11_4_3,P11_5_3,P11_6_3,P11_4_4,P11_5_4,P11_6_4,P12_1,P12_2,P12_3,P12_4,P13_1,P13_2_1,P13_3_1,P13_4_1,P13_2_2,P13_3_2,P13_4_2,P13_2_3,P13_3_3,P13_4_3,P13_2_4,EDAD,SEXO,REGION,TLOC,EST_DIS,UPM_DIS,FAC_PER
3008171,12,01,01,1,1,9,1,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,1,1,2,2,2,,,,,,,,,,,,,,,2,2,,,,,,,,,,,2,8,,,,2,1,2,1,0,0,0,0,2,,,,,,,,,,,,,1,9,,1,1,1,1,2,2,,,2,,,2,48,2,5,3,166,01823,6974
3008171,12,02,02,1,1,9,9,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,2,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,3,2,2,,,2,,,2,,,2,18,2,5,3,166,01823,9439
3008171,13,01,02,1,1,9,9,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,1,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,1,2,,,2,,,2,,,2,28,2,5,3,166,01823,9439
3008171,13,02,03,1,1,9,9,9,9,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,1,1,1,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,00,20,015,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,2,3,1,2,,,2,,,2,,,2,24,2,5,3,166,01823,14158
3008171,14,01,02,1,1,9,9,1,9,1,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,02,2,1,1,1,,1,1,2,1,2,2,2,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,00,20,080,1,,00,15,060,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,3,2,2,,,1,4,3,2,,,2,37,1,5,3,166,01823,13900
3008171,17,01,05,1,1,1,9,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,2,3,2,2,,,2,,,2,,,2,26,2,5,3,166,01823,23597
3008171,17,02,01,1,1,9,1,1,1,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,02,2,1,1,1,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,1,3,2,2,,,2,,,2,,,2,40,1,5,3,166,01823,13495
3008171,18,01,01,1,1,9,9,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,02,2,1,2,1,,1,1,2,2,2,2,3,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,00,30,035,1,,00,30,035,2,2,2,0,0,1,0,0,2,,,,,,,,,,,,,1,9,,3,1,1,1,3,2,,,2,,,2,58,1,5,3,166,01823,6459
3008171,19,01,01,1,1,9,1,1,1,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,02,2,1,2,1,,9,1,1,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,2,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,2,1,1,2,2,,,2,,,2,48,1,5,3,166,01823,20243
3008648,02,01,01,1,1,9,1,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,2,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,00,25,050,2,8,,,,2,2,2,0,0,0,1,0,2,,,,,,,,,,,,,9,9,,9,2,1,1,2,2,,,1,5,2,2,61,1,5,3,166,01824,9232
3008648,03,01,01,1,1,9,1,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,1,1,2,1,,1,0,0,0,0,0,0,02,00,200,99,99,2,2,2,1,,,,,,,,,,,2,5,,,,2,2,2,1,0,0,0,0,1,1,3,1,2,,,2,,,2,,,9,9,,9,1,1,1,2,2,,,1,5,3,2,65,2,5,3,166,01824,10536
3008648,04,01,01,1,9,9,1,1,9,1,2,2,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,9,9,,9,1,1,5,2,2,,,1,5,2,2,65,2,5,3,166,01824,5268
3008648,05,01,01,1,1,9,1,1,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,1,1,1,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,00,15,030,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,3,2,2,,,2,,,2,,,2,32,2,5,3,166,01824,5746
3008648,06,01,02,1,1,9,1,1,1,1,2,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,6,,,,2,2,2,0,0,0,1,0,2,,,,,,,,,,,,,1,2,2,2,2,2,,,2,,,2,,,2,43,2,5,3,166,01824,13125
3008648,07,01,02,1,1,9,1,1,1,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,03,2,1,1,1,,1,1,1,1,2,1,,1,0,0,0,0,0,0,00,15,030,00,25,1,2,2,2,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,3,2,1,2,,,2,,,2,,,2,41,2,5,3,166,01824,6562
3008648,08,01,02,1,1,9,9,1,1,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,,,,2,2,2,2,1,1,,0,0,1,0,0,0,0,00,40,060,00,30,2,1,1,,0,0,0,0,1,0,0,00,30,060,1,,00,10,030,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,1,3,2,2,,,2,,,2,,,2,41,2,5,3,166,01824,13125
3008648,09,01,01,1,1,9,9,1,1,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,03,2,1,2,3,,1,9,2,2,9,1,,1,0,0,1,0,0,0,00,20,040,00,35,1,2,2,4,,,,,,,,,,,2,8,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,8,,1,1,2,,,2,,,2,,,2,31,2,5,3,166,01824,5746
3008648,10,01,02,1,1,9,1,1,1,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,2,2,1,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,4,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,9,9,,9,2,2,,,2,,,2,,,2,55,2,5,3,166,01824,10273
3008648,11,01,01,1,1,9,1,1,1,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,9,2,1,2,2,2,2,,,,,,,,,,,,,,,2,3,,,,,,,,,,,2,5,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,1,1,3,1,1,1,3,2,,,2,,,2,49,2,5,3,166,01824,6562
3008648,13,01,02,1,1,9,9,1,9,1,2,2,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,2,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,9,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,9,4,2,,,2,,,2,,,2,53,2,5,3,166,01824,15409
3008648,14,01,01,1,1,9,9,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,2,2,2,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,2,2,2,,,2,,,2,,,2,31,1,5,3,166,01824,13080
3008648,15,01,01,1,1,9,1,1,9,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,9,2,2,2,9,2,2,,,,,,,,,,,,,,,2,2,,,,,,,,,,,2,2,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,3,3,3,1,1,3,2,,,2,,,2,67,1,5,3,166,01824,9232
3008648,16,01,02,1,1,9,1,1,9,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,03,2,1,2,3,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,9,9,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,3,2,2,,,2,,,2,,,2,56,2,5,3,166,01824,10273
3008648,18,01,03,1,1,9,9,9,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,1,2,9,9,2,8,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,00,30,030,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,2,2,4,2,,,2,,,2,,,2,18,1,5,3,166,01824,15183
3008648,19,01,02,1,1,9,1,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,1,,1,0,0,0,0,0,0,00,20,040,00,30,2,2,2,3,,,,,,,,,,,2,8,,,,2,2,1,0,0,0,0,1,,,,,,,,,,,,,,9,9,,9,2,2,,,2,,,1,5,2,2,62,2,5,3,166,01824,5268
3008648,20,01,03,1,1,9,9,9,9,9,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,1,1,2,2,9,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,2,1,1,3,1,2,,,2,,,1,5,2,2,41,1,5,3,166,01824,19049
3009495,01,01,03,2,2,9,1,1,1,1,1,,,,,1,1,1,1,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,2,1,2,,2,2,,,,,,1,,04,2,4,1,1,,9,1,1,1,2,1,,0,1,0,0,0,0,0,00,30,042,00,30,1,2,1,,1,1,0,0,0,0,0,00,30,042,1,,00,10,000,2,2,2,0,0,1,0,0,2,,,,,,,,,,,,,1,2,2,3,1,1,3,3,2,,,2,,,2,29,2,5,3,169,01825,15677
3009495,02,01,01,1,1,9,9,1,9,1,1,,,,,1,2,,,3,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,1,,,,,,,1,2,2,2,2,1,,0,0,0,1,0,0,0,01,00,060,00,30,1,2,2,1,,,,,,,,,,,1,,00,20,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,9,,1,1,2,,,2,,,2,,,2,38,1,5,3,169,01825,7696
3009495,04,01,02,1,1,9,1,1,1,1,1,,,,,1,2,,,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,1,,05,2,4,1,1,,2,1,2,2,2,1,,0,0,0,0,0,1,0,00,30,060,00,30,1,2,1,,1,0,0,0,0,0,0,00,10,000,2,1,,,,2,2,2,1,0,0,0,0,1,1,3,1,2,,,2,,,2,,,1,1,1,3,1,1,3,2,2,,,2,,,2,55,1,5,3,169,01825,21456
3009675,01,01,01,1,1,9,9,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,,,,9,2,9,1,2,2,3,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,1,1,1,3,2,,,2,,,2,48,2,5,3,166,01826,7500
3009675,03,01,03,1,1,1,1,1,1,1,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,09,2,1,2,2,8,2,2,1,2,2,1,,0,1,0,0,0,0,0,00,25,030,00,45,2,2,1,,1,1,0,0,0,0,0,00,45,030,1,,00,15,020,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,3,1,3,2,2,,,2,,,2,,,2,33,1,5,3,166,01826,22422
3009675,04,01,02,1,1,9,9,1,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,,,,9,9,9,9,9,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,2,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,1,3,3,2,,,2,,,1,1,2,2,45,2,5,3,166,01826,22499
3009675,05,01,02,1,2,1,9,1,2,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,2,1,2,2,2,1,,0,1,0,0,0,0,0,00,30,030,00,30,2,2,1,,1,1,0,0,0,0,0,00,30,030,2,8,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,9,,2,2,2,,,2,,,2,,,2,32,2,5,3,166,01826,13133
3009675,06,01,01,1,1,9,1,1,1,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,2,1,2,2,9,2,8,,,,,,,,,,,,,,,2,8,,,,,,,,,,,2,2,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,2,2,,,1,1,3,2,,,2,35,1,5,3,166,01826,14948
3009675,07,01,01,1,1,1,1,1,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,2,2,1,2,2,1,,0,1,0,0,0,0,0,00,15,050,00,10,1,2,2,1,,,,,,,,,,,1,,00,20,050,2,2,2,0,0,1,0,0,2,,,,,,,,,,,,,1,1,2,3,2,1,5,2,2,,,2,,,2,27,1,5,3,166,01826,11568
3009675,08,01,01,1,1,9,1,1,9,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,9,2,2,1,9,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,9,1,1,5,2,2,,,2,,,2,56,2,5,3,166,01826,5870
3009675,08,02,02,1,1,1,1,1,1,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,9,9,9,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,9,1,2,,,2,,,2,,,2,29,2,5,3,166,01826,5075
3009675,09,01,02,1,1,1,1,1,1,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,,,,1,2,2,1,9,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,1,2,2,,,2,,,2,,,2,54,2,5,3,166,01826,11740
3009675,10,01,03,1,1,1,1,1,1,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,9,2,2,3,,,,,,,,,,,,,,,2,7,,,,,,,,,,,2,1,,,,2,2,2,0,0,0,1,0,2,,,,,,,,,,,,,1,1,3,1,2,2,,,2,,,2,,,2,18,2,5,3,166,01826,15225
3009675,11,01,02,1,1,9,9,1,1,1,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,1,2,1,1,2,2,4,,,,,,,,,,,,,,,2,7,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,2,2,2,,,2,,,2,,,2,32,2,5,3,166,01826,13133
3009675,12,01,02,1,1,1,1,1,9,1,2,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,3,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,1,3,2,2,,,2,,,2,,,2,25,2,5,3,166,01826,10150
3009675,14,01,01,1,1,9,1,1,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,,,,,,,2,2,1,2,2,1,,1,0,0,0,0,0,0,00,40,012,00,05,1,2,2,1,,,,,,,,,,,2,6,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,3,3,3,2,1,2,2,2,,,2,,,2,67,1,5,3,166,01826,21101
3009675,15,01,02,1,1,9,1,1,1,1,2,1,,,,1,2,,,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,1,,,,,,,2,2,1,1,2,2,5,,,,,,,,,,,,,,,2,6,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,2,2,,,2,,,2,,,2,23,2,5,3,166,01826,10150
3009675,16,01,02,1,1,9,1,1,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,1,1,1,1,2,1,,1,1,0,0,0,0,0,00,25,020,00,10,1,2,1,,1,0,0,0,0,0,0,00,25,020,1,,00,20,018,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,2,1,3,2,2,,,2,,,2,,,2,34,2,5,3,166,01826,13133
3009675,17,01,01,1,1,9,9,1,1,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,9,2,2,1,2,2,2,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,00,15,016,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,2,2,2,2,,,2,,,2,,,2,25,1,5,3,166,01826,11568
3009675,18,01,01,1,1,9,1,1,1,1,1,,,,,1,2,,,1,,1,2,,,1,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,1,,02,2,5,1,3,,2,1,2,2,1,1,,1,1,0,0,0,1,0,00,20,022,02,00,1,2,1,,1,0,0,0,0,0,0,00,20,022,1,,00,15,022,1,1,2,1,0,0,0,0,1,1,1,2,2,,,2,,,2,,,1,2,2,3,3,1,1,2,2,,,1,5,3,2,24,1,5,3,166,01826,11568
3009675,19,01,03,9,9,9,9,9,9,9,9,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,1,1,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,8,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,1,4,2,,,2,,,2,,,2,19,2,5,3,166,01826,20300
3009675,20,01,02,1,1,9,1,1,9,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,9,2,2,9,1,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,00,10,020,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,1,2,2,,,2,,,2,,,2,29,1,5,3,166,01826,11568
3010340,01,01,02,1,1,1,1,1,9,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,2,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,00,05,000,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,1,3,2,2,,,2,,,2,,,2,32,2,5,3,169,01827,13737
3010340,02,01,03,1,1,9,1,1,1,1,2,2,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,1,1,2,1,2,2,1,,,,,,,,,,,,,,,1,,1,0,0,0,0,0,0,00,30,018,1,,00,05,000,2,2,2,0,0,1,0,0,2,,,,,,,,,,,,,1,2,1,3,2,2,,,2,,,2,,,2,28,2,5,3,169,01827,10617
3010340,03,01,02,1,2,9,9,1,1,1,2,2,1,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,,,,1,1,1,2,2,1,,1,0,0,1,0,0,0,00,30,014,00,05,1,2,1,,1,0,0,0,0,0,0,00,30,014,1,,00,05,000,1,1,2,1,0,0,0,0,1,1,3,1,2,,,2,,,2,,,1,2,2,3,2,2,,,2,,,2,,,2,22,2,5,3,169,01827,10617
3010340,04,01,01,1,1,9,1,1,1,1,1,,,,,1,1,1,1,3,,2,,,,,,1,1,1,1,1,,2,,,,,,2,,,,,,2,2,2,1,2,2,2,2,1,1,2,2,2,2,1,,01,2,1,2,2,1,2,2,1,2,2,1,,0,1,0,0,0,0,0,00,20,020,00,15,1,2,2,2,,,,,,,,,,,1,,00,05,000,1,2,2,0,0,1,0,0,2,,,,,,,,,,,,,1,1,1,3,1,1,3,3,1,3,3,2,,,2,50,1,5,3,169,01827,7266
3010340,05,01,01,1,1,9,9,1,1,1,2,2,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,,,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,1,,00,10,000,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,1,1,1,1,2,,,2,,,2,,,2,35,2,5,3,169,01827,6869
3061095,01,01,02,1,1,9,9,1,9,1,1,,,,,1,1,1,1,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,2,1,2,,2,2,,,,,,2,1,,,,,,,1,2,1,1,2,2,4,,,,,,,,,,,,,,,2,7,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,9,2,2,,,2,,,2,,,2,64,2,5,4,167,01828,22261
3061095,02,01,02,1,1,9,9,1,1,1,1,,,,,1,1,1,1,1,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,2,2,2,1,2,,2,2,,,,,,2,8,,,,,,,2,1,1,2,2,1,,0,0,1,0,0,0,0,00,10,020,00,10,1,2,2,1,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,2,2,3,1,2,,,1,1,2,2,,,2,21,1,5,4,167,01828,10694
3061095,03,01,02,1,1,9,9,1,1,1,2,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,9,,3,4,2,,,2,,,2,,,2,23,2,5,4,167,01828,9383
3061095,04,01,01,1,1,9,9,1,1,1,1,,,,,2,,,,,,2,,,,,,2,,,,,,1,1,1,1,2,5,2,,,,,,2,2,2,2,1,2,,2,2,,,,,,2,7,,,,,,,2,1,2,2,2,1,,1,1,1,0,0,0,0,00,40,070,00,15,1,2,2,3,,,,,,,,,,,2,1,,,,2,2,2,1,0,0,0,0,2,,,,,,,,,,,,,1,9,,3,2,1,1,2,2,,,1,5,2,2,64,1,5,4,167,01828,9753
3061095,05,01,01,1,1,9,9,1,1,1,2,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,99,,,,,,1,1,1,1,2,2,1,,,,,,,,,,,,,,,2,1,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,3,2,1,5,2,1,1,2,2,,,2,34,1,5,4,167,01828,13819
3061095,06,01,05,1,1,9,9,1,9,1,1,,,,,2,,,,,,1,2,,,1,,2,,,,,,2,,,,,,2,,,,,,2,2,2,,,,,,,,,,,,2,1,,,,,,,1,2,2,1,2,2,8,,,,,,,,,,,,,,,2,8,,,,,,,,,,,2,5,,,,2,2,2,0,0,0,0,1,,,,,,,,,,,,,,1,9,,9,2,1,1,2,2,,,2,,,2,53,1,5,4,167,01828,19263
3061095,07,01,04,1,1,9,9,1,1,1,2,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,03,2,4,1,1,,1,1,1,1,2,1,,1,0,0,0,0,1,0,00,20,030,00,20,2,2,2,4,,,,,,,,,,,2,6,,,,2,1,2,0,0,0,0,1,,,,,,,,,,,,,,1,1,1,3,2,2,,,2,,,2,,,2,21,1,5,4,167,01828,21388
