"VIV_SEL","FOLIO","FAC_VIV","P1_1","P1_2"
2,2106777,3258,6,1
3,2106777,3258,3,1
4,2106777,3258,2,1
5,2106777,3258,4,1
6,2106777,3258,3,1
7,2106777,3258,10,1
9,2106777,3258,6,1
10,2106777,3258,5,1
11,2106777,3258,1,1
12,2106777,3258,8,1
13,2106777,3258,4,1
14,2106777,3258,8,1
15,2106777,3258,4,1
16,2106777,3258,5,1
17,2106777,3258,3,1
18,2106777,3258,2,1
19,2106777,3258,2,1
20,2106777,3258,2,1
1,2106802,3977,5,1
2,2106802,3977,4,1
3,2106802,3977,1,1
4,2106802,3977,4,1
6,2106802,3977,2,1
7,2106802,3977,6,1
8,2106802,3977,4,1
9,2106802,3977,4,1
10,2106802,3977,1,1
11,2106802,3977,8,1
12,2106802,3977,7,1
14,2106802,3977,4,1
15,2106802,3977,4,1
16,2106802,3977,3,1
17,2106802,3977,4,1
18,2106802,3977,2,1
19,2106802,3977,5,1
20,2106802,3977,2,1
1,2107201,4374,3,1
2,2107201,4374,8,1
3,2107201,4374,5,1
4,2107201,4374,4,1
5,2107201,4374,5,1
1,2107323,4178,2,1
2,2107323,4178,5,1
3,2107323,4178,6,1
4,2107323,4178,4,1
5,2107323,4178,9,1
1,2107554,4127,7,1
2,2107554,4127,4,1
3,2107554,4127,5,1
4,2107554,4127,2,1
5,2107554,4127,5,1
6,2107554,4127,4,1
7,2107554,4127,4,1
8,2107554,4127,5,1
9,2107554,4127,8,1
10,2107554,4127,8,1
11,2107554,4127,1,1
13,2107554,4127,5,1
14,2107554,4127,3,1
17,2107554,4127,2,1
18,2107554,4127,3,1
19,2107554,4127,2,1
20,2107554,4127,6,1
1,2108338,4963,4,1
2,2108338,4963,4,1
3,2108338,4963,6,1
4,2108338,4963,4,1
5,2108338,4963,4,1
2,2160164,4327,4,1
3,2160164,4327,4,1
4,2160164,4327,5,1
5,2160164,4327,1,1
6,2160164,4327,2,1
7,2160164,4327,4,1
8,2160164,4327,8,2
9,2160164,4327,5,1
10,2160164,4327,6,1
11,2160164,4327,5,1
12,2160164,4327,4,1
13,2160164,4327,6,1
15,2160164,4327,1,1
16,2160164,4327,1,1
17,2160164,4327,2,1
18,2160164,4327,6,1
19,2160164,4327,5,1
20,2160164,4327,5,1
2,2160808,4719,2,1
3,2160808,4719,4,1
4,2160808,4719,4,1
5,2160808,4719,4,1
6,2160808,4719,4,1
7,2160808,4719,4,1
8,2160808,4719,1,1
9,2160808,4719,6,1
10,2160808,4719,3,1
11,2160808,4719,6,1
12,2160808,4719,4,1
13,2160808,4719,5,1
14,2160808,4719,5,1
15,2160808,4719,2,1
16,2160808,4719,4,1
17,2160808,4719,3,1
18,2160808,4719,2,1
19,2160808,4719,5,1
20,2160808,4719,3,1
1,2161093,2552,6,1
2,2161093,2552,5,1
3,2161093,2552,4,1
4,2161093,2552,5,1
5,2161093,2552,3,1
6,2161093,2552,5,1
7,2161093,2552,4,1
8,2161093,2552,4,1
9,2161093,2552,3,1
10,2161093,2552,4,1
12,2161093,2552,5,1
13,2161093,2552,5,1
14,2161093,2552,3,1
16,2161093,2552,6,1
17,2161093,2552,4,1
18,2161093,2552,7,1
19,2161093,2552,4,1
20,2161093,2552,4,1
1,2161334,4077,4,1
2,2161334,4077,10,1
3,2161334,4077,9,1
4,2161334,4077,4,1
5,2161334,4077,6,1
6,2161334,4077,7,1
7,2161334,4077,7,1
8,2161334,4077,8,1
9,2161334,4077,5,1
10,2161334,4077,4,1
11,2161334,4077,3,1
12,2161334,4077,2,1
13,2161334,4077,6,1
14,2161334,4077,4,1
15,2161334,4077,2,1
16,2161334,4077,7,1
17,2161334,4077,4,1
19,2161334,4077,4,1
20,2161334,4077,6,1
1,2161628,4118,7,1
2,2161628,4118,2,1
3,2161628,4118,3,1
4,2161628,4118,3,1
6,2161628,4118,2,1
7,2161628,4118,6,1
8,2161628,4118,7,1
9,2161628,4118,3,1
11,2161628,4118,3,1
12,2161628,4118,1,1
13,2161628,4118,3,1
14,2161628,4118,4,1
15,2161628,4118,3,1
16,2161628,4118,3,1
17,2161628,4118,5,1
18,2161628,4118,6,1
19,2161628,4118,1,1
20,2161628,4118,5,1
21,2161628,4118,3,1
2,2161757,3714,3,1
3,2161757,3714,5,1
4,2161757,3714,3,1
5,2161757,3714,7,1
6,2161757,3714,3,1
7,2161757,3714,4,1
8,2161757,3714,1,1
9,2161757,3714,4,1
10,2161757,3714,3,1
11,2161757,3714,2,1
12,2161757,3714,1,1
13,2161757,3714,4,1
14,2161757,3714,4,1
15,2161757,3714,3,1
16,2161757,3714,3,1
17,2161757,3714,4,1
18,2161757,3714,5,1
19,2161757,3714,3,1
1,2200121,2121,1,1
2,2200121,2121,6,2
3,2200121,2121,4,1
4,2200121,2121,3,1
5,2200121,2121,3,1
1,2200196,1710,2,1
2,2200196,1710,3,1
3,2200196,1710,1,1
4,2200196,1710,5,1
5,2200196,1710,2,1
2,2200205,3144,2,1
4,2200205,3144,4,1
5,2200205,3144,4,1
4,2200228,2813,4,1
5,2200228,2813,2,1
1,2200346,2118,3,1
2,2200346,2118,2,1
4,2200346,2118,4,1
5,2200346,2118,6,1
2,2200415,2375,5,1
3,2200415,2375,8,2
4,2200415,2375,4,1
5,2200415,2375,4,1
1,2200446,2515,3,1
2,2200446,2515,2,1
3,2200446,2515,3,1
4,2200446,2515,5,1
5,2200446,2515,5,1
1,2200605,2732,2,1
2,2200605,2732,2,1
3,2200605,2732,2,1
4,2200605,2732,4,1
5,2200605,2732,2,1
1,2200670,2657,4,1
2,2200670,2657,1,1
5,2200670,2657,3,1
1,2200814,1970,4,1
2,2200814,1970,6,1
3,2200814,1970,3,1
4,2200814,1970,4,1
5,2200814,1970,5,1
2,2200836,2115,3,1
3,2200836,2115,3,1
4,2200836,2115,3,1
5,2200836,2115,3,1
1,2200878,2021,2,1
2,2200878,2021,4,1
3,2200878,2021,5,1
4,2200878,2021,2,1
5,2200878,2021,1,1
2,2200899,2525,4,1
3,2200899,2525,2,1
4,2200899,2525,4,1
5,2200899,2525,1,1
1,2200933,2472,4,1
2,2200933,2472,4,1
3,2200933,2472,4,1
5,2200933,2472,2,1
1,2200985,2252,2,1
2,2200985,2252,4,1
3,2200985,2252,3,1
4,2200985,2252,2,1
5,2200985,2252,4,1
1,2201060,2096,2,1
2,2201060,2096,4,1
3,2201060,2096,1,1
4,2201060,2096,7,1
2,2201149,2502,1,1
3,2201149,2502,1,1
4,2201149,2502,1,1
5,2201149,2502,2,1
1,2201271,2295,4,1
3,2201271,2295,5,1
4,2201271,2295,4,1
5,2201271,2295,3,1
1,2201334,2430,3,1
2,2201334,2430,4,1
3,2201334,2430,2,1
4,2201334,2430,3,1
5,2201334,2430,3,1
1,2201359,2339,1,1
2,2201359,2339,4,1
3,2201359,2339,3,1
4,2201359,2339,5,1
5,2201359,2339,4,1
1,2201398,2776,4,1
2,2201398,2776,5,1
3,2201398,2776,3,1
4,2201398,2776,2,1
5,2201398,2776,2,1
1,2201518,3084,4,1
3,2201518,3084,1,1
1,2201621,3034,4,1
2,2201621,3034,1,1
3,2201621,3034,4,1
4,2201621,3034,2,1
5,2201621,3034,3,1
1,2201796,2444,6,1
4,2201796,2444,4,1
5,2201796,2444,1,1
1,2201842,2055,3,1
2,2201842,2055,4,1
3,2201842,2055,4,1
4,2201842,2055,4,1
5,2201842,2055,4,1
3,2201901,2406,3,1
4,2201901,2406,3,1
1,2201995,3013,4,1
3,2201995,3013,2,1
4,2201995,3013,3,1
1,2202048,2074,4,1
2,2202048,2074,5,1
3,2202048,2074,3,1
4,2202048,2074,2,1
1,2202114,2635,4,1
2,2202114,2635,3,1
3,2202114,2635,4,1
5,2202114,2635,2,1
1,2202169,2976,2,1
2,2202169,2976,4,1
3,2202169,2976,5,1
4,2202169,2976,3,1
5,2202169,2976,4,1
1,2202269,3001,4,1
2,2202269,3001,3,1
4,2202269,3001,2,1
5,2202269,3001,4,1
3,2202301,2072,3,1
4,2202301,2072,2,1
5,2202301,2072,1,1
1,2202362,1804,5,1
2,2202362,1804,4,1
3,2202362,1804,5,1
5,2202362,1804,6,1
1,2202560,1911,2,1
2,2202560,1911,5,1
4,2202560,1911,3,1
5,2202560,1911,5,1
2,2202583,2633,5,1
3,2202583,2633,3,1
4,2202583,2633,4,1
6,2202583,2633,2,1
7,2202583,2633,4,1
8,2202583,2633,4,1
9,2202583,2633,3,1
10,2202583,2633,4,1
11,2202583,2633,4,1
12,2202583,2633,4,1
13,2202583,2633,6,1
14,2202583,2633,2,1
15,2202583,2633,1,1
17,2202583,2633,4,1
18,2202583,2633,5,1
19,2202583,2633,2,1
1,2202828,1697,2,1
2,2202828,1697,2,1
3,2202828,1697,2,1
4,2202828,1697,4,1
5,2202828,1697,1,1
1,2202983,2539,6,1
2,2202983,2539,6,1
4,2202983,2539,6,1
5,2202983,2539,6,1
6,2202983,2539,4,1
7,2202983,2539,4,1
8,2202983,2539,3,1
9,2202983,2539,4,1
10,2202983,2539,1,1
11,2202983,2539,6,1
12,2202983,2539,5,1
13,2202983,2539,3,1
14,2202983,2539,6,1
15,2202983,2539,5,1
16,2202983,2539,4,1
17,2202983,2539,7,1
18,2202983,2539,3,1
19,2202983,2539,5,1
20,2202983,2539,4,1
1,2260105,1383,2,1
2,2260105,1383,7,1
3,2260105,1383,5,1
4,2260105,1383,8,1
5,2260105,1383,7,1
6,2260105,1383,6,1
7,2260105,1383,6,1
8,2260105,1383,3,1
9,2260105,1383,5,1
10,2260105,1383,6,1
11,2260105,1383,3,1
12,2260105,1383,7,1
13,2260105,1383,5,1
15,2260105,1383,3,1
16,2260105,1383,5,1
17,2260105,1383,5,1
19,2260105,1383,5,1
20,2260105,1383,3,1
1,2260134,1435,6,1
2,2260134,1435,3,1
3,2260134,1435,1,1
4,2260134,1435,2,1
5,2260134,1435,4,1
7,2260134,1435,9,1
8,2260134,1435,2,1
9,2260134,1435,4,1
10,2260134,1435,5,1
11,2260134,1435,6,1
12,2260134,1435,5,1
13,2260134,1435,7,1
14,2260134,1435,4,1
15,2260134,1435,5,1
16,2260134,1435,4,1
17,2260134,1435,5,1
18,2260134,1435,3,1
19,2260134,1435,3,1
20,2260134,1435,5,1
3,2260209,1223,1,1
4,2260209,1223,3,1
5,2260209,1223,2,1
7,2260209,1223,7,1
8,2260209,1223,5,1
9,2260209,1223,3,1
10,2260209,1223,2,1
11,2260209,1223,3,1
13,2260209,1223,2,1
14,2260209,1223,5,1
15,2260209,1223,6,1
16,2260209,1223,2,1
17,2260209,1223,4,1
18,2260209,1223,3,1
19,2260209,1223,5,1
20,2260209,1223,5,1
1,2260223,1097,1,1
2,2260223,1097,6,1
3,2260223,1097,4,1
4,2260223,1097,5,1
5,2260223,1097,2,1
6,2260223,1097,4,1
8,2260223,1097,4,1
9,2260223,1097,6,1
10,2260223,1097,6,1
11,2260223,1097,6,1
12,2260223,1097,5,1
13,2260223,1097,2,1
14,2260223,1097,2,1
15,2260223,1097,3,1
16,2260223,1097,6,1
17,2260223,1097,3,1
18,2260223,1097,1,1
19,2260223,1097,2,1
20,2260223,1097,4,1
2,2260550,1738,6,1
3,2260550,1738,5,1
4,2260550,1738,3,1
5,2260550,1738,3,1
6,2260550,1738,2,1
7,2260550,1738,3,1
8,2260550,1738,8,1
10,2260550,1738,3,1
11,2260550,1738,2,1
12,2260550,1738,3,1
13,2260550,1738,5,1
14,2260550,1738,5,1
15,2260550,1738,4,1
16,2260550,1738,2,1
17,2260550,1738,3,1
18,2260550,1738,2,1
19,2260550,1738,4,1
1,2260611,1573,5,1
2,2260611,1573,3,1
3,2260611,1573,6,1
4,2260611,1573,1,1
5,2260611,1573,1,1
6,2260611,1573,3,1
7,2260611,1573,3,1
8,2260611,1573,1,1
9,2260611,1573,5,1
10,2260611,1573,5,1
11,2260611,1573,1,1
12,2260611,1573,7,1
13,2260611,1573,5,1
14,2260611,1573,1,1
15,2260611,1573,3,1
16,2260611,1573,4,1
17,2260611,1573,3,1
18,2260611,1573,5,1
19,2260611,1573,5,1
20,2260611,1573,2,1
21,2260611,1573,3,1
1,2300018,1806,2,1
2,2300018,1806,4,1
4,2300018,1806,3,1
1,2300049,1293,3,1
2,2300049,1293,2,1
4,2300049,1293,7,1
5,2300049,1293,7,1
1,2300106,3593,2,1
3,2300106,3593,2,1
4,2300106,3593,5,1
5,2300106,3593,3,1
1,2300182,1585,5,1
3,2300182,1585,1,1
4,2300182,1585,3,1
5,2300182,1585,3,1
3,2300214,1350,1,1
4,2300214,1350,3,1
5,2300214,1350,2,1
1,2300263,1221,3,1
3,2300263,1221,6,1
5,2300263,1221,4,1
1,2300275,1353,3,1
2,2300275,1353,4,1
3,2300275,1353,3,1
4,2300275,1353,1,1
5,2300275,1353,5,1
1,2300367,1148,2,1
3,2300367,1148,4,1
4,2300367,1148,2,1
5,2300367,1148,5,1
1,2300409,1340,3,1
2,2300409,1340,3,1
3,2300409,1340,1,1
4,2300409,1340,3,1
5,2300409,1340,2,1
3,2300456,1703,1,1
4,2300456,1703,2,1
5,2300456,1703,2,1
1,2300659,1806,3,1
2,2300659,1806,5,1
5,2300659,1806,4,1
1,2300722,882,3,1
2,2300722,882,2,1
3,2300722,882,2,1
4,2300722,882,3,1
1,2300732,1441,4,1
3,2300732,1441,1,1
4,2300732,1441,3,1
5,2300732,1441,2,2
1,2300797,1843,1,1
2,2300797,1843,1,1
3,2300797,1843,2,1
5,2300797,1843,5,1
1,2300816,1386,5,1
2,2300816,1386,5,1
3,2300816,1386,5,1
4,2300816,1386,3,1
5,2300816,1386,4,1
1,2300850,1807,1,1
5,2300850,1807,2,1
1,2300935,1667,2,1
2,2300935,1667,2,1
3,2300935,1667,1,1
4,2300935,1667,4,1
5,2300935,1667,3,1
1,2300975,1413,3,1
2,2300975,1413,4,1
3,2300975,1413,4,1
4,2300975,1413,1,1
5,2300975,1413,3,1
1,2301003,1677,2,1
2,2301003,1677,3,1
3,2301003,1677,1,1
4,2301003,1677,4,1
1,2301116,1395,1,1
2,2301116,1395,1,1
1,2301222,1108,2,1
2,2301222,1108,4,1
3,2301222,1108,4,1
4,2301222,1108,7,1
1,2301312,1362,5,1
2,2301312,1362,4,1
3,2301312,1362,6,1
4,2301312,1362,3,1
5,2301312,1362,3,1
1,2301350,1224,3,1
2,2301350,1224,3,1
3,2301350,1224,4,1
4,2301350,1224,3,1
5,2301350,1224,12,1
1,2301424,3532,3,1
2,2301424,3532,4,1
3,2301424,3532,4,1
5,2301424,3532,3,1
2,2301486,1054,3,1
4,2301486,1054,2,1
5,2301486,1054,2,1
1,2301513,3382,3,1
2,2301513,3382,3,1
3,2301513,3382,1,1
4,2301513,3382,3,1
5,2301513,3382,4,1
1,2301561,1362,3,1
2,2301561,1362,2,1
3,2301561,1362,2,1
4,2301561,1362,6,1
5,2301561,1362,6,1
1,2301582,1174,5,1
2,2301582,1174,5,1
3,2301582,1174,3,1
4,2301582,1174,4,1
5,2301582,1174,5,1
2,2301647,4244,2,1
4,2301647,4244,1,1
5,2301647,4244,1,1
2,2301740,1657,3,1
3,2301740,1657,2,1
5,2301740,1657,2,1
1,2301753,1593,5,1
2,2301753,1593,2,1
3,2301753,1593,4,1
4,2301753,1593,6,1
5,2301753,1593,6,1
1,2301826,1157,2,1
2,2301826,1157,2,1
3,2301826,1157,6,1
4,2301826,1157,1,1
1,2301842,1270,6,1
2,2301842,1270,3,1
3,2301842,1270,4,1
4,2301842,1270,3,1
5,2301842,1270,4,1
1,2301853,1768,4,1
2,2301853,1768,2,1
3,2301853,1768,3,1
5,2301853,1768,6,1
2,2301864,1383,3,1
3,2301864,1383,4,1
4,2301864,1383,2,1
5,2301864,1383,5,1
1,2301907,1272,2,1
2,2301907,1272,2,1
3,2301907,1272,3,1
4,2301907,1272,4,1
5,2301907,1272,4,1
1,2301928,5113,4,1
2,2301928,5113,1,1
3,2301928,5113,1,1
4,2301928,5113,3,1
5,2301928,5113,3,1
1,2301936,1292,5,1
2,2301936,1292,1,1
3,2301936,1292,5,1
4,2301936,1292,1,1
5,2301936,1292,5,1
1,2301979,1378,1,1
2,2301979,1378,1,1
3,2301979,1378,4,1
4,2301979,1378,5,1
5,2301979,1378,4,1
1,2302014,1295,5,1
2,2302014,1295,4,1
3,2302014,1295,4,1
4,2302014,1295,4,1
5,2302014,1295,2,1
1,2302029,1241,6,1
2,2302029,1241,3,1
3,2302029,1241,5,1
4,2302029,1241,2,1
5,2302029,1241,1,1
1,2302058,4406,4,1
2,2302058,4406,4,1
3,2302058,4406,4,1
1,2302090,1490,3,1
2,2302090,1490,3,1
3,2302090,1490,4,1
4,2302090,1490,2,1
5,2302090,1490,5,1
1,2302168,4043,1,1
3,2302168,4043,4,1
4,2302168,4043,1,1
1,2302277,1278,4,1
2,2302277,1278,4,1
3,2302277,1278,3,1
5,2302277,1278,3,1
1,2302321,1965,2,1
2,2302321,1965,1,1
4,2302321,1965,5,1
5,2302321,1965,8,1
2,2302401,555,1,1
4,2302401,555,2,1
1,2302470,1165,4,1
2,2302470,1165,3,1
3,2302470,1165,4,1
4,2302470,1165,2,1
5,2302470,1165,3,1
1,2302523,1112,1,1
2,2302523,1112,3,1
3,2302523,1112,6,1
4,2302523,1112,2,1
5,2302523,1112,5,1
1,2302546,1329,1,1
2,2302546,1329,1,1
4,2302546,1329,2,1
5,2302546,1329,2,1
1,2302612,1537,1,1
2,2302612,1537,3,1
3,2302612,1537,2,1
5,2302612,1537,4,2
1,2302682,4192,4,1
2,2302682,4192,1,1
5,2302682,4192,3,1
1,2302769,1291,5,1
2,2302769,1291,5,1
3,2302769,1291,1,1
5,2302769,1291,4,1
2,2302867,975,3,1
3,2302867,975,3,1
4,2302867,975,3,1
5,2302867,975,3,1
1,2302879,1262,3,1
2,2302879,1262,5,1
3,2302879,1262,2,1
4,2302879,1262,3,1
5,2302879,1262,1,1
1,2302920,1240,2,1
5,2302920,1240,4,1
6,2302920,1240,2,1
8,2302920,1240,8,1
9,2302920,1240,2,1
10,2302920,1240,1,1
11,2302920,1240,4,1
13,2302920,1240,4,1
14,2302920,1240,4,1
17,2302920,1240,4,1
18,2302920,1240,2,1
19,2302920,1240,3,1
20,2302920,1240,3,1
1,2303082,2009,3,1
3,2303082,2009,3,1
4,2303082,2009,4,1
5,2303082,2009,3,1
6,2303082,2009,3,1
7,2303082,2009,4,1
8,2303082,2009,5,1
9,2303082,2009,2,1
12,2303082,2009,5,1
13,2303082,2009,3,1
14,2303082,2009,3,2
15,2303082,2009,3,1
16,2303082,2009,4,1
17,2303082,2009,2,1
20,2303082,2009,4,1
2,2303344,2133,7,1
3,2303344,2133,5,1
4,2303344,2133,3,1
5,2303344,2133,3,1
6,2303344,2133,2,1
7,2303344,2133,2,1
8,2303344,2133,2,1
9,2303344,2133,5,1
10,2303344,2133,5,1
11,2303344,2133,8,1
12,2303344,2133,1,1
13,2303344,2133,5,1
14,2303344,2133,1,1
15,2303344,2133,5,1
16,2303344,2133,3,1
17,2303344,2133,1,1
18,2303344,2133,5,1
19,2303344,2133,4,1
20,2303344,2133,4,1
1,2360050,1388,5,1
2,2360050,1388,5,1
3,2360050,1388,2,1
4,2360050,1388,3,1
5,2360050,1388,7,1
6,2360050,1388,1,1
7,2360050,1388,4,1
8,2360050,1388,2,1
9,2360050,1388,7,1
10,2360050,1388,2,1
11,2360050,1388,2,1
12,2360050,1388,1,1
13,2360050,1388,2,1
14,2360050,1388,4,1
15,2360050,1388,6,1
16,2360050,1388,1,1
17,2360050,1388,1,1
18,2360050,1388,4,1
19,2360050,1388,4,1
20,2360050,1388,4,1
1,2360216,1601,3,1
2,2360216,1601,1,1
3,2360216,1601,5,1
4,2360216,1601,5,1
5,2360216,1601,1,1
6,2360216,1601,2,1
8,2360216,1601,4,1
9,2360216,1601,4,1
10,2360216,1601,2,1
11,2360216,1601,3,1
12,2360216,1601,3,1
13,2360216,1601,2,1
14,2360216,1601,3,1
15,2360216,1601,6,1
16,2360216,1601,6,1
17,2360216,1601,6,1
18,2360216,1601,4,1
19,2360216,1601,8,1
1,2400014,1562,4,1
2,2400014,1562,4,1
3,2400014,1562,1,1
4,2400014,1562,6,1
5,2400014,1562,3,1
1,2400057,1364,3,1
2,2400057,1364,7,2
3,2400057,1364,2,1
4,2400057,1364,1,1
5,2400057,1364,4,1
1,2400063,1315,3,1
2,2400063,1315,5,1
3,2400063,1315,1,1
4,2400063,1315,1,1
5,2400063,1315,2,1
1,2400078,1307,3,1
2,2400078,1307,5,1
3,2400078,1307,6,1
4,2400078,1307,2,1
5,2400078,1307,4,1
1,2400181,1354,1,1
3,2400181,1354,2,1
4,2400181,1354,3,1
5,2400181,1354,9,1
1,2400250,1399,2,1
2,2400250,1399,3,1
3,2400250,1399,6,1
4,2400250,1399,2,1
5,2400250,1399,4,1
1,2400334,1424,2,1
3,2400334,1424,4,1
4,2400334,1424,1,1
5,2400334,1424,7,1
1,2400534,1495,3,1
3,2400534,1495,3,1
4,2400534,1495,3,1
5,2400534,1495,5,1
1,2400536,1012,2,1
4,2400536,1012,1,1
5,2400536,1012,2,1
1,2400583,1249,4,1
2,2400583,1249,4,1
3,2400583,1249,1,1
4,2400583,1249,2,1
5,2400583,1249,2,1
1,2400637,1387,4,1
2,2400637,1387,5,1
3,2400637,1387,1,1
4,2400637,1387,1,1
5,2400637,1387,5,2
1,2400686,1238,7,1
2,2400686,1238,4,1
3,2400686,1238,3,1
4,2400686,1238,5,1
5,2400686,1238,1,1
1,2400745,1466,3,1
2,2400745,1466,3,1
3,2400745,1466,4,1
4,2400745,1466,3,1
5,2400745,1466,2,1
1,2400798,1353,1,1
3,2400798,1353,9,2
4,2400798,1353,7,2
5,2400798,1353,2,1
1,2400812,1530,2,1
2,2400812,1530,5,1
5,2400812,1530,6,2
1,2400814,1308,5,1
2,2400814,1308,1,1
3,2400814,1308,2,1
4,2400814,1308,3,1
1,2400826,1094,7,1
2,2400826,1094,2,1
4,2400826,1094,1,1
1,2400917,1675,4,1
2,2400917,1675,3,1
3,2400917,1675,2,1
4,2400917,1675,3,1
5,2400917,1675,4,1
1,2400953,1311,5,1
2,2400953,1311,3,1
3,2400953,1311,6,1
4,2400953,1311,2,1
5,2400953,1311,3,1
2,2400963,1487,5,1
3,2400963,1487,5,1
4,2400963,1487,2,1
5,2400963,1487,5,1
1,2401000,1595,2,1
2,2401000,1595,1,1
3,2401000,1595,5,1
5,2401000,1595,2,1
1,2401118,1491,4,1
4,2401118,1491,1,1
5,2401118,1491,4,1
1,2401144,1450,2,1
2,2401144,1450,1,1
3,2401144,1450,4,1
4,2401144,1450,5,1
1,2401174,1041,5,1
3,2401174,1041,2,2
4,2401174,1041,6,1
1,2401225,1322,2,1
3,2401225,1322,4,1
4,2401225,1322,2,1
5,2401225,1322,4,1
1,2401226,1503,2,1
2,2401226,1503,4,1
3,2401226,1503,1,1
5,2401226,1503,3,1
1,2401324,1595,2,1
3,2401324,1595,1,1
4,2401324,1595,3,1
5,2401324,1595,3,2
1,2401338,1214,2,1
2,2401338,1214,3,1
4,2401338,1214,3,1
5,2401338,1214,4,1
1,2401340,1388,4,1
2,2401340,1388,3,1
3,2401340,1388,5,1
4,2401340,1388,3,1
1,2401432,1596,13,1
2,2401432,1596,5,1
4,2401432,1596,3,1
5,2401432,1596,3,1
1,2401564,1374,5,1
3,2401564,1374,3,1
4,2401564,1374,5,1
5,2401564,1374,3,1
3,2401568,1084,5,1
4,2401568,1084,4,1
5,2401568,1084,2,1
2,2401584,1371,5,1
3,2401584,1371,2,1
5,2401584,1371,2,1
1,2401605,1439,5,1
2,2401605,1439,5,1
3,2401605,1439,7,1
4,2401605,1439,5,1
5,2401605,1439,4,1
1,2401637,1480,5,1
2,2401637,1480,3,1
3,2401637,1480,5,1
4,2401637,1480,4,1
5,2401637,1480,4,1
1,2401668,1265,1,1
2,2401668,1265,4,1
4,2401668,1265,3,1
5,2401668,1265,3,1
1,2401816,1298,1,1
2,2401816,1298,2,1
3,2401816,1298,2,1
4,2401816,1298,2,1
5,2401816,1298,3,1
1,2401874,1611,5,1
2,2401874,1611,5,1
4,2401874,1611,2,1
5,2401874,1611,5,1
1,2401916,1329,1,1
2,2401916,1329,6,1
3,2401916,1329,1,1
4,2401916,1329,3,1
5,2401916,1329,5,1
1,2401995,1296,4,1
3,2401995,1296,6,1
4,2401995,1296,4,1
5,2401995,1296,1,1
2,2402122,1267,3,1
3,2402122,1267,4,1
4,2402122,1267,3,1
5,2402122,1267,2,1
1,2402166,1456,8,1
2,2402166,1456,4,1
5,2402166,1456,3,1
1,2402169,1313,1,1
2,2402169,1313,4,1
3,2402169,1313,4,1
4,2402169,1313,4,1
5,2402169,1313,2,1
1,2402187,1274,6,1
2,2402187,1274,2,1
3,2402187,1274,4,1
4,2402187,1274,3,1
5,2402187,1274,1,1
1,2402243,1340,5,1
2,2402243,1340,2,1
3,2402243,1340,5,1
4,2402243,1340,4,1
5,2402243,1340,5,1
1,2402269,1262,2,1
2,2402269,1262,5,1
3,2402269,1262,1,1
4,2402269,1262,2,1
5,2402269,1262,3,1
1,2402378,1399,3,1
2,2402378,1399,2,1
3,2402378,1399,2,1
4,2402378,1399,4,1
5,2402378,1399,3,1
1,2402446,1245,4,1
2,2402446,1245,4,1
3,2402446,1245,4,1
4,2402446,1245,2,1
5,2402446,1245,4,1
1,2402527,1297,5,1
2,2402527,1297,8,1
3,2402527,1297,6,1
4,2402527,1297,4,1
5,2402527,1297,3,1
1,2402544,1463,4,1
2,2402544,1463,2,1
5,2402544,1463,1,1
1,2402599,1581,3,1
2,2402599,1581,5,1
3,2402599,1581,3,1
5,2402599,1581,3,1
1,2402601,1435,4,1
2,2402601,1435,2,1
4,2402601,1435,3,1
5,2402601,1435,8,2
1,2402841,1511,1,1
2,2402841,1511,1,1
3,2402841,1511,2,1
4,2402841,1511,4,1
5,2402841,1511,5,1
1,2402884,1485,2,1
2,2402884,1485,5,1
3,2402884,1485,6,1
4,2402884,1485,1,1
5,2402884,1485,4,1
1,2402947,1387,3,1
2,2402947,1387,3,1
3,2402947,1387,4,1
4,2402947,1387,4,1
2,2402965,1172,4,1
3,2402965,1172,3,1
4,2402965,1172,4,1
5,2402965,1172,2,1
2,2403059,1240,2,1
3,2403059,1240,5,1
4,2403059,1240,3,1
5,2403059,1240,3,1
1,2403101,1424,2,1
2,2403101,1424,3,1
3,2403101,1424,2,1
4,2403101,1424,4,1
5,2403101,1424,3,1
1,2403119,1216,3,1
2,2403119,1216,5,1
3,2403119,1216,6,1
4,2403119,1216,3,1
5,2403119,1216,5,1
1,2403334,1255,5,1
2,2403334,1255,4,1
3,2403334,1255,5,1
4,2403334,1255,5,1
5,2403334,1255,4,1
6,2403334,1255,2,1
7,2403334,1255,4,1
8,2403334,1255,2,1
9,2403334,1255,4,1
10,2403334,1255,3,1
11,2403334,1255,4,1
13,2403334,1255,2,1
14,2403334,1255,2,1
15,2403334,1255,2,1
16,2403334,1255,2,1
18,2403334,1255,4,1
20,2403334,1255,7,1
1,2403434,1122,4,1
2,2403434,1122,4,1
4,2403434,1122,6,1
5,2403434,1122,3,1
7,2403434,1122,4,1
8,2403434,1122,2,1
9,2403434,1122,3,1
10,2403434,1122,5,1
11,2403434,1122,3,1
12,2403434,1122,2,1
15,2403434,1122,5,1
16,2403434,1122,3,1
17,2403434,1122,2,1
18,2403434,1122,5,1
19,2403434,1122,4,1
1,2403526,1130,1,1
2,2403526,1130,1,1
3,2403526,1130,4,1
4,2403526,1130,5,1
6,2403526,1130,1,1
7,2403526,1130,4,1
8,2403526,1130,5,1
9,2403526,1130,3,1
10,2403526,1130,4,1
11,2403526,1130,5,1
12,2403526,1130,3,1
13,2403526,1130,3,1
14,2403526,1130,5,1
