"EDICION","ANIO","TLOC","EST_DIS","UPM_DIS","REGION","FOLIO","VIV_SEL","HOGAR","N_REN","P3_2","P3_5","P4_1","P4_5","P5_1_3","P5_1_4","P5_1_6","P5_1_5","P5_1_1","P5_1_2","P6_1_4","P6_1_3","P6_1_1","P6_1_2","P6_1_5","P9_1","P10_1","P11_3_1","P11_3_2","P11_3_4","P14_1","GRA","NIV","P10_4","P3_11","P5_23","P6_2_2","P6_17","P8_1","P10_7","P11_3_9","P14_2_3","P14_2_2","P14_2_1","P14_2_4","SEXO","EDAD","FAC_HOG","P1_1","P1_2","FAC_VIV"
2,2018,1,122,1304,3,2200899,2,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,3,3,2,1,2,1,2,2,2,1,2,1,1,2,1,47,2525,4,1,2525
2,2018,1,122,1304,3,2200899,3,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,1,1,2,2,1,2,1,2,2,2,2,1,22,2525,2,1,2525
2,2018,1,122,1304,3,2200899,4,1,2,1,5,2,2,2,2,2,1,2,2,2,2,2,2,2,9,2,1,1,2,1,6,2,2,1,2,2,3,2,2,1,2,2,2,2,2,31,2525,4,1,2525
2,2018,1,122,1304,3,2200899,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,1,1,1,1,3,2,2,1,2,2,3,2,2,2,2,2,2,2,1,53,2525,1,1,2525
2,2018,1,123,1305,3,2200933,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,6,2,2,1,2,2,1,2,2,2,2,1,2,2,1,33,2472,4,1,2472
2,2018,1,123,1305,3,2200933,2,1,1,5,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,4,8,1,1,1,1,2,2,1,1,2,2,2,2,1,28,2472,4,1,2472
2,2018,1,123,1305,3,2200933,3,1,1,6,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,4,8,1,1,2,2,3,2,1,1,2,1,2,2,2,42,2472,4,1,2472
2,2018,1,123,1305,3,2200933,5,1,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,3,3,2,1,1,1,2,1,1,1,2,2,1,2,2,55,2472,2,1,2472
2,2018,1,123,1306,3,2200985,1,1,2,6,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,4,8,1,1,2,2,3,1,1,2,2,2,2,2,2,25,2252,2,1,2252
2,2018,1,123,1306,3,2200985,2,1,1,6,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,1,2,3,2,1,2,2,2,2,2,2,29,2252,4,1,2252
2,2018,1,123,1306,3,2200985,3,1,3,6,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,3,5,8,1,1,1,1,3,1,2,1,2,2,2,2,1,38,2252,3,1,2252
2,2018,1,123,1306,3,2200985,4,1,1,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,3,7,1,2,1,1,2,1,2,1,2,1,1,2,2,59,2252,2,1,2252
2,2018,1,123,1306,3,2200985,5,1,1,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,3,6,1,1,1,1,2,2,1,1,2,1,1,2,1,48,2252,4,1,2252
2,2018,1,123,1307,3,2201060,1,1,1,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,1,1,2,2,1,2,1,2,1,2,2,1,65,2096,2,1,2096
2,2018,1,123,1307,3,2201060,2,1,2,5,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,4,8,2,1,2,1,1,1,1,1,2,1,2,2,2,27,2096,4,1,2096
2,2018,1,123,1307,3,2201060,3,1,1,2,8,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,2,1,1,1,3,3,1,1,2,1,2,2,1,1,2,2,2,2,1,51,2096,1,1,2096
2,2018,1,123,1307,3,2201060,4,1,4,6,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,6,2,1,1,2,2,2,1,1,2,2,2,2,2,18,2096,7,1,2096
2,2018,1,124,1308,3,2201149,4,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,5,8,1,1,1,1,2,1,1,1,2,1,1,2,2,40,2502,1,1,2502
2,2018,1,124,1308,3,2201149,5,1,2,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,3,3,2,1,2,2,2,1,1,1,2,1,1,2,2,65,2502,2,1,2502
2,2018,1,123,1309,3,2201271,1,1,3,6,3,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,3,3,1,1,2,2,1,1,1,1,2,2,1,2,1,22,2295,4,1,2295
2,2018,1,123,1309,3,2201271,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,3,6,1,2,1,2,1,1,1,1,2,1,2,2,1,41,2295,5,1,2295
2,2018,1,123,1309,3,2201271,4,1,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,3,6,1,1,2,2,2,2,1,1,2,2,1,2,2,37,2295,4,1,2295
2,2018,1,123,1309,3,2201271,5,1,1,5,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,9,1,1,2,1,1,1,1,1,2,1,1,2,1,44,2295,3,1,2295
2,2018,1,123,1310,3,2201334,1,1,3,4,5,2,2,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,3,3,1,1,2,2,2,2,2,1,2,2,1,2,2,70,2430,3,1,2430
2,2018,1,123,1310,3,2201334,2,1,3,6,4,2,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,4,8,1,1,1,2,2,1,2,1,2,2,2,2,2,25,2430,4,1,2430
2,2018,1,123,1310,3,2201334,3,1,1,6,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,1,1,2,2,1,2,1,1,2,2,2,2,2,48,2430,2,1,2430
2,2018,1,123,1310,3,2201334,4,1,2,5,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,4,8,1,1,2,2,2,1,2,1,1,1,1,2,2,30,2430,3,1,2430
2,2018,1,123,1310,3,2201334,5,1,2,5,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,2,2,2,2,1,2,1,2,2,2,2,2,50,2430,3,1,2430
2,2018,1,122,1311,3,2201359,2,1,4,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,3,6,1,1,2,2,3,2,2,1,2,2,2,2,2,19,2339,4,1,2339
2,2018,1,122,1311,3,2201359,3,1,3,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,64,2339,3,1,2339
2,2018,1,122,1311,3,2201359,4,1,4,6,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,3,6,2,1,2,1,2,2,1,1,2,2,2,2,1,31,2339,5,1,2339
2,2018,1,122,1311,3,2201359,5,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,6,2,2,1,2,2,1,2,2,2,2,2,2,2,2,42,2339,4,1,2339
2,2018,1,123,1312,3,2201398,1,1,2,5,8,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,3,8,2,1,1,2,2,1,2,1,1,2,1,2,2,31,2776,4,1,2776
2,2018,1,123,1312,3,2201398,2,1,1,5,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,9,1,1,1,1,1,1,1,1,2,1,1,2,1,55,2776,5,1,2776
2,2018,1,123,1312,3,2201398,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,2,1,2,2,2,2,2,2,2,1,2,2,1,41,2776,3,1,2776
2,2018,1,123,1312,3,2201398,4,1,2,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,5,8,1,1,2,2,3,2,2,1,2,2,2,2,1,25,2776,2,1,2776
2,2018,1,123,1312,3,2201398,5,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,4,8,1,1,2,1,2,1,2,1,2,2,1,2,1,38,2776,2,1,2776
2,2018,1,124,1313,3,2201518,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,5,8,1,1,2,1,2,1,2,1,2,1,1,2,1,38,3084,4,1,3084
2,2018,1,122,1314,3,2201621,1,1,1,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,3,4,1,1,1,2,2,2,1,1,2,2,1,2,1,48,3034,4,1,3034
2,2018,1,122,1314,3,2201621,2,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,4,8,1,1,2,2,2,1,2,1,2,1,1,2,2,47,3034,1,1,3034
2,2018,1,122,1314,3,2201621,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,4,8,2,1,1,2,3,1,1,1,2,1,1,2,2,30,3034,4,1,3034
2,2018,1,122,1314,3,2201621,4,1,2,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,4,8,1,1,2,2,2,2,2,1,2,1,2,2,1,25,3034,2,1,3034
2,2018,1,122,1314,3,2201621,5,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,3,6,1,1,1,2,3,2,2,1,2,1,2,2,2,25,3034,3,1,3034
2,2018,1,123,1315,3,2201796,1,1,3,6,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,3,3,8,1,1,2,1,2,1,2,2,2,2,2,2,2,23,2444,6,1,2444
2,2018,1,123,1315,3,2201796,4,1,2,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,4,8,1,1,1,2,1,2,2,1,2,1,1,2,2,40,2444,4,1,2444
2,2018,1,123,1315,3,2201796,5,1,1,3,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,4,8,1,1,1,1,1,1,2,1,2,2,1,2,1,44,2444,1,1,2444
2,2018,1,122,1316,3,2201842,1,1,1,5,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,3,6,2,1,1,1,2,1,1,2,2,2,2,2,2,33,2055,3,1,2055
2,2018,1,122,1316,3,2201842,2,1,3,6,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,6,2,2,1,2,2,2,2,2,2,2,2,2,1,18,2055,4,1,2055
2,2018,1,122,1316,3,2201842,3,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,2,8,1,1,1,1,2,1,1,1,2,1,2,2,1,38,2055,4,1,2055
2,2018,1,122,1316,3,2201842,4,1,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,6,1,1,1,1,1,1,1,1,2,2,2,2,2,27,2055,4,1,2055
2,2018,1,122,1316,3,2201842,5,1,1,3,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,3,3,2,1,2,1,1,1,1,1,2,2,2,2,2,41,2055,4,1,2055
2,2018,1,123,1317,3,2201901,4,1,2,6,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,3,4,2,1,1,2,2,2,2,1,2,2,2,2,1,48,2406,3,1,2406
2,2018,1,124,1318,3,2201995,1,1,1,6,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,6,2,1,2,2,1,2,2,1,2,2,2,2,2,32,3013,4,1,3013
2,2018,1,124,1318,3,2201995,3,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,8,1,1,2,1,2,1,1,2,2,2,2,2,2,21,3013,2,1,3013
2,2018,1,124,1318,3,2201995,4,1,2,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,6,1,1,2,1,2,1,2,1,2,1,1,2,1,42,3013,3,1,3013
2,2018,1,122,1319,3,2202048,1,1,4,6,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,3,4,8,1,1,2,2,3,1,1,2,2,2,2,2,2,25,2074,4,1,2074
2,2018,1,122,1319,3,2202048,2,1,1,5,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,3,7,1,1,2,1,3,1,1,1,2,2,2,2,2,30,2074,5,1,2074
2,2018,1,122,1319,3,2202048,3,1,2,5,5,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,6,2,2,2,2,2,1,2,2,1,2,2,1,2,2,54,2074,3,1,2074
2,2018,1,122,1319,3,2202048,4,1,1,6,1,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,1,1,6,2,2,1,2,1,2,9,1,1,2,2,1,2,2,56,2074,2,1,2074
2,2018,2,123,1320,3,2202114,1,1,2,5,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,3,3,2,1,2,2,2,2,1,1,2,2,2,2,2,49,2635,4,1,2635
2,2018,2,123,1320,3,2202114,2,1,3,6,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,1,7,2,1,2,2,1,2,1,1,2,2,2,2,1,44,2635,3,1,2635
2,2018,2,123,1320,3,2202114,3,1,2,5,1,2,2,2,2,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,3,7,1,1,1,1,2,1,1,2,2,1,2,2,1,30,2635,4,1,2635
2,2018,2,123,1320,3,2202114,5,1,1,5,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,7,1,1,2,2,2,1,1,1,2,2,1,2,1,55,2635,2,1,2635
2,2018,2,124,1321,3,2202169,1,1,1,6,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,9,1,1,1,1,2,1,2,1,1,1,1,2,1,31,2976,2,1,2976
2,2018,2,124,1321,3,2202169,2,1,2,5,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,9,1,1,1,1,2,2,2,1,1,1,1,2,2,43,2976,4,1,2976
2,2018,2,124,1321,3,2202169,3,1,2,5,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,3,3,1,1,2,2,1,1,1,1,2,1,2,2,2,49,2976,5,1,2976
2,2018,2,124,1321,3,2202169,4,1,1,5,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,1,1,1,3,6,2,1,2,2,1,1,1,2,1,1,1,2,1,53,2976,3,1,2976
2,2018,2,124,1321,3,2202169,5,1,2,6,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,2,1,3,3,7,1,1,1,2,1,2,2,1,2,1,1,2,2,47,2976,4,1,2976
2,2018,2,124,1322,3,2202269,1,1,2,5,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,4,8,2,1,2,2,3,2,2,2,2,2,2,2,2,32,3001,4,1,3001
2,2018,2,124,1322,3,2202269,2,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3,8,1,1,2,2,1,1,2,1,2,2,2,2,2,22,3001,3,1,3001
2,2018,2,124,1322,3,2202269,4,1,1,6,8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,1,1,1,2,2,2,1,1,2,2,2,2,2,44,3001,2,1,3001
2,2018,2,124,1322,3,2202269,5,1,1,5,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,5,8,1,1,2,1,2,2,1,1,2,1,2,2,1,35,3001,4,1,3001
2,2018,2,124,1323,3,2202301,3,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,6,2,1,1,1,2,2,2,2,2,2,2,2,2,50,2072,3,1,2072
2,2018,2,124,1323,3,2202301,4,1,1,3,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,1,2,2,4,8,1,1,2,1,2,1,1,1,2,1,1,2,2,45,2072,2,1,2072
2,2018,2,124,1323,3,2202301,5,1,1,5,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,5,8,1,1,2,2,1,2,1,2,2,2,2,2,1,32,2072,1,1,2072
2,2018,2,122,1324,3,2202362,1,1,2,1,5,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,3,3,2,2,2,2,1,2,2,1,2,2,1,2,2,43,1804,5,1,1804
2,2018,2,122,1324,3,2202362,2,1,2,6,4,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,3,2,7,1,2,2,2,3,2,2,1,2,2,2,2,1,19,1804,4,1,1804
2,2018,2,122,1324,3,2202362,3,1,5,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,1,2,3,6,1,1,2,2,2,2,1,2,2,1,2,2,1,26,1804,5,1,1804
2,2018,2,122,1324,3,2202362,5,1,1,5,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,2,2,2,1,2,1,2,1,1,2,1,58,1804,6,1,1804
2,2018,3,122,1325,3,2202560,1,1,1,5,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,6,2,2,1,2,2,3,1,2,2,2,2,2,2,2,48,1911,2,1,1911
2,2018,3,122,1325,3,2202560,2,1,2,5,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,3,2,1,2,2,3,1,2,1,1,1,2,2,2,40,1911,5,1,1911
2,2018,3,122,1325,3,2202560,4,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,3,3,1,1,2,1,2,2,1,2,2,2,1,2,1,32,1911,3,1,1911
2,2018,3,122,1325,3,2202560,5,1,1,5,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,1,1,1,2,2,2,1,2,2,2,1,2,1,47,1911,5,1,1911
2,2018,3,119,1326,3,2202583,2,1,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,1,2,6,2,2,1,2,2,3,1,2,1,2,2,2,2,1,31,2633,5,1,2633
2,2018,3,119,1326,3,2202583,3,1,2,5,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,2,2,2,2,3,2,1,1,2,2,2,2,2,59,2633,3,1,2633
2,2018,3,119,1326,3,2202583,4,1,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,9,1,2,1,1,1,3,3,2,1,2,1,1,2,1,1,2,2,2,2,1,39,2633,4,1,2633
2,2018,3,119,1326,3,2202583,6,1,1,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,53,2633,2,1,2633
2,2018,3,119,1326,3,2202583,7,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,3,3,1,1,2,2,2,2,1,2,2,2,2,2,2,37,2633,4,1,2633
2,2018,3,119,1326,3,2202583,8,1,2,5,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,6,2,2,1,2,2,2,2,1,2,2,2,2,2,2,23,2633,4,1,2633
2,2018,3,119,1326,3,2202583,9,1,3,6,4,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,6,2,1,2,2,3,2,2,2,2,2,2,2,2,18,2633,3,1,2633
2,2018,3,119,1326,3,2202583,10,1,1,1,5,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,6,2,2,1,2,2,1,2,1,2,2,2,2,2,2,24,2633,4,1,2633
2,2018,3,119,1326,3,2202583,11,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,1,39,2633,4,1,2633
2,2018,3,119,1326,3,2202583,12,1,2,5,1,2,2,2,2,1,2,2,2,1,2,2,2,2,9,2,2,1,1,2,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,34,2633,4,1,2633
2,2018,3,119,1326,3,2202583,13,1,2,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,0,0,2,2,2,2,3,2,2,2,2,2,2,2,2,36,2633,6,1,2633
2,2018,3,119,1326,3,2202583,14,1,2,6,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,3,3,3,1,1,2,1,2,2,2,1,2,2,2,2,1,36,2633,2,1,2633
2,2018,3,119,1326,3,2202583,15,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,1,1,1,1,0,0,2,1,2,2,3,2,1,2,2,2,2,2,2,47,2633,1,1,2633
2,2018,3,119,1326,3,2202583,17,1,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,5,2,2,1,2,2,3,2,2,1,2,2,2,2,1,32,2633,4,1,2633
2,2018,3,119,1326,3,2202583,18,1,3,6,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,3,2,1,2,2,3,2,2,1,2,2,2,2,1,20,2633,5,1,2633
2,2018,3,119,1326,3,2202583,19,1,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,9,2,1,1,1,2,2,2,2,1,2,2,3,2,1,2,2,2,1,2,1,51,2633,2,1,2633
2,2018,3,122,1327,3,2202828,1,1,1,5,5,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,3,3,1,1,1,1,2,1,2,1,2,2,2,2,2,37,1697,2,1,1697
2,2018,3,122,1327,3,2202828,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,9,2,1,1,1,2,3,2,2,1,2,2,3,2,2,2,2,1,2,2,1,57,1697,2,1,1697
2,2018,3,122,1327,3,2202828,3,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,6,2,2,2,2,2,3,2,2,2,2,2,1,2,2,55,1697,2,1,1697
2,2018,3,122,1327,3,2202828,4,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,9,1,2,1,2,2,4,2,2,2,2,2,2,2,2,1,2,2,2,2,1,27,1697,4,1,1697
2,2018,3,122,1327,3,2202828,5,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,3,6,2,1,2,2,1,2,1,2,2,2,2,2,1,30,1697,1,1,1697
2,2018,3,119,1328,3,2202983,1,1,2,6,5,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,3,3,1,1,2,2,2,2,2,1,2,2,2,2,2,20,2539,6,1,2539
2,2018,3,119,1328,3,2202983,2,1,3,6,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,1,6,1,1,2,1,3,2,1,2,2,2,2,2,1,22,2539,6,1,2539
2,2018,3,119,1328,3,2202983,4,1,1,5,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,3,3,3,1,2,1,1,3,1,1,1,1,1,1,2,2,43,2539,6,1,2539
2,2018,3,119,1328,3,2202983,5,1,2,5,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,35,2539,6,1,2539
2,2018,3,119,1328,3,2202983,6,1,2,1,8,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,2,1,2,2,3,2,2,2,1,2,2,2,2,28,2539,4,1,2539
2,2018,3,119,1328,3,2202983,7,1,2,5,5,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,5,2,2,2,1,2,1,2,2,1,2,2,1,2,2,45,2539,4,1,2539
2,2018,3,119,1328,3,2202983,8,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,2,3,3,1,1,2,1,2,2,1,2,2,2,2,2,2,22,2539,3,1,2539
2,2018,3,119,1328,3,2202983,9,1,2,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,9,1,1,1,1,2,6,2,2,2,2,2,3,2,2,2,2,2,2,2,2,29,2539,4,1,2539
2,2018,3,119,1328,3,2202983,10,1,1,3,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,3,3,1,1,1,2,3,2,1,1,1,2,2,2,1,68,2539,1,1,2539
2,2018,3,119,1328,3,2202983,11,1,2,5,8,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,2,3,3,2,1,2,2,2,2,2,1,2,2,1,2,2,33,2539,6,1,2539
2,2018,3,119,1328,3,2202983,12,1,2,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,2,1,2,2,3,2,2,2,2,2,2,2,2,41,2539,5,1,2539
2,2018,3,119,1328,3,2202983,13,1,2,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,2,23,2539,3,1,2539
2,2018,3,119,1328,3,2202983,14,1,2,6,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,1,6,2,1,1,1,1,2,2,2,1,2,2,2,2,2,37,2539,6,1,2539
2,2018,3,119,1328,3,2202983,15,1,5,6,1,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,3,4,1,1,2,2,3,1,1,2,2,2,2,2,1,18,2539,5,1,2539
2,2018,3,119,1328,3,2202983,16,1,1,5,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,1,2,3,3,2,1,1,1,2,2,1,1,2,2,2,2,1,31,2539,4,1,2539
2,2018,3,119,1328,3,2202983,17,1,1,5,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,2,3,3,2,1,1,2,2,2,1,1,2,2,2,2,1,46,2539,7,1,2539
2,2018,3,119,1328,3,2202983,18,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,1,3,3,1,2,2,2,3,2,2,2,2,2,2,2,2,57,2539,3,1,2539
2,2018,3,119,1328,3,2202983,19,1,2,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,3,3,2,1,1,2,2,2,2,1,2,2,2,2,2,37,2539,5,1,2539
2,2018,3,119,1328,3,2202983,20,1,1,5,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,3,6,1,1,2,2,2,2,2,1,2,1,1,2,1,38,2539,4,1,2539
2,2018,4,120,1329,3,2260105,1,1,1,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,9,2,1,1,1,1,1,2,2,2,2,2,3,2,2,1,2,2,1,2,1,65,1383,2,1,1383
2,2018,4,120,1329,3,2260105,2,1,3,6,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,2,6,2,2,1,2,2,3,2,1,1,2,2,2,2,2,44,1383,7,1,1383
2,2018,4,120,1329,3,2260105,3,1,2,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,6,2,2,1,1,2,3,2,2,2,2,2,2,2,2,42,1383,5,1,1383
