FOLIO,VIV_SEL,HOGAR,N_REN,P2_3,SEXO,EDAD,TLOC,REGION,EST_DIS,UPM_DIS,FAC_HOG
3372,1,1,4,3,2,11,1,4,54,545,3099
3372,1,1,1,1,1,44,1,4,54,545,3099
3372,1,1,2,2,2,38,1,4,54,545,3099
3372,1,1,3,3,1,16,1,4,54,545,3099
3373,2,1,1,1,2,42,1,4,54,545,3099
3373,2,1,2,3,1,19,1,4,54,545,3099
3374,4,1,5,3,1,9,1,4,54,545,3099
3374,4,1,4,3,2,17,1,4,54,545,3099
3374,4,1,3,5,1,56,1,4,54,545,3099
3374,4,1,2,2,2,38,1,4,54,545,3099
3374,4,1,1,1,1,43,1,4,54,545,3099
3375,5,1,1,1,1,75,1,4,54,545,3099
3375,5,1,2,3,2,23,1,4,54,545,3099
3376,1,1,4,3,2,22,1,4,53,546,2930
3376,1,1,2,2,2,47,1,4,53,546,2930
3376,1,1,1,1,1,50,1,4,53,546,2930
3376,1,1,3,3,1,26,1,4,53,546,2930
3377,2,1,1,1,1,90,1,4,53,546,2930
3377,2,1,6,5,2,50,1,4,53,546,2930
3377,2,1,2,3,2,57,1,4,53,546,2930
3377,2,1,5,5,1,53,1,4,53,546,2930
3377,2,1,4,3,1,56,1,4,53,546,2930
3377,2,1,3,3,2,54,1,4,53,546,2930
3378,3,1,1,1,2,56,1,4,53,546,2930
3379,4,1,3,5,2,22,1,4,53,546,2930
3379,4,1,2,3,1,23,1,4,53,546,2930
3379,4,1,1,1,2,64,1,4,53,546,2930
3379,4,1,4,4,1,4,1,4,53,546,2930
3380,5,1,1,1,1,36,1,4,53,546,2930
3380,5,1,4,3,2,10,1,4,53,546,2930
3380,5,1,3,3,1,12,1,4,53,546,2930
3380,5,1,2,2,2,37,1,4,53,546,2930
3381,1,1,2,2,2,75,1,4,54,547,2728
3381,1,1,3,3,1,52,1,4,54,547,2728
3381,1,1,4,3,1,50,1,4,54,547,2728
3381,1,1,5,3,1,46,1,4,54,547,2728
3381,1,1,1,1,1,70,1,4,54,547,2728
3381,1,1,6,4,1,19,1,4,54,547,2728
3382,2,1,6,5,2,30,1,4,54,547,2728
3382,2,1,5,5,2,73,1,4,54,547,2728
3382,2,1,2,5,1,42,1,4,54,547,2728
3382,2,1,3,5,2,40,1,4,54,547,2728
3382,2,1,4,5,2,38,1,4,54,547,2728
3382,2,1,1,1,1,45,1,4,54,547,2728
3383,3,1,1,1,1,25,1,4,54,547,2728
3383,3,1,3,3,1,5,1,4,54,547,2728
3383,3,1,2,2,2,25,1,4,54,547,2728
3384,4,1,2,2,2,38,1,4,54,547,2728
3384,4,1,4,3,2,10,1,4,54,547,2728
3384,4,1,3,3,1,17,1,4,54,547,2728
3384,4,1,1,1,1,44,1,4,54,547,2728
3385,5,1,4,3,2,3,1,4,54,547,2728
3385,5,1,2,2,2,44,1,4,54,547,2728
3385,5,1,1,1,1,54,1,4,54,547,2728
3385,5,1,3,3,2,11,1,4,54,547,2728
3386,1,1,1,1,2,81,1,4,53,548,3016
3386,1,1,2,4,1,27,1,4,53,548,3016
3387,2,1,11,6,2,99,1,4,53,548,3016
3387,2,1,10,6,2,99,1,4,53,548,3016
3387,2,1,9,6,1,99,1,4,53,548,3016
3387,2,1,8,5,2,76,1,4,53,548,3016
3387,2,1,7,5,1,78,1,4,53,548,3016
3387,2,1,2,2,2,54,1,4,53,548,3016
3387,2,1,1,1,1,52,1,4,53,548,3016
3388,3,1,4,3,1,4,1,4,53,548,3016
3388,3,1,3,3,1,15,1,4,53,548,3016
3388,3,1,2,2,2,37,1,4,53,548,3016
3388,3,1,1,1,1,31,1,4,53,548,3016
3389,4,1,1,1,1,45,1,4,53,548,3016
3390,5,1,3,3,1,27,1,4,53,548,3016
3390,5,1,2,2,2,54,1,4,53,548,3016
3390,5,1,1,1,1,57,1,4,53,548,3016
3390,5,1,4,3,1,21,1,4,53,548,3016
3391,1,1,1,1,2,24,1,4,53,549,3546
3392,2,1,1,1,1,86,1,4,53,549,3546
3392,2,1,2,3,2,55,1,4,53,549,3546
3392,2,1,3,3,2,53,1,4,53,549,3546
3392,2,1,5,4,2,32,1,4,53,549,3546
3392,2,1,6,4,1,11,1,4,53,549,3546
3392,2,1,7,4,2,10,1,4,53,549,3546
3392,2,1,4,3,1,42,1,4,53,549,3546
3393,3,1,1,1,2,68,1,4,53,549,3546
3394,4,1,1,1,1,46,1,4,53,549,3546
3394,4,1,2,2,1,50,1,4,53,549,3546
3394,4,1,3,5,2,58,1,4,53,549,3546
3395,5,1,3,3,1,18,1,4,53,549,3546
3395,5,1,4,3,1,8,1,4,53,549,3546
3395,5,1,2,5,2,70,1,4,53,549,3546
3395,5,1,1,1,2,43,1,4,53,549,3546
3396,1,1,1,1,2,32,1,4,53,550,3112
3396,1,1,2,2,1,36,1,4,53,550,3112
3397,2,1,1,1,1,69,1,4,53,550,3112
3397,2,1,2,2,2,65,1,4,53,550,3112
3397,2,1,6,3,2,32,1,4,53,550,3112
3397,2,1,5,3,1,33,1,4,53,550,3112
3397,2,1,4,3,1,40,1,4,53,550,3112
3397,2,1,3,3,2,39,1,4,53,550,3112
3398,3,1,1,1,2,28,1,4,53,550,3112
3398,3,1,2,5,2,58,1,4,53,550,3112
3398,3,1,3,3,1,13,1,4,53,550,3112
3399,5,1,1,1,1,42,1,4,53,550,3112
3399,5,1,2,2,2,37,1,4,53,550,3112
3399,5,1,3,3,1,18,1,4,53,550,3112
3399,5,1,4,3,2,15,1,4,53,550,3112
3399,5,1,5,3,1,12,1,4,53,550,3112
3400,1,1,2,3,2,59,1,4,53,551,2785
3400,1,1,1,1,1,96,1,4,53,551,2785
3400,1,1,3,5,1,40,1,4,53,551,2785
3400,1,1,4,4,2,27,1,4,53,551,2785
3400,1,1,5,5,1,65,1,4,53,551,2785
3400,1,1,6,4,1,10,1,4,53,551,2785
3401,2,1,1,1,1,65,1,4,53,551,2785
3402,3,1,1,1,1,20,1,4,53,551,2785
3402,3,1,2,5,2,12,1,4,53,551,2785
3403,4,1,1,1,1,91,1,4,53,551,2785
3404,5,1,1,1,1,82,1,4,53,551,2785
3405,1,1,1,1,1,48,1,4,54,552,2853
3405,1,1,2,5,1,54,1,4,54,552,2853
3406,2,1,1,1,1,68,1,4,54,552,2853
3407,3,1,1,1,1,56,1,4,54,552,2853
3407,3,1,2,2,2,55,1,4,54,552,2853
3407,3,1,3,3,1,33,1,4,54,552,2853
3408,4,1,1,1,1,54,1,4,54,552,2853
3408,4,1,2,2,2,52,1,4,54,552,2853
3408,4,1,4,3,1,11,1,4,54,552,2853
3408,4,1,3,3,2,12,1,4,54,552,2853
3409,5,1,1,1,1,50,1,4,54,552,2853
3409,5,1,3,3,1,10,1,4,54,552,2853
3409,5,1,2,2,2,47,1,4,54,552,2853
3409,5,1,4,5,2,80,1,4,54,552,2853
3410,1,1,2,5,1,62,1,4,54,553,2961
3410,1,1,1,1,2,54,1,4,54,553,2961
3410,1,1,3,3,1,23,1,4,54,553,2961
3411,2,1,2,3,2,27,1,4,54,553,2961
3411,2,1,1,1,2,99,1,4,54,553,2961
3411,2,1,3,5,2,99,1,4,54,553,2961
3411,2,1,4,5,1,16,1,4,54,553,2961
3411,2,1,5,5,1,14,1,4,54,553,2961
3411,2,1,6,5,2,5,1,4,54,553,2961
3411,2,1,7,5,1,5,1,4,54,553,2961
3412,3,1,1,1,1,68,1,4,54,553,2961
3412,3,1,2,2,2,50,1,4,54,553,2961
3412,3,1,3,3,1,27,1,4,54,553,2961
3412,3,1,4,3,1,22,1,4,54,553,2961
3413,4,1,2,3,2,30,1,4,54,553,2961
3413,4,1,1,1,2,60,1,4,54,553,2961
3413,4,1,3,3,1,23,1,4,54,553,2961
3414,5,1,1,1,2,87,1,4,54,553,2961
3414,5,1,2,3,2,63,1,4,54,553,2961
3415,2,1,1,1,1,46,1,4,54,554,3412
3415,2,1,2,2,2,44,1,4,54,554,3412
3415,2,1,3,3,1,21,1,4,54,554,3412
3415,2,1,4,3,2,6,1,4,54,554,3412
3416,3,1,1,1,1,61,1,4,54,554,3412
3417,5,1,1,1,2,86,1,4,54,554,3412
3417,5,1,2,3,1,44,1,4,54,554,3412
3417,5,1,3,4,1,21,1,4,54,554,3412
3418,1,1,1,1,1,61,1,4,54,555,3542
3418,1,1,2,2,2,57,1,4,54,555,3542
3418,1,1,3,3,2,30,1,4,54,555,3542
3418,1,1,4,3,2,29,1,4,54,555,3542
3419,4,1,1,1,2,56,1,4,54,555,3542
3419,4,1,2,4,2,26,1,4,54,555,3542
3419,4,1,3,3,1,20,1,4,54,555,3542
3420,5,1,1,1,1,62,1,4,54,555,3542
3420,5,1,2,2,2,57,1,4,54,555,3542
3421,1,1,1,1,2,41,1,4,54,556,3786
3421,1,1,2,5,2,36,1,4,54,556,3786
3422,2,1,1,1,2,85,1,4,54,556,3786
3422,2,1,2,3,2,53,1,4,54,556,3786
3422,2,1,5,3,1,40,1,4,54,556,3786
3422,2,1,4,3,1,45,1,4,54,556,3786
3422,2,1,3,3,2,65,1,4,54,556,3786
3423,3,1,1,1,2,72,1,4,54,556,3786
3424,4,1,1,1,1,50,1,4,54,556,3786
3424,4,1,2,2,2,50,1,4,54,556,3786
3425,1,1,1,1,1,48,1,4,55,557,3620
3425,1,1,7,5,2,46,1,4,55,557,3620
3425,1,1,6,5,1,15,1,4,55,557,3620
3425,1,1,5,5,1,34,1,4,55,557,3620
3425,1,1,4,5,2,52,1,4,55,557,3620
3425,1,1,3,5,1,50,1,4,55,557,3620
3425,1,1,2,5,1,77,1,4,55,557,3620
3426,2,1,3,3,2,6,1,4,55,557,3620
3426,2,1,2,2,2,39,1,4,55,557,3620
3426,2,1,1,1,1,41,1,4,55,557,3620
3427,3,1,2,2,2,69,1,4,55,557,3620
3427,3,1,1,1,1,71,1,4,55,557,3620
3428,4,1,1,1,1,72,1,4,55,557,3620
3428,4,1,2,2,2,72,1,4,55,557,3620
3429,5,1,1,1,1,63,1,4,55,557,3620
3429,5,1,3,3,2,22,1,4,55,557,3620
3429,5,1,2,2,2,51,1,4,55,557,3620
3430,1,1,1,1,1,31,1,4,54,558,3340
3430,1,1,2,5,2,60,1,4,54,558,3340
3430,1,1,3,5,2,28,1,4,54,558,3340
3431,2,1,4,4,2,14,1,4,54,558,3340
3431,2,1,5,4,1,11,1,4,54,558,3340
3431,2,1,3,5,2,48,1,4,54,558,3340
3431,2,1,6,4,1,0,1,4,54,558,3340
3431,2,1,1,1,2,80,1,4,54,558,3340
3431,2,1,2,3,1,49,1,4,54,558,3340
3432,3,1,2,2,1,39,1,4,54,558,3340
3432,3,1,1,1,2,38,1,4,54,558,3340
3432,3,1,3,5,1,36,1,4,54,558,3340
3432,3,1,4,3,2,9,1,4,54,558,3340
3433,4,1,2,2,2,50,1,4,54,558,3340
3433,4,1,1,1,1,68,1,4,54,558,3340
3433,4,1,3,3,1,36,1,4,54,558,3340
3434,5,1,2,2,2,30,1,4,54,558,3340
3434,5,1,1,1,1,32,1,4,54,558,3340
3434,5,1,4,3,2,8,1,4,54,558,3340
3434,5,1,6,3,1,1,1,4,54,558,3340
3434,5,1,5,3,2,5,1,4,54,558,3340
3435,1,1,1,1,1,44,1,4,54,559,3500
3435,1,1,2,2,2,41,1,4,54,559,3500
3435,1,1,3,3,2,7,1,4,54,559,3500
3436,2,1,1,1,1,84,1,4,54,559,3500
3436,2,1,2,2,2,73,1,4,54,559,3500
3436,2,1,3,3,2,52,1,4,54,559,3500
3436,2,1,4,4,2,17,1,4,54,559,3500
3436,2,1,5,4,1,17,1,4,54,559,3500
3437,3,1,2,2,2,69,1,4,54,559,3500
3437,3,1,1,1,1,61,1,4,54,559,3500
3437,3,1,3,4,2,20,1,4,54,559,3500
3438,4,1,2,3,1,29,1,4,54,559,3500
3438,4,1,1,1,1,60,1,4,54,559,3500
3438,4,1,3,3,2,23,1,4,54,559,3500
3438,4,1,4,2,2,56,1,4,54,559,3500
3439,5,1,1,1,2,77,1,4,54,559,3500
3439,5,1,2,2,1,81,1,4,54,559,3500
3439,5,1,3,3,2,52,1,4,54,559,3500
3439,5,1,4,3,1,49,1,4,54,559,3500
3440,1,1,1,1,1,89,1,4,53,560,2963
3441,2,1,1,1,1,63,1,4,53,560,2963
3442,3,1,1,1,2,41,1,4,53,560,2963
3442,3,1,2,2,1,46,1,4,53,560,2963
3442,3,1,3,3,1,24,1,4,53,560,2963
3443,4,1,1,1,2,50,1,4,53,560,2963
3443,4,1,2,2,1,51,1,4,53,560,2963
3443,4,1,7,5,1,20,1,4,53,560,2963
3443,4,1,3,5,2,54,1,4,53,560,2963
3443,4,1,4,3,1,29,1,4,53,560,2963
3443,4,1,5,5,1,27,1,4,53,560,2963
3443,4,1,6,3,2,24,1,4,53,560,2963
3444,5,1,1,1,2,54,1,4,53,560,2963
3444,5,1,2,2,1,58,1,4,53,560,2963
3445,1,1,1,1,2,56,1,4,54,561,3253
3445,1,1,2,3,1,17,1,4,54,561,3253
3446,2,1,1,1,1,75,1,4,54,561,3253
3446,2,1,2,2,2,74,1,4,54,561,3253
3447,3,1,3,3,1,22,1,4,54,561,3253
3447,3,1,4,3,1,16,1,4,54,561,3253
3447,3,1,5,3,2,8,1,4,54,561,3253
3447,3,1,2,3,1,25,1,4,54,561,3253
3447,3,1,1,1,1,46,1,4,54,561,3253
3447,3,1,6,5,2,70,1,4,54,561,3253
3448,4,1,1,1,2,64,1,4,54,561,3253
3448,4,1,2,3,1,46,1,4,54,561,3253
3448,4,1,3,3,2,39,1,4,54,561,3253
3448,4,1,4,4,1,4,1,4,54,561,3253
3449,5,1,1,1,2,72,1,4,54,561,3253
3449,5,1,2,3,2,36,1,4,54,561,3253
3449,5,1,3,4,1,22,1,4,54,561,3253
3450,1,1,1,1,2,71,1,4,53,562,2743
3451,2,1,2,2,2,39,1,4,53,562,2743
3451,2,1,3,3,1,16,1,4,53,562,2743
3451,2,1,1,1,1,46,1,4,53,562,2743
3452,3,1,1,1,1,47,1,4,53,562,2743
3452,3,1,3,3,1,25,1,4,53,562,2743
3452,3,1,2,2,2,51,1,4,53,562,2743
3452,3,1,5,3,1,19,1,4,53,562,2743
3452,3,1,4,3,2,20,1,4,53,562,2743
3453,4,1,2,3,1,47,1,4,53,562,2743
3453,4,1,1,1,1,67,1,4,53,562,2743
3454,5,1,3,3,2,16,1,4,53,562,2743
3454,5,1,2,3,2,23,1,4,53,562,2743
3454,5,1,1,1,2,44,1,4,53,562,2743
3455,1,1,3,3,2,24,1,4,54,563,3459
3455,1,1,2,2,2,57,1,4,54,563,3459
3455,1,1,1,1,1,61,1,4,54,563,3459
3455,1,1,4,3,2,23,1,4,54,563,3459
3456,2,1,1,1,2,98,1,4,54,563,3459
3457,3,1,1,1,2,52,1,4,54,563,3459
3457,3,1,2,3,1,25,1,4,54,563,3459
3457,3,1,3,3,1,14,1,4,54,563,3459
3458,4,1,1,1,2,63,1,4,54,563,3459
3458,4,1,2,5,1,59,1,4,54,563,3459
3458,4,1,4,5,1,35,1,4,54,563,3459
3458,4,1,3,5,2,53,1,4,54,563,3459
3459,5,1,1,1,2,57,1,4,54,563,3459
3459,5,1,3,2,1,65,1,4,54,563,3459
3459,5,1,2,3,1,37,1,4,54,563,3459
3459,5,1,4,3,2,18,1,4,54,563,3459
3460,2,1,2,3,2,25,1,4,54,564,3188
3460,2,1,1,1,2,67,1,4,54,564,3188
3461,3,1,4,4,2,8,1,4,54,564,3188
3461,3,1,5,4,1,6,1,4,54,564,3188
3461,3,1,6,4,1,16,1,4,54,564,3188
3461,3,1,1,1,2,67,1,4,54,564,3188
3461,3,1,2,3,2,38,1,4,54,564,3188
3462,4,1,1,1,2,37,1,4,54,564,3188
3462,4,1,2,2,1,42,1,4,54,564,3188
3462,4,1,3,5,2,80,1,4,54,564,3188
3462,4,1,4,3,1,15,1,4,54,564,3188
3462,4,1,5,3,2,10,1,4,54,564,3188
3463,5,1,1,1,2,40,1,4,54,564,3188
3463,5,1,2,3,2,29,1,4,54,564,3188
3464,1,1,1,1,1,77,1,4,54,565,2293
3464,1,1,2,5,1,55,1,4,54,565,2293
3465,2,1,1,1,1,57,1,4,54,565,2293
3466,4,1,1,1,1,81,1,4,54,565,2293
3466,4,1,2,2,2,82,1,4,54,565,2293
3466,4,1,3,3,1,50,1,4,54,565,2293
3466,4,1,4,3,2,48,1,4,54,565,2293
3467,5,1,1,1,2,55,1,4,54,565,2293
3467,5,1,3,4,1,9,1,4,54,565,2293
3467,5,1,2,3,2,28,1,4,54,565,2293
3468,1,1,1,1,1,52,1,4,53,566,2842
3468,1,1,2,2,2,52,1,4,53,566,2842
3468,1,1,3,3,2,21,1,4,53,566,2842
3468,1,1,4,3,1,17,1,4,53,566,2842
3468,1,1,5,3,1,14,1,4,53,566,2842
3469,2,1,2,2,2,79,1,4,53,566,2842
3469,2,1,1,1,1,84,1,4,53,566,2842
3469,2,1,3,3,2,58,1,4,53,566,2842
3470,3,1,1,1,1,70,1,4,53,566,2842
3470,3,1,2,2,2,70,1,4,53,566,2842
3471,4,1,4,3,2,52,1,4,53,566,2842
3471,4,1,3,2,2,80,1,4,53,566,2842
3471,4,1,2,3,1,51,1,4,53,566,2842
3471,4,1,1,1,1,80,1,4,53,566,2842
3472,1,1,1,1,1,60,1,4,54,567,3485
3473,2,1,1,1,1,70,1,4,54,567,3485
3474,3,1,3,3,1,23,1,4,54,567,3485
3474,3,1,4,3,1,21,1,4,54,567,3485
3474,3,1,2,2,2,63,1,4,54,567,3485
3474,3,1,1,1,1,56,1,4,54,567,3485
3475,4,1,1,1,1,38,1,4,54,567,3485
3475,4,1,2,2,2,36,1,4,54,567,3485
3476,5,1,5,4,1,29,1,4,54,567,3485
3476,5,1,2,3,1,40,1,4,54,567,3485
3476,5,1,1,1,2,76,1,4,54,567,3485
3476,5,1,4,4,1,35,1,4,54,567,3485
3476,5,1,3,3,2,55,1,4,54,567,3485
3476,5,1,6,4,2,22,1,4,54,567,3485
3477,1,1,1,1,1,86,1,4,54,568,3313
3477,1,2,1,1,1,44,1,4,54,568,3313
3477,1,2,2,2,2,44,1,4,54,568,3313
3477,1,2,3,3,2,10,1,4,54,568,3313
3478,2,1,1,1,1,37,1,4,54,568,3313
3478,2,1,2,2,2,41,1,4,54,568,3313
3479,3,1,2,5,2,74,1,4,54,568,3313
3479,3,1,1,1,2,53,1,4,54,568,3313
3479,3,1,3,3,1,31,1,4,54,568,3313
3480,4,1,2,5,1,54,1,4,54,568,3313
3480,4,1,3,3,1,7,1,4,54,568,3313
3480,4,1,1,1,1,52,1,4,54,568,3313
3481,5,1,1,1,2,84,1,4,54,568,3313
3482,1,1,2,5,2,59,1,4,53,569,2399
3482,1,1,1,1,1,62,1,4,53,569,2399
3482,1,1,3,5,2,60,1,4,53,569,2399
3482,1,1,6,5,1,34,1,4,53,569,2399
3482,1,1,5,5,2,49,1,4,53,569,2399
3482,1,1,4,5,2,52,1,4,53,569,2399
3483,2,1,3,3,1,40,1,4,53,569,2399
3483,2,1,2,2,2,50,1,4,53,569,2399
3483,2,1,1,1,1,51,1,4,53,569,2399
3483,2,1,4,3,1,29,1,4,53,569,2399
3484,3,1,3,3,1,43,1,4,53,569,2399
3484,3,1,2,2,2,65,1,4,53,569,2399
3484,3,1,1,1,1,67,1,4,53,569,2399
3484,3,1,4,3,1,40,1,4,53,569,2399
3484,3,1,7,4,2,13,1,4,53,569,2399
3484,3,1,6,4,1,14,1,4,53,569,2399
3484,3,1,5,4,1,18,1,4,53,569,2399
3485,4,1,1,1,1,98,1,4,53,569,2399
3486,5,1,1,1,1,81,1,4,53,569,2399
3486,5,1,2,2,2,79,1,4,53,569,2399
3486,5,1,3,3,2,44,1,4,53,569,2399
3487,2,1,1,1,2,68,1,4,54,570,3899
3487,2,1,2,2,1,70,1,4,54,570,3899
3488,4,1,1,1,1,31,1,4,54,570,3899
3488,4,1,2,5,2,25,1,4,54,570,3899
3488,4,1,3,5,2,26,1,4,54,570,3899
3489,1,1,1,1,1,57,1,4,53,571,3068
3489,1,1,2,2,2,57,1,4,53,571,3068
3489,1,1,5,4,1,5,1,4,53,571,3068
3489,1,1,4,5,2,23,1,4,53,571,3068
3489,1,1,3,3,1,32,1,4,53,571,3068
3489,1,1,6,4,1,4,1,4,53,571,3068
3490,2,1,6,5,2,42,1,4,53,571,3068
3490,2,1,2,3,1,40,1,4,53,571,3068
3490,2,1,8,4,1,2,1,4,53,571,3068
3490,2,1,7,5,1,62,1,4,53,571,3068
3490,2,1,1,1,2,66,1,4,53,571,3068
3490,2,1,5,4,1,7,1,4,53,571,3068
3490,2,1,4,4,1,17,1,4,53,571,3068
3490,2,1,3,3,2,43,1,4,53,571,3068
3491,3,1,1,1,1,68,1,4,53,571,3068
3492,4,1,1,1,1,41,1,4,53,571,3068
3493,5,1,1,1,1,60,1,4,53,571,3068
3494,1,1,1,1,1,39,1,4,55,572,2488
3494,1,1,2,2,2,39,1,4,55,572,2488
3494,1,1,3,3,2,7,1,4,55,572,2488
3494,1,1,4,3,1,3,1,4,55,572,2488
3495,2,1,1,1,2,49,1,4,55,572,2488
3495,2,1,2,3,2,17,1,4,55,572,2488
3495,2,1,3,3,2,15,1,4,55,572,2488
3496,3,1,2,6,2,32,1,4,55,572,2488
3496,3,1,1,1,1,37,1,4,55,572,2488
3497,4,1,2,2,2,40,1,4,55,572,2488
3497,4,1,1,1,1,45,1,4,55,572,2488
3498,5,1,2,2,1,29,1,4,55,572,2488
3498,5,1,1,1,1,45,1,4,55,572,2488
3499,1,1,2,3,2,43,1,4,53,573,2746
3499,1,1,1,1,2,64,1,4,53,573,2746
3499,1,1,3,3,2,36,1,4,53,573,2746
3500,2,1,1,1,1,52,1,4,53,573,2746
3500,2,1,3,5,1,23,1,4,53,573,2746
3500,2,1,2,2,2,49,1,4,53,573,2746
3500,2,1,4,5,1,18,1,4,53,573,2746
3501,3,1,4,3,2,29,1,4,53,573,2746
3501,3,1,1,1,1,61,1,4,53,573,2746
3501,3,1,2,2,2,52,1,4,53,573,2746
3501,3,1,3,3,2,31,1,4,53,573,2746
3501,3,1,7,4,1,5,1,4,53,573,2746
3501,3,1,6,4,2,10,1,4,53,573,2746
3501,3,1,5,3,2,28,1,4,53,573,2746
3502,4,1,4,3,2,11,1,4,53,573,2746
3502,4,1,3,3,1,12,1,4,53,573,2746
3502,4,1,1,1,1,41,1,4,53,573,2746
3502,4,1,2,2,2,33,1,4,53,573,2746
3503,5,1,1,1,1,60,1,4,53,573,2746
3503,5,1,2,2,2,59,1,4,53,573,2746
3503,5,1,3,3,1,29,1,4,53,573,2746
3504,1,1,1,1,2,70,1,4,53,574,2662
3505,3,1,3,3,1,12,1,4,53,574,2662
3505,3,1,2,2,2,24,1,4,53,574,2662
3505,3,1,1,1,1,34,1,4,53,574,2662
3506,4,1,4,3,1,31,1,4,53,574,2662
3506,4,1,3,3,1,32,1,4,53,574,2662
3506,4,1,2,2,2,55,1,4,53,574,2662
3506,4,1,5,3,1,24,1,4,53,574,2662
3506,4,1,1,1,1,64,1,4,53,574,2662
3507,5,1,4,3,1,7,1,4,53,574,2662
3507,5,1,1,1,1,31,1,4,53,574,2662
3507,5,1,2,2,2,31,1,4,53,574,2662
3507,5,1,3,3,1,12,1,4,53,574,2662
3508,1,1,2,2,2,34,1,4,53,575,2623
3508,1,1,1,1,1,36,1,4,53,575,2623
3508,1,1,3,3,1,7,1,4,53,575,2623
3508,1,1,4,3,1,2,1,4,53,575,2623
3509,2,1,6,5,2,27,1,4,53,575,2623
3509,2,1,9,4,2,10,1,4,53,575,2623
3509,2,1,4,3,2,45,1,4,53,575,2623
3509,2,1,3,3,2,47,1,4,53,575,2623
3509,2,1,7,4,1,20,1,4,53,575,2623
3509,2,1,8,4,2,9,1,4,53,575,2623
3509,2,1,1,1,2,76,1,4,53,575,2623
3509,2,1,2,3,2,54,1,4,53,575,2623
3509,2,1,5,4,1,27,1,4,53,575,2623
3510,3,1,1,1,2,53,1,4,53,575,2623
3510,3,1,2,2,1,55,1,4,53,575,2623
3510,3,1,3,3,2,18,1,4,53,575,2623
3511,4,1,2,2,2,41,1,4,53,575,2623
3511,4,1,1,1,1,41,1,4,53,575,2623
3511,4,1,3,3,2,12,1,4,53,575,2623
3511,4,1,5,5,2,65,1,4,53,575,2623
3511,4,1,4,3,1,5,1,4,53,575,2623
3512,5,1,2,3,1,15,1,4,53,575,2623
3512,5,1,1,1,1,40,1,4,53,575,2623
3512,5,1,3,5,1,40,1,4,53,575,2623
3513,1,1,3,3,1,21,1,4,53,576,3090
3513,1,1,1,1,1,44,1,4,53,576,3090
3513,1,1,2,2,2,44,1,4,53,576,3090
3513,1,1,4,3,1,9,1,4,53,576,3090
3514,2,1,3,3,2,15,1,4,53,576,3090
3514,2,1,2,2,2,39,1,4,53,576,3090
3514,2,1,1,1,1,40,1,4,53,576,3090
3514,2,1,4,3,2,13,1,4,53,576,3090
3514,2,1,5,3,2,6,1,4,53,576,3090
3515,3,1,9,5,1,32,1,4,53,576,3090
3515,3,1,8,3,2,14,1,4,53,576,3090
3515,3,1,6,3,1,19,1,4,53,576,3090
3515,3,1,7,3,2,16,1,4,53,576,3090
3515,3,1,5,3,1,23,1,4,53,576,3090
3515,3,1,4,5,1,34,1,4,53,576,3090
3515,3,1,3,5,2,65,1,4,53,576,3090
3515,3,1,2,5,1,43,1,4,53,576,3090
3515,3,1,1,1,2,41,1,4,53,576,3090
3516,4,1,3,3,2,23,1,4,53,576,3090
3516,4,1,4,3,2,21,1,4,53,576,3090
3516,4,1,2,2,2,50,1,4,53,576,3090
3516,4,1,1,1,1,53,1,4,53,576,3090
3517,5,1,4,3,1,10,1,4,53,576,3090
3517,5,1,5,3,1,8,1,4,53,576,3090
3517,5,1,2,2,2,29,1,4,53,576,3090
3517,5,1,1,1,1,38,1,4,53,576,3090
3517,5,1,6,3,2,5,1,4,53,576,3090
3517,5,1,3,3,2,12,1,4,53,576,3090
3518,1,1,7,4,2,23,1,4,54,577,3106
3518,1,1,8,4,2,33,1,4,54,577,3106
3518,1,1,1,1,1,79,1,4,54,577,3106
3518,1,1,2,2,2,78,1,4,54,577,3106
3518,1,1,3,5,1,56,1,4,54,577,3106
3518,1,1,4,3,2,59,1,4,54,577,3106
3518,1,1,5,3,2,56,1,4,54,577,3106
3518,1,1,6,4,2,27,1,4,54,577,3106
3519,3,1,1,1,2,55,1,4,54,577,3106
3519,3,1,2,5,2,58,1,4,54,577,3106
3519,3,1,3,5,2,68,1,4,54,577,3106
3519,3,1,4,3,2,19,1,4,54,577,3106
3519,3,1,5,5,1,28,1,4,54,577,3106
3519,3,1,6,2,1,47,1,4,54,577,3106
3520,4,1,3,3,2,15,1,4,54,577,3106
3520,4,1,2,2,2,42,1,4,54,577,3106
3520,4,1,1,1,1,47,1,4,54,577,3106
3520,4,1,4,3,2,15,1,4,54,577,3106
3521,5,1,3,5,1,43,1,4,54,577,3106
3521,5,1,2,3,2,41,1,4,54,577,3106
3521,5,1,1,1,2,63,1,4,54,577,3106
3521,5,1,4,3,1,29,1,4,54,577,3106
3521,5,1,7,3,2,8,1,4,54,577,3106
3521,5,1,6,4,1,11,1,4,54,577,3106
3521,5,1,5,2,1,63,1,4,54,577,3106
3522,1,1,1,1,1,56,1,4,53,578,3277
3523,2,1,3,3,2,19,1,4,53,578,3277
3523,2,1,2,3,1,21,1,4,53,578,3277
3523,2,1,1,1,2,47,1,4,53,578,3277
3523,2,1,4,4,1,0,1,4,53,578,3277
3524,3,1,1,1,1,39,1,4,53,578,3277
3524,3,1,2,2,2,42,1,4,53,578,3277
3524,3,1,3,3,1,13,1,4,53,578,3277
3525,4,1,2,3,1,32,1,4,53,578,3277
